word,label,bound,flag,radical,pinyin
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,I-Com,M,n,力,wù
所,E-Com,E,n,户,suǒ
助,B-Job,B,vn,力,zhù
理,I-Job,E,vn,王,lǐ
审,I-Job,B,n,宀,shěn
计,I-Job,M,n,讠,jì
员,E-Job,E,n,口,yuán
、,O,S,x,UNK,UNK
审,B-Job,B,n,宀,shěn
计,I-Job,M,n,讠,jì
员,E-Job,E,n,口,yuán
、,O,S,x,UNK,UNK
注,B-Job,B,v,氵,zhù
册,I-Job,E,v,丿,cè
会,I-Job,B,n,人,huì
计,I-Job,M,n,讠,jì
师,E-Job,E,n,巾,shī
、,O,S,x,UNK,UNK
税,B-Job,B,n,禾,shuì
务,I-Job,M,n,力,wù
代,I-Job,M,n,亻,dài
理,I-Job,E,n,王,lǐ
部,I-Job,B,n,阝,bù
副,I-Job,E,n,刂,fù
经,I-Job,B,n,纟,jīng
理,E-Job,E,n,王,lǐ
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
农,I-Com,B,n,冖,nóng
产,I-Com,M,n,亠,chǎn
品,I-Com,E,n,口,pǐn
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
总,O,B,n,心,zǒng
会,O,M,n,人,huì
计,O,M,n,讠,jì
师,O,E,n,巾,shī
、,O,S,x,UNK,UNK
审,O,B,n,宀,shěn
计,O,M,n,讠,jì
部,O,E,n,阝,bù
部,O,B,n,阝,bù
长,O,E,n,长,cháng
、,O,S,x,UNK,UNK
财,O,B,nt,贝,cái
务,O,M,nt,力,wù
部,O,E,nt,阝,bù
部,O,B,n,阝,bù
长,O,E,n,长,cháng
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,j,氵,shēn
业,I-Com,E,j,一,yè
(,I-Com,S,x,UNK,UNK
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
),I-Com,S,x,UNK,UNK
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
审,O,B,n,宀,shěn
计,O,M,n,讠,jì
部,O,E,n,阝,bù
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,j,氵,shēn
业,I-Com,E,j,一,yè
(,I-Com,S,x,UNK,UNK
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
),I-Com,S,x,UNK,UNK
有,I-Com,B,n,月,yǒu
限,E-Com,M,n,阝,xiàn
公,O,M,n,八,gōng
司,O,E,n,口,sī
审,B-Job,B,n,宀,shěn
计,I-Job,M,n,讠,jì
部,I-Job,E,n,阝,bù
副,I-Job,B,n,刂,fù
总,I-Job,M,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
(,O,S,x,UNK,UNK
主,O,B,v,丶,zhǔ
持,O,E,v,扌,chí
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,j,氵,shēn
业,I-Com,E,j,一,yè
(,I-Com,S,x,UNK,UNK
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
),I-Com,S,x,UNK,UNK
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
审,B-Job,B,n,宀,shěn
计,I-Job,M,n,讠,jì
部,I-Job,E,n,阝,bù
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,j,氵,shēn
业,I-Com,E,j,一,yè
(,I-Com,S,x,UNK,UNK
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
),I-Com,S,x,UNK,UNK
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
计,B-Job,B,n,讠,jì
划,I-Job,E,n,刂,huá
财,I-Job,B,nt,贝,cái
务,I-Job,M,nt,力,wù
部,I-Job,E,nt,阝,bù
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,j,氵,shēn
业,I-Com,E,j,一,yè
(,I-Com,S,x,UNK,UNK
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
),I-Com,S,x,UNK,UNK
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
风,B-Job,B,n,风,fēng
险,I-Job,E,n,阝,xiǎn
管,I-Job,B,n,竹,guǎn
理,I-Job,M,n,王,lǐ
部,I-Job,E,n,阝,bù
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
深,I-Com,B,j,氵,shēn
业,I-Com,E,j,一,yè
基,I-Com,B,a,土,jī
建,I-Com,E,a,廴,jiàn
控,I-Com,B,v,扌,kòng
股,I-Com,E,v,月,gǔ
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
财,B-Job,B,n,贝,cái
务,I-Job,M,n,力,wù
总,I-Job,M,n,心,zǒng
监,E-Job,E,n,皿,jiān
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
起,E-Time,B,v,走,qǐ
任,O,E,v,亻,rèn
本,B-Zhi,S,r,木,běn
公,I-Zhi,B,n,八,gōng
司,I-Zhi,E,n,口,sī
董,I-Zhi,B,n,艹,dǒng
事,I-Zhi,E,n,亅,shì
、,I-Zhi,S,x,UNK,UNK
财,I-Zhi,B,n,贝,cái
务,I-Zhi,M,n,力,wù
总,I-Zhi,M,n,心,zǒng
监,E-Zhi,E,n,皿,jiān
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
