word,label,bound,flag,radical,pinyin
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
起,E-Time,S,v,走,qǐ
出,O,B,v,凵,chū
任,O,E,v,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
副,B-Job,B,n,刂,fù
总,I-Job,M,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
至,O,B,d,至,zhì
今,O,E,d,人,jīn
",",O,S,x,UNK,UNK
并,O,S,c,干,bìng
分,O,B,d,刀,fēn
别,O,E,d,刂,bié
自,O,S,r,自,zì
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
、,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
及,O,S,c,又,jí
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
起,O,S,v,走,qǐ
担,O,B,v,扌,dān
任,O,E,v,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
首,B-Job,B,n,首,shǒu
席,I-Job,E,n,巾,xí
稽,I-Job,B,v,禾,jī
核,I-Job,E,v,木,hé
执,I-Job,B,n,扌,zhí
行,I-Job,M,n,行,háng
官,I-Job,E,n,宀,guān
、,I-Job,S,x,UNK,UNK
审,I-Job,B,v,宀,shěn
计,I-Job,E,v,讠,jì
责,I-Job,B,n,贝,zé
任,I-Job,M,n,亻,rèn
人,I-Job,E,n,人,rén
及,I-Job,S,c,又,jí
合,I-Job,B,vn,口,hé
规,I-Job,E,vn,见,guī
负,I-Job,B,n,贝,fù
责,I-Job,M,n,贝,zé
人,E-Job,E,n,人,rén
至,O,B,d,至,zhì
今,O,E,d,人,jīn
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,B,d,至,zhì
今,E-Time,E,d,人,jīn
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,I-Com,E,n,行,háng
(,I-Com,S,x,UNK,UNK
原,I-Com,S,n,厂,yuán
深,I-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,I-Com,E,nt,行,háng
),E-Com,S,x,UNK,UNK
董,B-Job,B,n,艹,dǒng
事,E-Job,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
叶,B-Per,B,nr,口,yè
素,I-Per,M,nr,糸,sù
兰,E-Per,E,nr,丷,lán
女,B-Gdr,B,n,女,nǚ
士,E-Gdr,E,n,士,shì
于,O,S,p,二,yú
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
加,O,B,v,力,jiā
入,O,E,v,入,rù
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
",",O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
人,I-Com,B,n,人,rén
寿,E-Com,E,n,寸,shòu
总,B-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,I-Job,E,n,王,lǐ
助,I-Job,B,vn,力,zhù
理,E-Job,E,vn,王,lǐ
",",O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
总,B-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,I-Job,E,n,王,lǐ
助,I-Job,B,vn,力,zhù
理,E-Job,E,vn,王,lǐ
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
此,O,B,t,止,cǐ
前,O,E,t,刂,qián
",",O,S,x,UNK,UNK
叶,B-Per,B,nr,口,yè
素,I-Per,M,nr,糸,sù
兰,E-Per,E,nr,丷,lán
女,B-Gdr,B,n,女,nǚ
士,E-Gdr,E,n,士,shì
曾,O,S,d,曰,zēng
任,O,B,v,亻,rèn
职,O,E,v,耳,zhí
于,O,S,p,二,yú
友,B-Com,B,n,又,yǒu
邦,I-Com,M,n,阝,bāng
保,I-Com,M,n,亻,bǎo
险,E-Com,E,n,阝,xiǎn
、,O,S,x,UNK,UNK
香,B-Com,B,ns,香,xiāng
港,I-Com,E,ns,氵,gǎng
保,I-Com,B,nr,亻,bǎo
诚,I-Com,E,nr,讠,chéng
保,I-Com,B,n,亻,bǎo
险,I-Com,M,n,阝,xiǎn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
等,O,S,u,竹,děng
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
