word,label,bound,flag,radical,pinyin
导,O,B,n,寸,dǎo
师,O,E,n,巾,shī
",",O,S,x,UNK,UNK
武,B-Com,B,nt,止,wǔ
汉,I-Com,M,nt,氵,hàn
大,I-Com,M,nt,大,dà
学,I-Com,E,nt,子,xué
国,I-Com,B,n,囗,guó
际,I-Com,M,n,阝,jì
法,I-Com,E,n,氵,fǎ
研,I-Com,B,n,石,yán
究,I-Com,M,n,穴,jiū
所,E-Com,E,n,户,suǒ
(,O,S,x,UNK,UNK
国,O,B,n,囗,guó
家,O,E,n,宀,jiā
高,O,B,n,高,gāo
端,O,E,n,立,duān
智,O,B,n,日,zhì
库,O,E,n,广,kù
),O,S,x,UNK,UNK
所,O,B,n,户,suǒ
长,O,E,n,长,cháng
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
任,O,S,v,亻,rèn
武,B-Com,B,ns,止,wǔ
汉,I-Com,E,ns,氵,hàn
光,I-Com,S,n,儿,guāng
迅,I-Com,S,ad,辶,xùn
科,I-Com,B,n,禾,kē
技,I-Com,M,n,扌,jì
股,I-Com,M,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
、,O,S,x,UNK,UNK
武,B-Com,B,ns,止,wǔ
汉,I-Com,E,ns,氵,hàn
中,I-Com,B,ns,丨,zhōng
科,I-Com,E,ns,禾,kē
水,I-Com,B,n,水,shuǐ
生,I-Com,E,n,生,shēng
环,I-Com,B,n,王,huán
境,I-Com,M,n,土,jìng
工,I-Com,M,n,工,gōng
程,I-Com,E,n,禾,chéng
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
独,O,B,v,犭,dú
立,O,E,v,立,lì
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
任,O,S,v,亻,rèn
天,B-Com,B,ns,大,tiān
海,I-Com,E,ns,氵,hǎi
融,I-Com,B,vn,虫,róng
合,I-Com,E,vn,口,hé
防,I-Com,B,vn,阝,fáng
务,I-Com,E,vn,力,wù
装,I-Com,B,n,衣,zhuāng
备,I-Com,E,n,夂,bèi
技,I-Com,B,n,扌,jì
术,I-Com,E,n,木,shù
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
独,O,B,v,犭,dú
立,O,E,v,立,lì
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
