word,label,bound,flag,radical,pinyin
国,I-Sch,E,ns,囗,guó
凯,I-Sch,B,nrt,几,kǎi
斯,I-Sch,E,nrt,斤,sī
西,I-Sch,B,j,覀,xī
储,I-Sch,E,j,亻,chǔ
大,I-Sch,B,n,大,dà
学,E-Sch,E,n,子,xué
魏,B-Col,B,nr,鬼,wèi
德,I-Col,M,nr,彳,dé
海,I-Col,E,nr,氵,hǎi
管,I-Col,B,vn,竹,guǎn
理,I-Col,E,vn,王,lǐ
学,I-Col,B,n,子,xué
院,E-Col,E,n,阝,yuàn
金,B-Maj,B,n,金,jīn
融,I-Maj,M,n,虫,róng
学,E-Maj,E,n,子,xué
专,O,B,n,一,zhuān
业,O,E,n,一,yè
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,B,d,至,zhì
今,O,E,d,人,jīn
就,O,B,v,尢,jiù
职,O,E,v,耳,zhí
于,O,S,p,二,yú
本,O,S,r,木,běn
公,O,B,n,八,gōng
司,O,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,M,n,亅,shì
会,O,E,n,人,huì
秘,O,B,n,禾,mì
书,O,M,n,乙,shū
处,O,E,n,夂,chǔ
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
任,O,S,v,亻,rèn
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
助,O,B,vn,力,zhù
理,O,E,vn,王,lǐ
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
国,I-Com,B,nt,囗,guó
科,I-Com,E,nt,禾,kē
投,I-Com,B,vn,扌,tóu
资,I-Com,E,vn,贝,zī
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,M,n,亅,shì
长,O,E,n,长,cháng
助,O,B,vn,力,zhù
理,O,E,vn,王,lǐ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
至,O,B,d,至,zhì
今,O,E,d,人,jīn
任,O,B,n,亻,rèn
本,O,E,n,木,běn
公,O,B,n,八,gōng
司,O,E,n,口,sī
证,O,B,n,讠,zhèng
券,O,E,n,刀,quàn
事,O,B,n,亅,shì
务,O,E,n,力,wù
代,O,B,n,亻,dài
表,O,E,n,衣,biǎo
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,B,d,至,zhì
今,O,E,d,人,jīn
任,O,S,r,亻,rèn
山,B-Com,B,ns,山,shān
东,I-Com,E,ns,一,dōng
北,I-Com,B,j,匕,běi
大,I-Com,E,j,大,dà
高,I-Com,B,nr,高,gāo
科,I-Com,E,nr,禾,kē
华,I-Com,B,nz,十,huá
泰,I-Com,E,nz,水,tài
制,I-Com,B,n,刂,zhì
药,I-Com,E,n,艹,yào
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,E-Com,M,n,八,gōng
司,O,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
至,O,B,d,至,zhì
今,O,E,d,人,jīn
任,O,B,n,亻,rèn
本,O,E,n,木,běn
公,O,B,n,八,gōng
司,O,E,n,口,sī
监,O,B,n,皿,jiān
事,O,E,n,亅,shì
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
至,O,B,d,至,zhì
今,O,E,d,人,jīn
任,O,S,r,亻,rèn
广,B-Com,B,ns,广,guǎng
州,I-Com,E,ns,川,zhōu
火,I-Com,B,n,火,huǒ
舞,I-Com,E,n,夕,wǔ
软,I-Com,B,l,车,ruǎn
件,I-Com,M,l,亻,jiàn
开,I-Com,M,l,廾,kāi
发,I-Com,E,l,又,fā
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
