word,label,bound,flag,radical,pinyin
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
毕,O,B,n,比,bì
业,O,E,n,一,yè
于,O,S,p,二,yú
西,B-Sch,B,ns,覀,xī
安,I-Sch,E,ns,宀,ān
统,I-Sch,B,v,纟,tǒng
计,I-Sch,E,v,讠,jì
学,I-Sch,B,n,子,xué
院,E-Sch,E,n,阝,yuàn
国,B-Maj,B,n,囗,guó
民,I-Maj,M,n,乛,mín
经,I-Maj,M,n,纟,jīng
济,I-Maj,E,n,氵,jì
管,I-Maj,B,vn,竹,guǎn
理,I-Maj,E,vn,王,lǐ
专,I-Maj,B,n,一,zhuān
业,E-Maj,E,n,一,yè
",",O,S,x,UNK,UNK
获,O,S,v,艹,huò
学,O,B,n,子,xué
士,O,M,n,士,shì
学,O,M,n,子,xué
位,O,E,n,亻,wèi
;,O,S,x,UNK,UNK
于,O,S,p,二,yú
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
获,O,B,v,艹,huò
得,O,E,v,彳,dé
中,B-Sch,B,nt,丨,zhōng
南,I-Sch,M,nt,十,nán
财,I-Sch,M,nt,贝,cái
经,I-Sch,M,nt,纟,jīng
政,I-Sch,M,nt,攵,zhèng
法,I-Sch,M,nt,氵,fǎ
大,I-Sch,M,nt,大,dà
学,E-Sch,E,nt,子,xué
经,B-Maj,B,n,纟,jīng
济,I-Maj,M,n,氵,jì
学,E-Maj,E,n,子,xué
硕,O,B,n,石,shuò
士,O,M,n,士,shì
学,O,M,n,子,xué
位,O,E,n,亻,wèi
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
李,O,B,nr,木,lǐ
先,B-Gdr,M,nr,儿,xiān
生,E-Gdr,E,nr,生,shēng
于,O,S,p,二,yú
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
任,O,S,v,亻,rèn
前,B-Com,B,f,刂,qián
海,I-Com,E,f,氵,hǎi
金,I-Com,B,n,金,jīn
融,I-Com,E,n,虫,róng
控,I-Com,B,v,扌,kòng
股,I-Com,E,v,月,gǔ
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
在,O,S,p,土,zài
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
前,I-Com,S,f,刂,qián
海,I-Com,S,n,氵,hǎi
管,I-Com,B,n,竹,guǎn
理,I-Com,M,n,王,lǐ
局,E-Com,E,n,尸,jú
挂,O,B,v,扌,guà
职,O,E,v,耳,zhí
担,O,B,v,扌,dān
任,O,E,v,亻,rèn
副,O,B,n,刂,fù
局,O,M,n,尸,jú
长,O,E,n,长,cháng
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
历,O,B,n,厂,lì
任,O,E,n,亻,rèn
证,B-Com,B,j,讠,zhèng
监,I-Com,M,j,皿,jiān
会,I-Com,E,j,人,huì
深,I-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
监,I-Com,B,n,皿,jiān
管,I-Com,M,n,竹,guǎn
局,E-Com,E,n,尸,jú
副,O,S,b,刂,fù
主,O,B,n,丶,zhǔ
任,O,M,n,亻,rèn
科,O,M,n,禾,kē
员,O,E,n,口,yuán
、,O,S,x,UNK,UNK
主,O,B,n,丶,zhǔ
任,O,M,n,亻,rèn
科,O,M,n,禾,kē
员,O,E,n,口,yuán
、,O,S,x,UNK,UNK
处,O,B,v,夂,chǔ
长,O,E,v,长,cháng
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
在,O,S,p,土,zài
中,B-Com,B,nt,丨,zhōng
国,I-Com,M,nt,囗,guó
建,I-Com,M,nt,廴,jiàn
设,I-Com,M,nt,讠,shè
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
陕,O,B,ns,阝,shǎn
西,O,M,ns,覀,xī
省,O,E,ns,目,shěng
分,O,B,v,刀,fēn
行,O,E,v,行,háng
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
