word,label,bound,flag,radical,pinyin
省,I-Com,E,ns,目,shěng
洪,I-Com,B,nr,氵,hóng
湖,I-Com,E,nr,氵,hú
县,I-Com,S,zg,厶,xiàn
人,I-Com,B,nt,人,rén
民,I-Com,M,nt,乛,mín
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
信,O,B,n,亻,xìn
贷,O,M,n,贝,dài
员,O,E,n,口,yuán
、,O,S,x,UNK,UNK
办,O,B,n,力,bàn
公,O,M,n,八,gōng
室,O,E,n,宀,shì
副,O,S,b,刂,fù
主,O,B,b,丶,zhǔ
任,O,E,b,亻,rèn
、,O,S,x,UNK,UNK
副,O,B,n,刂,fù
行,O,M,n,行,háng
长,O,E,n,长,cháng
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
就,O,B,v,尢,jiù
职,O,E,v,耳,zhí
于,O,S,p,二,yú
中,B-Com,B,nt,丨,zhōng
国,I-Com,M,nt,囗,guó
工,I-Com,M,nt,工,gōng
商,I-Com,M,nt,口,shāng
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
，,O,S,x,UNK,UNK
历,O,B,n,厂,lì
任,O,E,n,亻,rèn
湖,O,B,ns,氵,hú
北,O,M,ns,匕,běi
省,O,E,ns,目,shěng
荆,O,B,ns,艹,jīng
州,O,E,ns,川,zhōu
地,O,B,n,土,dì
区,O,E,n,匚,qū
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
支,O,B,v,支,zhī
行,O,E,v,行,háng
办,O,B,n,力,bàn
公,O,M,n,八,gōng
室,O,E,n,宀,shì
主,O,B,b,丶,zhǔ
任,O,E,b,亻,rèn
、,O,S,x,UNK,UNK
湖,O,B,ns,氵,hú
北,O,M,ns,匕,běi
省,O,E,ns,目,shěng
荆,O,B,ns,艹,jīng
门,O,M,ns,门,mén
市,O,E,ns,巾,shì
分,O,B,v,刀,fēn
行,O,E,v,行,háng
副,O,B,n,刂,fù
行,O,M,n,行,háng
长,O,E,n,长,cháng
、,O,S,x,UNK,UNK
行,O,B,n,行,háng
长,O,E,n,长,cháng
、,O,S,x,UNK,UNK
党,O,B,n,儿,dǎng
委,O,M,n,女,wěi
书,O,M,n,乙,shū
记,O,E,n,讠,jì
，,O,S,x,UNK,UNK
湖,O,B,ns,氵,hú
北,O,M,ns,匕,běi
省,O,E,ns,目,shěng
分,O,B,v,刀,fēn
行,O,E,v,行,háng
计,O,B,n,讠,jì
划,O,E,n,刂,huá
处,O,B,v,夂,chǔ
处,O,M,v,夂,chǔ
长,O,E,v,长,cháng
，,O,S,x,UNK,UNK
武,O,B,ns,止,wǔ
汉,O,M,ns,氵,hàn
市,O,E,ns,巾,shì
分,O,B,v,刀,fēn
行,O,E,v,行,háng
副,O,B,n,刂,fù
行,O,M,n,行,háng
长,O,E,n,长,cháng
、,O,S,x,UNK,UNK
党,O,B,j,儿,dǎng
委,O,E,j,女,wěi
副,O,S,b,刂,fù
书,O,B,n,乙,shū
记,O,E,n,讠,jì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
就,O,B,v,尢,jiù
职,O,E,v,耳,zhí
于,O,S,p,二,yú
华,B-Com,B,nt,十,huá
夏,I-Com,M,nt,夂,xià
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
，,O,S,x,UNK,UNK
历,O,B,n,厂,lì
任,O,E,n,亻,rèn
总,O,B,n,心,zǒng
行,O,E,n,行,háng
办,O,B,n,力,bàn
公,O,M,n,八,gōng
室,O,E,n,宀,shì
主,O,B,b,丶,zhǔ
任,O,E,b,亻,rèn
、,O,S,x,UNK,UNK
杭,O,B,ns,木,háng
州,O,E,ns,川,zhōu
分,O,B,v,刀,fēn
行,O,E,v,行,háng
行,O,B,n,行,háng
长,O,E,n,长,cháng
、,O,S,x,UNK,UNK
党,O,B,n,儿,dǎng
委,O,M,n,女,wěi
书,O,M,n,乙,shū
记,O,E,n,讠,jì
，,O,S,x,UNK,UNK
总,O,B,n,心,zǒng
行,O,E,n,行,háng
人,O,B,n,人,rén
力,O,E,n,力,lì
教,O,B,n,攵,jiào
育,O,M,n,月,yù
部,O,E,n,阝,bù
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
组,O,B,n,纟,zǔ
织,O,M,n,纟,zhī
部,O,E,n,阝,bù
部,O,B,n,阝,bù
长,O,E,n,长,cháng
，,O,S,x,UNK,UNK
总,O,B,n,心,zǒng
行,O,E,n,行,háng
营,O,B,n,艹,yíng
业,O,M,n,一,yè
部,O,E,n,阝,bù
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
党,O,B,n,儿,dǎng
委,O,M,n,女,wěi
书,O,M,n,乙,shū
记,O,E,n,讠,jì
等,O,S,u,竹,děng
职,O,S,ng,耳,zhí
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
加,O,B,v,力,jiā
入,O,E,v,入,rù
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
，,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
任,O,S,r,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
副,O,B,n,刂,fù
行,O,M,n,行,háng
长,O,E,n,长,cháng
；,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
任,O,S,r,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
代,O,B,n,亻,dài
理,O,M,n,王,lǐ
行,O,E,n,行,háng
长,O,S,a,长,cháng
；,O,S,x,UNK,UNK
并,O,S,c,干,bìng
自,O,S,r,自,zì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
任,O,S,r,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
执,O,B,v,扌,zhí
行,O,E,v,行,háng
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
加,O,B,v,力,jiā
入,O,E,v,入,rù
深,B-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
除,O,S,p,阝,chú
上,O,B,b,一,shàng
述,O,E,b,辶,shù
简,O,B,v,竹,jiǎn
历,O,E,v,厂,lì
披,O,B,v,扌,pī
露,O,E,v,雨,lòu
的,O,S,uj,白,dí
任,O,B,v,亻,rèn
职,O,E,v,耳,zhí
关,O,B,n,丷,guān
系,O,E,n,糸,xì
外,O,S,f,夕,wài
，,O,S,x,UNK,UNK
叶,O,B,nr,口,yè
望,O,M,nr,月,wàng
春,O,E,nr,日,chūn
先,O,B,n,儿,xiān
生,O,E,n,生,shēng
与,O,S,p,一,yǔ
深,B-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
或,O,B,c,戈,huò
其,O,E,c,八,qí
控,O,B,v,扌,kòng
股,O,E,v,月,gǔ
股,O,B,n,月,gǔ
东,O,E,n,一,dōng
及,O,S,c,又,jí
实,O,B,n,宀,shí
际,O,E,n,阝,jì
控,O,B,v,扌,kòng
制,O,E,v,刂,zhì
人,O,S,n,人,rén
不,O,S,d,一,bù
存,O,B,v,子,cún
在,O,E,v,土,zài
其,O,B,r,八,qí
他,O,E,r,亻,tā
关,O,B,ns,丷,guān
联,O,E,ns,耳,lián
关,O,B,n,丷,guān
系,O,E,n,糸,xì
，,O,S,x,UNK,UNK
没,O,B,v,氵,méi
有,O,E,v,月,yǒu
持,O,B,v,扌,chí
有,O,E,v,月,yǒu
深,B-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
股,O,B,n,月,gǔ
份,O,E,n,亻,fèn
，,O,S,x,UNK,UNK
没,O,B,v,氵,méi
有,O,E,v,月,yǒu
受,O,B,v,又,shòu
过,O,E,v,辶,guò
中,O,B,nt,丨,zhōng
国,O,M,nt,囗,guó
证,O,M,nt,讠,zhèng
监,O,M,nt,皿,jiān
会,O,E,nt,人,huì
及,O,B,c,又,jí
其,O,E,c,八,qí
他,O,S,r,亻,tā
有,O,B,vn,月,yǒu
关,O,E,vn,丷,guān
部,O,B,n,阝,bù
门,O,E,n,门,mén
的,O,S,uj,白,dí
处,O,B,v,夂,chǔ
罚,O,E,v,罒,fá
和,O,S,c,口,hé
证,O,B,n,讠,zhèng
券,O,E,n,刀,quàn
交,O,B,nt,亠,jiāo
易,O,M,nt,日,yì
所,O,E,nt,户,suǒ
惩,O,B,vn,心,chéng
戒,O,E,vn,戈,jiè
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
