word,label,bound,flag,radical,pinyin
威,I-Hon,B,ns,女,wēi
尔,I-Hon,M,ns,小,ěr
士,I-Hon,E,ns,士,shì
、,I-Hon,S,x,UNK,UNK
新,I-Hon,B,ns,斤,xīn
加,I-Hon,M,ns,力,jiā
坡,I-Hon,E,ns,土,pō
及,I-Hon,S,c,又,jí
澳,I-Hon,B,ns,氵,ào
洲,I-Hon,E,ns,氵,zhōu
首,I-Hon,B,n,首,shǒu
都,I-Hon,M,n,阝,dū
区,I-Hon,E,n,匚,qū
的,I-Hon,S,uj,白,dí
合,I-Hon,S,vn,口,hé
资,I-Hon,B,n,贝,zī
格,I-Hon,E,n,木,gé
律,I-Hon,B,n,彳,lǜ
师,E-Hon,E,n,巾,shī
",",O,S,x,UNK,UNK
并,O,B,c,干,bìng
于,O,E,c,二,yú
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
起,E-Time,S,v,走,qǐ
担,O,B,v,扌,dān
任,O,E,v,亻,rèn
胡,B-Com,B,nr,月,hú
关,I-Com,E,nr,丷,guān
李,I-Com,B,nr,木,lǐ
罗,I-Com,E,nr,罒,luó
律,I-Com,B,n,彳,lǜ
师,I-Com,M,n,巾,shī
行,E-Com,E,n,行,háng
的,O,S,uj,白,dí
合,B-Job,B,n,口,hé
伙,I-Job,M,n,亻,huǒ
人,E-Job,E,n,人,rén
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
李,B-Per,B,nr,木,lǐ
嘉,I-Per,M,nr,口,jiā
士,E-Per,E,nr,士,shì
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
于,O,S,p,二,yú
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
获,O,S,v,艹,huò
委,O,B,n,女,wěi
任,O,E,n,亻,rèn
为,O,S,p,丶,wéi
香,B-Com,B,nt,香,xiāng
港,I-Com,M,nt,氵,gǎng
联,I-Com,M,nt,耳,lián
交,I-Com,M,nt,亠,jiāo
所,I-Com,E,nt,户,suǒ
上,I-Com,B,ns,一,shàng
市,I-Com,E,ns,巾,shì
复,I-Com,B,v,夂,fù
核,I-Com,E,v,木,hé
委,I-Com,B,n,女,wěi
员,I-Com,M,n,口,yuán
会,E-Com,E,n,人,huì
候,B-Job,B,v,亻,hòu
选,I-Job,E,v,辶,xuǎn
主,I-Job,B,n,丶,zhǔ
席,E-Job,E,n,巾,xí
之,O,B,r,丶,zhī
一,O,E,r,一,yī
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
亦,O,S,d,亠,yì
为,O,S,p,丶,wéi
香,B-Com,B,nt,香,xiāng
港,I-Com,M,nt,氵,gǎng
政,I-Com,M,nt,攵,zhèng
府,I-Com,E,nt,广,fǔ
创,I-Com,B,v,刂,chuàng
新,I-Com,E,v,斤,xīn
科,I-Com,B,n,禾,kē
技,I-Com,E,n,扌,jì
署,I-Com,S,ng,罒,shǔ
I,I-Com,B,eng,UNK,UNK
n,I-Com,M,eng,UNK,UNK
n,I-Com,M,eng,UNK,UNK
o,I-Com,M,eng,UNK,UNK
H,I-Com,M,eng,UNK,UNK
K,I-Com,E,eng,UNK,UNK
督,I-Com,B,n,目,dū
导,I-Com,E,n,寸,dǎo
委,I-Com,B,n,女,wěi
员,I-Com,M,n,口,yuán
会,E-Com,E,n,人,huì
成,B-Job,B,n,戈,chéng
员,E-Job,E,n,口,yuán
、,O,S,x,UNK,UNK
香,B-Com,B,ns,香,xiāng
港,I-Com,E,ns,氵,gǎng
上,I-Com,B,v,一,shàng
诉,I-Com,E,v,讠,sù
审,I-Com,B,vn,宀,shěn
裁,I-Com,E,vn,衣,cái
团,I-Com,S,n,囗,tuán
(,I-Com,S,x,UNK,UNK
建,I-Com,B,n,廴,jiàn
筑,I-Com,M,n,竹,zhù
物,I-Com,E,n,牜,wù
条,I-Com,B,n,木,tiáo
例,I-Com,E,n,亻,lì
),E-Com,S,x,UNK,UNK
主,B-Job,B,n,丶,zhǔ
席,E-Job,E,n,巾,xí
、,O,S,x,UNK,UNK
香,B-Com,B,ns,香,xiāng
港,I-Com,E,ns,氵,gǎng
财,I-Com,B,n,贝,cái
务,I-Com,E,n,力,wù
汇,I-Com,B,nz,氵,huì
报,I-Com,E,nz,扌,bào
局,E-Com,S,n,尸,jú
财,O,B,n,贝,cái
务,O,E,n,力,wù
汇,O,B,nz,氵,huì
报,O,E,nz,扌,bào
检,O,B,v,木,jiǎn
讨,O,E,v,讠,tǎo
委,B-Job,B,n,女,wěi
员,I-Job,E,n,口,yuán
团,I-Job,S,n,囗,tuán
召,I-Job,B,n,口,zhào
集,I-Job,M,n,隹,jí
人,I-Job,E,n,人,rén
兼,I-Job,S,v,丷,jiān
成,I-Job,B,n,戈,chéng
员,E-Job,E,n,口,yuán
、,O,S,x,UNK,UNK
香,B-Com,B,ns,香,xiāng
港,I-Com,E,ns,氵,gǎng
公,I-Com,B,n,八,gōng
益,I-Com,M,n,皿,yì
金,I-Com,E,n,金,jīn
筹,I-Com,B,v,竹,chóu
募,I-Com,E,v,力,mù
委,I-Com,B,n,女,wěi
员,I-Com,M,n,口,yuán
会,E-Com,E,n,人,huì
委,B-Job,B,n,女,wěi
员,E-Job,E,n,口,yuán
、,O,S,x,UNK,UNK
公,B-Hon,B,n,八,gōng
益,I-Hon,E,n,皿,yì
慈,I-Hon,B,nr,心,cí
善,I-Hon,E,nr,口,shàn
马,I-Hon,B,nr,马,mǎ
拉,I-Hon,M,nr,扌,lā
松,I-Hon,E,nr,木,sōng
联,I-Hon,B,n,耳,lián
席,I-Hon,E,n,巾,xí
主,I-Hon,B,n,丶,zhǔ
席,I-Hon,E,n,巾,xí
及,I-Hon,S,c,又,jí
香,I-Hon,B,ns,香,xiāng
港,I-Hon,E,ns,氵,gǎng
太,I-Hon,B,ns,大,tài
平,I-Hon,E,ns,干,píng
绅,I-Hon,B,n,纟,shēn
士,E-Hon,E,n,士,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
同,O,B,c,口,tóng
时,O,E,c,日,shí
",",O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
先,O,M,nr,儿,xiān
生,O,E,nr,生,shēng
为,O,S,p,丶,wéi
思,B-Com,B,n,心,sī
捷,I-Com,E,n,扌,jié
环,I-Com,B,n,王,huán
球,I-Com,E,n,王,qiú
控,I-Com,B,v,扌,kòng
股,I-Com,E,v,月,gǔ
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
、,O,S,x,UNK,UNK
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
太,I-Com,B,n,大,tài
平,I-Com,M,n,干,píng
洋,I-Com,M,n,氵,yáng
保,I-Com,M,n,亻,bǎo
险,I-Com,E,n,阝,xiǎn
(,I-Com,S,x,UNK,UNK
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
),I-Com,S,x,UNK,UNK
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
及,O,S,c,又,jí
合,B-Com,S,v,口,hé
景,I-Com,B,nz,日,jǐng
泰,I-Com,E,nz,水,tài
富,I-Com,S,nr,宀,fù
地,I-Com,B,n,土,dì
产,I-Com,E,n,亠,chǎn
控,I-Com,B,v,扌,kòng
股,I-Com,E,v,月,gǔ
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
独,B-Job,B,v,犭,dú
立,I-Job,E,v,立,lì
非,I-Job,S,h,非,fēi
执,I-Job,B,v,扌,zhí
行,I-Job,E,v,行,háng
董,I-Job,B,n,艹,dǒng
事,E-Job,E,n,亅,shì
",",O,S,x,UNK,UNK
石,B-Com,B,nt,石,shí
药,I-Com,M,nt,艹,yào
集,I-Com,M,nt,隹,jí
团,I-Com,E,nt,囗,tuán
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
及,O,S,c,又,jí
安,B-Com,B,an,宀,ān
全,I-Com,E,an,入,quán
货,I-Com,B,n,贝,huò
仓,I-Com,E,n,人,cāng
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
非,B-Job,S,h,非,fēi
执,I-Job,B,v,扌,zhí
行,I-Job,E,v,行,háng
董,I-Job,B,n,艹,dǒng
事,E-Job,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
李,B-Per,B,nr,木,lǐ
嘉,I-Per,M,nr,口,jiā
士,E-Per,E,nr,士,shì
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
曾,O,S,d,曰,zēng
任,O,S,v,亻,rèn
香,B-Com,B,nt,香,xiāng
港,I-Com,M,nt,氵,gǎng
联,I-Com,M,nt,耳,lián
交,I-Com,M,nt,亠,jiāo
所,I-Com,E,nt,户,suǒ
上,I-Com,B,ns,一,shàng
市,I-Com,E,ns,巾,shì
委,I-Com,B,n,女,wěi
员,I-Com,M,n,口,yuán
会,E-Com,E,n,人,huì
副,B-Job,S,b,刂,fù
主,I-Job,B,n,丶,zhǔ
席,E-Job,E,n,巾,xí
、,O,S,x,UNK,UNK
主,B-Job,B,n,丶,zhǔ
席,E-Job,E,n,巾,xí
",",O,S,x,UNK,UNK
合,B-Com,B,a,口,hé
和,I-Com,E,a,口,hé
实,I-Com,B,n,宀,shí
业,I-Com,E,n,一,yè
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
、,O,S,x,UNK,UNK
渝,B-Com,S,j,氵,yú
港,I-Com,S,j,氵,gǎng
国,I-Com,B,n,囗,guó
际,I-Com,E,n,阝,jì
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
、,O,S,x,UNK,UNK
渝,B-Com,S,j,氵,yú
太,I-Com,S,n,大,tài
地,I-Com,B,n,土,dì
产,I-Com,E,n,亠,chǎn
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
、,O,S,x,UNK,UNK
添,B-Com,B,n,氵,tiān
利,I-Com,E,n,刂,lì
工,I-Com,B,n,工,gōng
业,I-Com,E,n,一,yè
国,I-Com,B,n,囗,guó
际,I-Com,E,n,阝,jì
(,I-Com,S,x,UNK,UNK
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
),I-Com,S,x,UNK,UNK
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
非,B-Job,S,h,非,fēi
执,I-Job,B,v,扌,zhí
行,I-Job,E,v,行,háng
董,I-Job,B,n,艹,dǒng
事,E-Job,E,n,亅,shì
及,O,S,c,又,jí
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
独,B-Job,B,v,犭,dú
立,I-Job,E,v,立,lì
非,I-Job,S,h,非,fēi
执,I-Job,B,v,扌,zhí
行,I-Job,E,v,行,háng
董,I-Job,B,n,艹,dǒng
事,E-Job,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
