word,label,bound,flag,radical,pinyin
杨,B-Per,B,nr,木,yáng
军,E-Per,E,nr,冖,jūn
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
曾,O,S,d,曰,zēng
任,O,S,v,亻,rèn
北,B-Com,B,ns,匕,běi
京,I-Com,E,ns,亠,jīng
对,I-Com,B,s,寸,duì
外,I-Com,E,s,夕,wài
经,I-Com,B,n,纟,jīng
济,I-Com,E,n,氵,jì
律,I-Com,B,n,彳,lǜ
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,I-Com,M,n,力,wù
所,E-Com,M,n,户,suǒ
律,B-Job,M,n,彳,lǜ
师,E-Job,E,n,巾,shī
",",O,S,x,UNK,UNK
美,B-Com,B,ns,八,měi
国,I-Com,E,ns,囗,guó
马,I-Com,B,nr,马,mǎ
智,I-Com,E,nr,日,zhì
诺,I-Com,B,nrt,讠,nuò
斯,I-Com,E,nrt,斤,sī
律,I-Com,B,n,彳,lǜ
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,I-Com,M,n,力,wù
所,E-Com,M,n,户,suǒ
律,B-Job,M,n,彳,lǜ
师,E-Job,E,n,巾,shī
",",O,S,x,UNK,UNK
美,B-Com,B,ns,八,měi
国,I-Com,E,ns,囗,guó
国,I-Com,B,n,囗,guó
际,I-Com,E,n,阝,jì
集,I-Com,B,n,隹,jí
团,I-Com,M,n,囗,tuán
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
律,B-Job,B,n,彳,lǜ
师,E-Job,E,n,巾,shī
",",O,S,x,UNK,UNK
高,B-Com,B,nr,高,gāo
盛,I-Com,E,nr,皿,shèng
(,I-Com,S,x,UNK,UNK
亚,I-Com,B,ns,二,yà
洲,I-Com,E,ns,氵,zhōu
),I-Com,S,x,UNK,UNK
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
投,B-Job,B,n,扌,tóu
资,I-Job,M,n,贝,zī
银,I-Job,M,n,钅,yín
行,I-Job,E,n,行,háng
部,I-Job,S,n,阝,bù
执,I-Job,B,v,扌,zhí
行,I-Job,E,v,行,háng
董,I-Job,B,n,艹,dǒng
事,E-Job,E,n,亅,shì
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
所,B-Com,B,ns,户,suǒ
罗,I-Com,M,ns,罒,luó
门,I-Com,E,ns,门,mén
兄,I-Com,B,n,儿,xiōng
弟,I-Com,E,n,弓,dì
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
投,B-Job,B,n,扌,tóu
资,I-Job,M,n,贝,zī
银,I-Job,M,n,钅,yín
行,I-Job,E,n,行,háng
部,I-Job,B,n,阝,bù
副,I-Job,E,n,刂,fù
总,I-Job,B,n,心,zǒng
裁,E-Job,E,n,衣,cái
",",O,S,x,UNK,UNK
汉,B-Com,B,nr,氵,hàn
鼎,I-Com,E,nr,鼎,dǐng
亚,I-Com,B,nr,二,yà
太,I-Com,E,nr,大,tài
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
中,B-Job,B,ns,丨,zhōng
国,I-Job,E,ns,囗,guó
部,I-Job,S,n,阝,bù
董,I-Job,B,n,艹,dǒng
事,I-Job,E,n,亅,shì
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
中,B-Com,B,nt,丨,zhōng
银,I-Com,M,nt,钅,yín
国,I-Com,M,nt,囗,guó
际,I-Com,E,nt,阝,jì
控,I-Com,B,v,扌,kòng
股,I-Com,E,v,月,gǔ
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,B-Job,B,n,艹,dǒng
事,I-Job,E,n,亅,shì
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
海,B-Com,B,ns,氵,hǎi
南,I-Com,E,ns,十,nán
博,I-Com,B,nr,十,bó
鳌,I-Com,E,nr,鱼,áo
投,I-Com,B,vn,扌,tóu
资,I-Com,E,vn,贝,zī
控,I-Com,B,v,扌,kòng
股,I-Com,E,v,月,gǔ
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
副,B-Job,B,n,刂,fù
董,I-Job,M,n,艹,dǒng
事,I-Job,M,n,亅,shì
长,E-Job,E,n,长,cháng
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
并,O,S,c,干,bìng
曾,O,S,d,曰,zēng
兼,O,B,v,丷,jiān
任,O,E,v,亻,rèn
中,B-Com,B,ns,丨,zhōng
远,I-Com,E,ns,辶,yuǎn
股,I-Com,B,n,月,gǔ
份,E-Com,E,n,亻,fèn
、,O,S,x,UNK,UNK
海,B-Com,B,n,氵,hǎi
油,I-Com,E,n,氵,yóu
工,I-Com,B,n,工,gōng
程,E-Com,E,n,禾,chéng
、,O,S,x,UNK,UNK
招,B-Com,B,nt,扌,zhāo
商,I-Com,M,nt,口,shāng
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
、,O,S,x,UNK,UNK
海,B-Com,B,ns,氵,hǎi
南,I-Com,E,ns,十,nán
橡,I-Com,B,n,木,xiàng
胶,E-Com,E,n,月,jiāo
和,O,S,c,口,hé
原,B-Com,S,n,厂,yuán
平,I-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
独,B-Job,B,v,犭,dú
立,I-Job,E,v,立,lì
董,I-Job,B,n,艹,dǒng
事,E-Job,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,B,d,至,zhì
今,E-Time,E,d,人,jīn
担,O,B,v,扌,dān
任,O,E,v,亻,rèn
宋,B-Com,B,nt,宀,sòng
庆,I-Com,M,nt,广,qìng
龄,I-Com,M,nt,齿,líng
基,I-Com,M,nt,土,jī
金,I-Com,M,nt,金,jīn
会,E-Com,E,nt,人,huì
理,B-Zhi,B,n,王,lǐ
事,E-Zhi,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
