word,label,bound,flag,radical,pinyin
",",O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
天,I-Com,B,ns,大,tiān
极,I-Com,E,ns,木,jí
光,I-Com,B,j,儿,guāng
电,I-Com,E,j,田,diàn
实,I-Com,B,n,宀,shí
业,I-Com,E,n,一,yè
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
投,B-Job,B,vn,扌,tóu
资,I-Job,E,vn,贝,zī
管,I-Job,B,n,竹,guǎn
理,I-Job,M,n,王,lǐ
部,I-Job,E,n,阝,bù
主,I-Job,B,n,丶,zhǔ
管,E-Job,E,n,竹,guǎn
、,O,S,x,UNK,UNK
副,O,B,n,刂,fù
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
",",O,S,x,UNK,UNK
金,O,S,nr,金,jīn
地,B-Com,S,uv,土,dì
(,I-Com,S,x,UNK,UNK
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
),I-Com,S,x,UNK,UNK
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,B-Job,B,n,艹,dǒng
事,I-Job,M,n,亅,shì
会,I-Job,E,n,人,huì
发,I-Job,B,vn,又,fā
展,I-Job,E,vn,尸,zhǎn
委,I-Job,B,n,女,wěi
员,I-Job,M,n,口,yuán
会,I-Job,E,n,人,huì
主,I-Job,B,n,丶,zhǔ
管,E-Job,E,n,竹,guǎn
、,O,S,x,UNK,UNK
法,B-Job,B,n,氵,fǎ
务,I-Job,E,n,力,wù
组,I-Job,S,zg,纟,zǔ
负,I-Job,B,n,贝,fù
责,I-Job,M,n,贝,zé
人,E-Job,E,n,人,rén
",",O,S,x,UNK,UNK
广,B-Com,B,ns,广,guǎng
东,I-Com,E,ns,一,dōng
融,I-Com,B,vn,虫,róng
关,I-Com,E,vn,丷,guān
律,I-Com,B,n,彳,lǜ
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,I-Com,M,n,力,wù
所,E-Com,E,n,户,suǒ
专,B-Job,B,n,一,zhuān
职,I-Job,E,n,耳,zhí
律,I-Job,B,n,彳,lǜ
师,E-Job,E,n,巾,shī
",",O,S,x,UNK,UNK
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
广,B-Com,B,ns,广,guǎng
东,I-Com,E,ns,一,dōng
法,I-Com,B,n,氵,fǎ
制,I-Com,E,n,刂,zhì
盛,I-Com,B,nr,皿,shèng
邦,I-Com,E,nr,阝,bāng
(,I-Com,S,x,UNK,UNK
深,I-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
),I-Com,S,x,UNK,UNK
律,I-Com,B,n,彳,lǜ
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,I-Com,M,n,力,wù
所,E-Com,E,n,户,suǒ
合,B-Job,B,n,口,hé
伙,I-Job,M,n,亻,huǒ
人,E-Job,E,n,人,rén
、,O,S,x,UNK,UNK
专,B-Job,B,n,一,zhuān
职,I-Job,E,n,耳,zhí
律,I-Job,B,n,彳,lǜ
师,E-Job,E,n,巾,shī
",",O,S,x,UNK,UNK
中,B-Com,B,j,丨,zhōng
航,I-Com,E,j,舟,háng
善,I-Com,B,a,口,shàn
达,I-Com,E,a,辶,dá
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
独,B-Job,B,v,犭,dú
立,I-Job,E,v,立,lì
董,I-Job,B,n,艹,dǒng
事,E-Job,E,n,亅,shì
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
起,O,B,v,走,qǐ
任,O,E,v,亻,rèn
本,B-Zhi,S,r,木,běn
公,I-Zhi,B,n,八,gōng
司,I-Zhi,E,n,口,sī
独,I-Zhi,B,v,犭,dú
立,I-Zhi,E,v,立,lì
董,I-Zhi,B,n,艹,dǒng
事,E-Zhi,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
