word,label,bound,flag,radical,pinyin
古,I-Com,M,ns,口,gǔ
自,I-Com,M,ns,自,zì
治,I-Com,M,ns,氵,zhì
区,I-Com,E,ns,匚,qū
律,I-Com,B,n,彳,lǜ
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,I-Com,M,n,力,wù
所,E-Com,E,n,户,suǒ
专,B-Job,B,n,一,zhuān
职,I-Job,E,n,耳,zhí
律,I-Job,B,n,彳,lǜ
师,E-Job,E,n,巾,shī
",",O,S,x,UNK,UNK
内,B-Com,B,ns,冂,nèi
蒙,I-Com,M,ns,艹,mēng
古,I-Com,M,ns,口,gǔ
自,I-Com,M,ns,自,zì
治,I-Com,M,ns,氵,zhì
区,I-Com,E,ns,匚,qū
地,I-Com,B,n,土,dì
矿,I-Com,M,n,石,kuàng
局,E-Com,E,n,尸,jú
律,B-Job,B,n,彳,lǜ
师,E-Job,E,n,巾,shī
",",O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
石,I-Com,B,nt,石,shí
化,I-Com,M,nt,亻,huà
集,I-Com,M,nt,隹,jí
团,I-Com,E,nt,囗,tuán
(,I-Com,S,x,UNK,UNK
深,I-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
石,I-Com,B,j,石,shí
化,I-Com,E,j,亻,huà
综,I-Com,B,vn,纟,zōng
合,I-Com,E,vn,口,hé
商,I-Com,B,n,口,shāng
社,I-Com,E,n,礻,shè
),E-Com,S,x,UNK,UNK
办,B-Job,B,n,力,bàn
公,I-Job,M,n,八,gōng
室,I-Job,E,n,宀,shì
科,I-Job,B,n,禾,kē
员,I-Job,E,n,口,yuán
、,I-Job,S,x,UNK,UNK
副,I-Job,B,n,刂,fù
科,I-Job,M,n,禾,kē
长,I-Job,E,n,长,cháng
、,I-Job,S,x,UNK,UNK
科,I-Job,B,n,禾,kē
长,I-Job,E,n,长,cháng
、,I-Job,S,x,UNK,UNK
副,I-Job,S,b,刂,fù
主,I-Job,B,b,丶,zhǔ
任,E-Job,E,b,亻,rèn
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
沙,I-Com,B,ns,氵,shā
河,I-Com,E,ns,氵,hé
高,I-Com,B,nz,高,gāo
尔,I-Com,M,nz,小,ěr
夫,I-Com,M,nz,大,fū
球,I-Com,M,nz,王,qiú
会,I-Com,E,nz,人,huì
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,B-Job,B,n,艹,dǒng
事,I-Job,E,n,亅,shì
、,I-Job,S,x,UNK,UNK
副,I-Job,B,n,刂,fù
总,I-Job,M,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
亿,I-Com,S,m,亻,yì
鑫,I-Com,S,nr,金,xīn
投,I-Com,B,vn,扌,tóu
资,I-Com,E,vn,贝,zī
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
副,B-Job,B,n,刂,fù
总,I-Job,M,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
兼,O,S,v,丷,jiān
深,B-Com,B,j,氵,shēn
业,I-Com,E,j,一,yè
投,I-Com,B,vn,扌,tóu
资,I-Com,E,vn,贝,zī
发,I-Com,B,vn,又,fā
展,I-Com,E,vn,尸,zhǎn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,B-Job,B,n,艹,dǒng
事,I-Job,E,n,亅,shì
、,I-Job,S,x,UNK,UNK
副,I-Job,B,n,刂,fù
总,I-Job,M,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
投,I-Com,B,vn,扌,tóu
资,I-Com,E,vn,贝,zī
控,I-Com,B,n,扌,kòng
股,I-Com,M,n,月,gǔ
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
资,O,B,n,贝,zī
产,O,E,n,亠,chǎn
管,O,B,n,竹,guǎn
理,O,M,n,王,lǐ
中,O,M,n,丨,zhōng
心,O,E,n,心,xīn
经,B-Job,B,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
国,I-Com,B,n,囗,guó
际,I-Com,E,n,阝,jì
招,I-Com,B,n,扌,zhāo
标,I-Com,E,n,木,biāo
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
党,B-Job,B,j,儿,dǎng
支,I-Job,M,j,支,zhī
部,I-Job,E,j,阝,bù
副,I-Job,S,b,刂,fù
书,I-Job,B,n,乙,shū
记,I-Job,E,n,讠,jì
、,I-Job,S,x,UNK,UNK
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
华,I-Com,B,nr,十,huá
晟,I-Com,M,nr,日,shèng
达,I-Com,E,nr,辶,dá
投,I-Com,B,vn,扌,tóu
资,I-Com,E,vn,贝,zī
控,I-Com,B,v,扌,kòng
股,I-Com,E,v,月,gǔ
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
党,B-Job,B,n,儿,dǎng
委,I-Job,M,n,女,wěi
书,I-Job,M,n,乙,shū
记,I-Job,E,n,讠,jì
、,I-Job,S,x,UNK,UNK
董,I-Job,B,n,艹,dǒng
事,I-Job,M,n,亅,shì
长,E-Job,E,n,长,cháng
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
起,O,B,v,走,qǐ
任,O,E,v,亻,rèn
本,B-Zhi,S,r,木,běn
公,I-Zhi,B,n,八,gōng
司,I-Zhi,E,n,口,sī
党,I-Zhi,B,n,儿,dǎng
委,I-Zhi,M,n,女,wěi
书,I-Zhi,M,n,乙,shū
记,E-Zhi,E,n,讠,jì
",",O,S,x,UNK,UNK
num,B-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
起,E-Time,B,v,走,qǐ
任,O,E,v,亻,rèn
本,B-Zhi,S,r,木,běn
公,I-Zhi,B,n,八,gōng
司,I-Zhi,E,n,口,sī
董,I-Zhi,B,n,艹,dǒng
事,I-Zhi,M,n,亅,shì
长,E-Zhi,E,n,长,cháng
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
