word,label,bound,flag,radical,pinyin
负,I-Job,B,n,贝,fù
责,I-Job,M,n,贝,zé
人,E-Job,E,n,人,rén
",",O,S,x,UNK,UNK
团,B-Job,B,n,囗,tuán
委,I-Job,E,n,女,wěi
副,I-Job,S,b,刂,fù
书,I-Job,B,n,乙,shū
记,E-Job,E,n,讠,jì
、,O,S,x,UNK,UNK
书,B-Job,B,n,乙,shū
记,I-Job,E,n,讠,jì
",",I-Job,S,x,UNK,UNK
党,I-Job,B,j,儿,dǎng
办,I-Job,E,j,力,bàn
副,I-Job,S,b,刂,fù
主,I-Job,B,b,丶,zhǔ
任,I-Job,E,b,亻,rèn
",",I-Job,S,x,UNK,UNK
人,I-Job,B,n,人,rén
事,I-Job,M,n,亅,shì
部,I-Job,E,n,阝,bù
副,I-Job,B,n,刂,fù
经,I-Job,M,n,纟,jīng
理,I-Job,E,n,王,lǐ
",",I-Job,S,x,UNK,UNK
人,I-Job,B,nt,人,rén
力,I-Job,M,nt,力,lì
资,I-Job,M,nt,贝,zī
源,I-Job,M,nt,氵,yuán
部,I-Job,E,nt,阝,bù
副,I-Job,B,n,刂,fù
总,I-Job,M,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,I-Job,E,n,王,lǐ
、,I-Job,S,x,UNK,UNK
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
纪,B-Com,B,nr,纟,jì
检,I-Com,M,nr,木,jiǎn
监,I-Com,M,nr,皿,jiān
察,I-Com,E,nr,宀,chá
室,I-Com,S,n,宀,shì
(,I-Com,S,x,UNK,UNK
监,I-Com,B,n,皿,jiān
事,I-Com,M,n,亅,shì
会,I-Com,E,n,人,huì
办,I-Com,B,n,力,bàn
公,I-Com,M,n,八,gōng
室,I-Com,E,n,宀,shì
),E-Com,S,x,UNK,UNK
主,B-Job,B,b,丶,zhǔ
任,I-Job,E,b,亻,rèn
、,I-Job,S,x,UNK,UNK
纪,I-Job,B,j,纟,jì
委,I-Job,E,j,女,wěi
副,I-Job,S,b,刂,fù
书,I-Job,B,n,乙,shū
记,E-Job,E,n,讠,jì
",",O,S,x,UNK,UNK
贵,B-Com,B,ns,贝,guì
州,I-Com,E,ns,川,zhōu
振,I-Com,B,n,扌,zhèn
业,I-Com,E,n,一,yè
董,I-Com,B,n,艹,dǒng
酒,I-Com,E,n,酉,jiǔ
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,B-Job,B,n,艹,dǒng
事,I-Job,E,n,亅,shì
、,I-Job,S,x,UNK,UNK
党,I-Job,B,j,儿,dǎng
委,I-Job,E,j,女,wěi
副,I-Job,S,b,刂,fù
书,I-Job,B,n,乙,shū
记,I-Job,E,n,讠,jì
、,I-Job,S,x,UNK,UNK
纪,I-Job,B,n,纟,jì
委,I-Job,M,n,女,wěi
书,I-Job,M,n,乙,shū
记,I-Job,E,n,讠,jì
、,I-Job,S,x,UNK,UNK
副,I-Job,B,n,刂,fù
总,I-Job,M,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
本,B-Com,S,r,木,běn
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
党,B-Job,B,n,儿,dǎng
群,I-Job,E,n,羊,qún
工,I-Job,B,n,工,gōng
作,I-Job,M,n,亻,zuò
部,I-Job,E,n,阝,bù
主,I-Job,B,b,丶,zhǔ
任,I-Job,E,b,亻,rèn
、,I-Job,S,x,UNK,UNK
机,I-Job,B,n,木,jī
关,I-Job,E,n,丷,guān
工,I-Job,B,n,工,gōng
会,I-Job,M,n,人,huì
主,I-Job,M,n,丶,zhǔ
席,I-Job,E,n,巾,xí
、,I-Job,S,x,UNK,UNK
团,I-Job,B,n,囗,tuán
委,I-Job,M,n,女,wěi
书,I-Job,M,n,乙,shū
记,E-Job,E,n,讠,jì
;,O,S,x,UNK,UNK
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
天,B-Com,B,ns,大,tiān
津,I-Com,E,ns,氵,jīn
振,I-Com,B,n,扌,zhèn
业,I-Com,E,n,一,yè
房,I-Com,B,j,户,fáng
地,I-Com,M,j,土,dì
产,I-Com,E,j,亠,chǎn
开,I-Com,B,v,廾,kāi
发,I-Com,E,v,又,fā
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,E-Com,M,n,八,gōng
司,O,E,n,口,sī
董,B-Job,B,n,艹,dǒng
事,I-Job,M,n,亅,shì
长,I-Job,E,n,长,cháng
兼,I-Job,S,v,丷,jiān
党,I-Job,B,j,儿,dǎng
支,I-Job,M,j,支,zhī
部,I-Job,E,j,阝,bù
书,I-Job,B,n,乙,shū
记,E-Job,E,n,讠,jì
",",O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
起,E-Time,B,v,走,qǐ
任,O,E,v,亻,rèn
本,B-Zhi,S,r,木,běn
公,I-Zhi,B,n,八,gōng
司,I-Zhi,E,n,口,sī
职,I-Zhi,B,n,耳,zhí
工,I-Zhi,E,n,工,gōng
监,I-Zhi,B,n,皿,jiān
事,E-Zhi,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
