word,label,bound,flag,radical,pinyin
位,O,E,n,亻,wèi
;,O,S,x,UNK,UNK
现,O,S,tg,见,xiàn
为,O,S,p,丶,wéi
高,O,B,b,高,gāo
级,O,E,b,纟,jí
经,O,B,n,纟,jīng
济,O,M,n,氵,jì
师,O,E,n,巾,shī
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
孙,O,B,nr,子,sūn
先,B-Gdr,M,nr,儿,xiān
生,E-Gdr,E,nr,生,shēng
曾,O,S,d,曰,zēng
任,O,S,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
赛,I-Com,B,n,贝,sài
格,I-Com,E,n,木,gé
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
、,O,S,x,UNK,UNK
党,O,B,n,儿,dǎng
委,O,M,n,女,wěi
委,O,M,n,女,wěi
员,O,E,n,口,yuán
、,O,S,x,UNK,UNK
党,O,B,j,儿,dǎng
委,O,E,j,女,wěi
副,O,S,b,刂,fù
书,O,B,n,乙,shū
记,O,E,n,讠,jì
、,O,S,x,UNK,UNK
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
董,O,B,n,艹,dǒng
事,O,M,n,亅,shì
长,O,E,n,长,cháng
兼,O,S,v,丷,jiān
党,O,B,n,儿,dǎng
委,O,M,n,女,wěi
书,O,M,n,乙,shū
记,O,E,n,讠,jì
;,O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
赛,I-Com,B,n,贝,sài
格,I-Com,E,n,木,gé
日,I-Com,B,b,日,rì
立,I-Com,E,b,立,lì
彩,I-Com,B,n,彡,cǎi
色,I-Com,M,n,色,sè
显,I-Com,M,n,日,xiǎn
示,I-Com,M,n,示,shì
器,I-Com,E,n,口,qì
件,I-Com,S,zg,亻,jiàn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
党,O,B,j,儿,dǎng
委,O,E,j,女,wěi
副,O,S,b,刂,fù
书,O,B,n,乙,shū
记,O,E,n,讠,jì
、,O,S,x,UNK,UNK
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
兼,O,S,v,丷,jiān
党,O,B,n,儿,dǎng
委,O,M,n,女,wěi
书,O,M,n,乙,shū
记,O,E,n,讠,jì
、,O,S,x,UNK,UNK
董,O,B,n,艹,dǒng
事,O,M,n,亅,shì
长,O,E,n,长,cháng
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
华,I-Com,B,nz,十,huá
星,I-Com,E,nz,日,xīng
光,I-Com,B,j,儿,guāng
电,I-Com,E,j,田,diàn
技,I-Com,B,n,扌,jì
术,I-Com,E,n,木,shù
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
;,O,S,x,UNK,UNK
创,O,B,n,刂,chuàng
维,O,E,n,纟,wéi
数,O,B,n,攵,shù
码,O,E,n,石,mǎ
控,O,B,v,扌,kòng
股,O,E,v,月,gǔ
有,O,B,n,月,yǒu
限,O,M,n,阝,xiàn
公,O,M,n,八,gōng
司,O,E,n,口,sī
(,O,S,x,UNK,UNK
联,O,B,nt,耳,lián
交,O,M,nt,亠,jiāo
所,O,E,nt,户,suǒ
上,O,B,nt,一,shàng
市,O,M,nt,巾,shì
公,O,M,nt,八,gōng
司,O,E,nt,口,sī
",",O,S,x,UNK,UNK
股,O,B,n,月,gǔ
份,O,E,n,亻,fèn
代,O,B,n,亻,dài
码,O,E,n,石,mǎ
:,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
独,O,B,v,犭,dú
立,O,E,v,立,lì
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
;,O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
电,I-Com,B,n,田,diàn
子,I-Com,M,n,子,zǐ
行,I-Com,M,n,行,háng
业,I-Com,E,n,一,yè
协,I-Com,B,n,十,xié
会,E-Com,M,n,人,huì
会,O,M,n,人,huì
长,O,E,n,长,cháng
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
孙,O,B,nr,子,sūn
先,B-Gdr,M,nr,儿,xiān
生,E-Gdr,E,nr,生,shēng
目,O,B,t,目,mù
前,O,E,t,刂,qián
兼,O,B,v,丷,jiān
任,O,E,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
华,I-Com,B,nz,十,huá
控,I-Com,E,nz,扌,kòng
赛,I-Com,B,n,贝,sài
格,I-Com,E,n,木,gé
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
(,O,S,x,UNK,UNK
深,O,B,j,氵,shēn
交,O,M,j,亠,jiāo
所,O,E,j,户,suǒ
上,O,B,nt,一,shàng
市,O,M,nt,巾,shì
公,O,M,nt,八,gōng
司,O,E,nt,口,sī
",",O,S,x,UNK,UNK
股,O,B,n,月,gǔ
份,O,E,n,亻,fèn
代,O,B,n,亻,dài
码,O,E,n,石,mǎ
:,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
副,O,B,n,刂,fù
董,O,M,n,艹,dǒng
事,O,M,n,亅,shì
长,O,E,n,长,cháng
以,O,B,c,人,yǐ
及,O,E,c,又,jí
康,B-Com,B,nt,广,kāng
佳,I-Com,M,nt,亻,jiā
集,I-Com,M,nt,隹,jí
团,I-Com,E,nt,囗,tuán
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
(,O,S,x,UNK,UNK
深,O,B,j,氵,shēn
交,O,M,j,亠,jiāo
所,O,E,j,户,suǒ
上,O,B,nt,一,shàng
市,O,M,nt,巾,shì
公,O,M,nt,八,gōng
司,O,E,nt,口,sī
",",O,S,x,UNK,UNK
股,O,B,n,月,gǔ
份,O,E,n,亻,fèn
代,O,B,n,亻,dài
码,O,E,n,石,mǎ
:,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
独,O,B,v,犭,dú
立,O,E,v,立,lì
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
