word,label,bound,flag,radical,pinyin
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
任,O,S,r,亻,rèn
中,B-Com,B,nt,丨,zhōng
国,I-Com,M,nt,囗,guó
人,I-Com,M,nt,人,rén
民,I-Com,M,nt,乛,mín
银,I-Com,M,nt,钅,yín
行,E-Com,M,nt,行,háng
总,O,M,nt,心,zǒng
行,O,E,nt,行,háng
办,O,B,n,力,bàn
公,O,M,n,八,gōng
厅,O,E,n,厂,tīng
秘,O,B,n,禾,mì
书,O,M,n,乙,shū
处,O,E,n,夂,chǔ
秘,O,B,n,禾,mì
书,O,E,n,乙,shū
；,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
在,O,S,p,土,zài
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
农,I-Com,B,nt,冖,nóng
业,I-Com,M,nt,一,yè
银,I-Com,M,nt,钅,yín
行,E-Com,M,nt,行,háng
总,O,M,nt,心,zǒng
行,O,E,nt,行,háng
历,O,B,n,厂,lì
任,O,E,n,亻,rèn
秘,O,B,n,禾,mì
书,O,E,n,乙,shū
、,O,S,x,UNK,UNK
副,O,B,n,刂,fù
处,O,M,n,夂,chǔ
长,O,E,n,长,cháng
、,O,S,x,UNK,UNK
处,O,B,v,夂,chǔ
长,O,E,v,长,cháng
；,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
任,O,S,r,亻,rèn
中,B-Com,B,nt,丨,zhōng
国,I-Com,M,nt,囗,guó
农,I-Com,M,nt,冖,nóng
业,I-Com,M,nt,一,yè
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
深,O,B,ns,氵,shēn
圳,O,E,ns,土,zhèn
分,O,B,v,刀,fēn
行,O,E,v,行,háng
宝,O,B,nr,宀,bǎo
安,O,E,nr,宀,ān
支,O,B,v,支,zhī
行,O,E,v,行,háng
副,O,B,n,刂,fù
行,O,M,n,行,háng
长,O,E,n,长,cháng
，,O,S,x,UNK,UNK
分,O,B,v,刀,fēn
行,O,E,v,行,háng
副,O,B,n,刂,fù
行,O,M,n,行,háng
长,O,E,n,长,cháng
（,O,S,x,UNK,UNK
挂,O,B,l,扌,guà
职,O,M,l,耳,zhí
锻,O,M,l,钅,duàn
炼,O,E,l,火,liàn
）,O,S,x,UNK,UNK
；,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
任,O,S,r,亻,rèn
香,B-Com,B,ns,香,xiāng
港,I-Com,E,ns,氵,gǎng
农,I-Com,B,nt,冖,nóng
银,I-Com,E,nt,钅,yín
财,I-Com,B,n,贝,cái
务,I-Com,E,n,力,wù
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
，,O,S,x,UNK,UNK
中,B-Com,B,nt,丨,zhōng
国,I-Com,M,nt,囗,guó
农,I-Com,M,nt,冖,nóng
业,I-Com,M,nt,一,yè
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
香,O,B,ns,香,xiāng
港,O,E,ns,氵,gǎng
分,O,B,v,刀,fēn
行,O,E,v,行,háng
副,O,B,n,刂,fù
行,O,M,n,行,háng
长,O,E,n,长,cháng
；,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
任,O,S,r,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
商,I-Com,B,nt,口,shāng
业,I-Com,M,nt,一,yè
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
行,O,B,n,行,háng
长,O,E,n,长,cháng
；,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
曾,O,S,d,曰,zēng
任,O,S,v,亻,rèn
综,B-Com,B,vn,纟,zōng
合,I-Com,E,vn,口,hé
开,I-Com,B,v,廾,kāi
发,I-Com,E,v,又,fā
研,I-Com,B,n,石,yán
究,I-Com,M,n,穴,jiū
院,E-Com,E,n,阝,yuàn
（,O,S,x,UNK,UNK
中,O,B,ns,丨,zhōng
国,O,E,ns,囗,guó
.,O,S,x,UNK,UNK
深,O,B,ns,氵,shēn
圳,O,E,ns,土,zhèn
）,O,S,x,UNK,UNK
特,O,B,d,牜,tè
约,O,E,d,纟,yuē
研,O,B,n,石,yán
究,O,M,n,穴,jiū
员,O,E,n,口,yuán
，,O,S,x,UNK,UNK
渤,B-Com,B,ns,氵,bó
海,I-Com,E,ns,氵,hǎi
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
筹,O,B,v,竹,chóu
备,O,E,v,夂,bèi
办,O,B,n,力,bàn
公,O,M,n,八,gōng
室,O,E,n,宀,shì
顾,O,B,nr,页,gù
问,O,E,nr,门,wèn
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
\,O,S,x,UNK,UNK
r,O,S,x,UNK,UNK
\,O,S,x,UNK,UNK
n,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
任,O,S,r,亻,rèn
深,B-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
行,O,B,n,行,háng
长,O,E,n,长,cháng
特,O,B,d,牜,tè
别,O,E,d,刂,bié
顾,O,B,nr,页,gù
问,O,E,nr,门,wèn
兼,O,S,v,丷,jiān
特,O,B,a,牜,tè
殊,O,E,a,歹,shū
资,O,B,n,贝,zī
产,O,E,n,亠,chǎn
管,O,B,vn,竹,guǎn
理,O,E,vn,王,lǐ
执,O,B,n,扌,zhí
行,O,M,n,行,háng
官,O,E,n,宀,guān
；,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
任,O,S,r,亻,rèn
深,B-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
党,O,B,n,儿,dǎng
委,O,M,n,女,wěi
书,O,M,n,乙,shū
记,O,E,n,讠,jì
、,O,S,x,UNK,UNK
特,O,B,d,牜,tè
别,O,E,d,刂,bié
顾,O,B,nr,页,gù
问,O,E,nr,门,wèn
兼,O,S,v,丷,jiān
特,O,B,a,牜,tè
殊,O,E,a,歹,shū
资,O,B,n,贝,zī
产,O,E,n,亠,chǎn
管,O,B,vn,竹,guǎn
理,O,E,vn,王,lǐ
执,O,B,n,扌,zhí
行,O,M,n,行,háng
官,O,E,n,宀,guān
；,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,B,d,至,zhì
今,O,E,d,人,jīn
，,O,S,x,UNK,UNK
任,O,S,r,亻,rèn
深,B-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
党,O,B,n,儿,dǎng
委,O,M,n,女,wěi
书,O,M,n,乙,shū
记,O,E,n,讠,jì
、,O,S,x,UNK,UNK
特,O,B,d,牜,tè
别,O,E,d,刂,bié
顾,O,B,nr,页,gù
问,O,E,nr,门,wèn
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
