word,label,bound,flag,radical,pinyin
室,O,E,n,宀,shì
副,O,S,b,刂,fù
主,O,B,b,丶,zhǔ
任,O,E,b,亻,rèn
;,O,S,x,UNK,UNK
佛,B-Com,B,nz,亻,fó
尔,I-Com,E,nz,小,ěr
斯,I-Com,B,nrt,斤,sī
特,I-Com,E,nrt,牜,tè
(,I-Com,S,x,UNK,UNK
北,I-Com,B,ns,匕,běi
京,I-Com,E,ns,亠,jīng
),I-Com,S,x,UNK,UNK
投,I-Com,B,vn,扌,tóu
资,I-Com,E,vn,贝,zī
有,I-Com,B,l,月,yǒu
限,I-Com,M,l,阝,xiàn
责,I-Com,M,l,贝,zé
任,I-Com,E,l,亻,rèn
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
日,B-Com,S,m,日,rì
信,I-Com,S,n,亻,xìn
证,I-Com,B,n,讠,zhèng
券,I-Com,E,n,刀,quàn
有,I-Com,B,l,月,yǒu
限,I-Com,M,l,阝,xiàn
责,I-Com,M,l,贝,zé
任,I-Com,E,l,亻,rèn
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
资,O,B,n,贝,zī
本,O,E,n,木,běn
投,O,B,n,扌,tóu
资,O,M,n,贝,zī
部,O,E,n,阝,bù
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
;,O,S,x,UNK,UNK
齐,B-Com,B,nr,齐,qí
鲁,I-Com,E,nr,鱼,lǔ
证,I-Com,B,n,讠,zhèng
券,I-Com,E,n,刀,quàn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
投,O,B,n,扌,tóu
资,O,M,n,贝,zī
银,O,M,n,钅,yín
行,O,E,n,行,háng
总,O,B,n,心,zǒng
部,O,E,n,阝,bù
业,O,B,n,一,yè
务,O,E,n,力,wù
总,O,B,n,心,zǒng
监,O,E,n,皿,jiān
;,O,S,x,UNK,UNK
中,B-Com,S,f,丨,zhōng
德,I-Com,S,ns,彳,dé
证,I-Com,B,n,讠,zhèng
券,I-Com,E,n,刀,quàn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
投,O,B,n,扌,tóu
资,O,M,n,贝,zī
银,O,M,n,钅,yín
行,O,E,n,行,háng
部,O,S,n,阝,bù
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
北,B-Com,B,ns,匕,běi
京,I-Com,E,ns,亠,jīng
易,I-Com,B,nr,日,yì
汇,I-Com,E,nr,氵,huì
金,I-Com,B,nz,金,jīn
通,I-Com,E,nz,辶,tōng
资,I-Com,B,n,贝,zī
产,I-Com,E,n,亠,chǎn
管,I-Com,B,vn,竹,guǎn
理,I-Com,E,vn,王,lǐ
有,I-Com,B,l,月,yǒu
限,I-Com,M,l,阝,xiàn
责,I-Com,M,l,贝,zé
任,I-Com,E,l,亻,rèn
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
创,O,B,v,刂,chuàng
始,O,E,v,女,shǐ
合,O,B,n,口,hé
伙,O,M,n,亻,huǒ
人,O,E,n,人,rén
",",O,S,x,UNK,UNK
北,B-Com,B,ns,匕,běi
京,I-Com,E,ns,亠,jīng
京,I-Com,B,ns,亠,jīng
城,I-Com,E,ns,土,chéng
机,I-Com,B,n,木,jī
电,I-Com,E,n,田,diàn
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
独,O,B,v,犭,dú
立,O,E,v,立,lì
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
