word,label,bound,flag,radical,pinyin
学,I-Com,E,nt,子,xué
经,I-Com,B,n,纟,jīng
济,I-Com,E,n,氵,jì
及,I-Com,S,c,又,jí
工,I-Com,B,j,工,gōng
商,I-Com,M,j,口,shāng
管,I-Com,M,j,竹,guǎn
理,I-Com,E,j,王,lǐ
学,I-Com,B,n,子,xué
院,E-Com,E,n,阝,yuàn
院,B-Job,B,n,阝,yuàn
长,I-Job,E,n,长,cháng
及,I-Job,S,c,又,jí
经,I-Job,B,n,纟,jīng
济,I-Job,M,n,氵,jì
学,I-Job,E,n,子,xué
讲,I-Job,B,n,讠,jiǎng
座,I-Job,E,n,广,zuò
教,I-Job,B,n,攵,jiào
授,E-Job,E,n,扌,shòu
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
蔡,B-Per,B,nr,艹,cài
洪,I-Per,M,nr,氵,hóng
滨,E-Per,E,nr,氵,bīn
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
于,O,S,p,二,yú
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,E-Time,S,m,干,nián
任,O,B,nr,亻,rèn
教,O,M,nr,攵,jiào
于,O,E,nr,二,yú
加,B-Com,B,nt,力,jiā
州,I-Com,M,nt,川,zhōu
大,I-Com,M,nt,大,dà
学,I-Com,M,nt,子,xué
洛,I-Com,M,nt,氵,luò
杉,I-Com,M,nt,木,shān
矶,I-Com,M,nt,石,jī
分,I-Com,M,nt,刀,fēn
校,E-Com,E,nt,木,xiào
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,E-Time,S,m,干,nián
任,O,B,nr,亻,rèn
教,O,M,nr,攵,jiào
于,O,E,nr,二,yú
北,B-Com,B,nt,匕,běi
京,I-Com,M,nt,亠,jīng
大,I-Com,M,nt,大,dà
学,I-Com,M,nt,子,xué
光,I-Com,M,nt,儿,guāng
华,I-Com,M,nt,十,huá
管,I-Com,M,nt,竹,guǎn
理,I-Com,M,nt,王,lǐ
学,I-Com,M,nt,子,xué
院,E-Com,E,nt,阝,yuàn
",",O,S,x,UNK,UNK
受,O,B,v,又,shòu
聘,O,E,v,耳,pìn
为,O,S,p,丶,wéi
应,B-Job,B,v,广,yīng
用,I-Job,E,v,用,yòng
经,I-Job,B,n,纟,jīng
济,I-Job,M,n,氵,jì
系,I-Job,E,n,糸,xì
教,I-Job,B,n,攵,jiào
授,I-Job,E,n,扌,shòu
、,I-Job,S,x,UNK,UNK
博,I-Job,B,nr,十,bó
士,I-Job,M,nr,士,shì
生,I-Job,E,nr,生,shēng
导,I-Job,B,n,寸,dǎo
师,E-Job,E,n,巾,shī
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
曾,O,S,d,曰,zēng
任,O,S,v,亻,rèn
应,B-Job,B,v,广,yīng
用,I-Job,E,v,用,yòng
经,I-Job,B,n,纟,jīng
济,I-Job,M,n,氵,jì
系,I-Job,E,n,糸,xì
系,I-Job,B,n,糸,xì
主,I-Job,M,n,丶,zhǔ
任,I-Job,E,n,亻,rèn
、,I-Job,S,x,UNK,UNK
院,I-Job,B,n,阝,yuàn
长,I-Job,E,n,长,cháng
助,I-Job,B,vn,力,zhù
理,I-Job,E,vn,王,lǐ
、,I-Job,S,x,UNK,UNK
副,I-Job,S,b,刂,fù
院,I-Job,B,n,阝,yuàn
长,E-Job,E,n,长,cháng
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
",",O,S,x,UNK,UNK
担,O,B,v,扌,dān
任,O,E,v,亻,rèn
北,B-Com,B,nt,匕,běi
京,I-Com,M,nt,亠,jīng
大,I-Com,M,nt,大,dà
学,E-Com,M,nt,子,xué
光,O,M,nt,儿,guāng
华,O,M,nt,十,huá
管,B-Job,M,nt,竹,guǎn
理,I-Job,M,nt,王,lǐ
学,I-Job,M,nt,子,xué
院,I-Job,E,nt,阝,yuàn
院,I-Job,B,n,阝,yuàn
长,E-Job,E,n,长,cháng
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
蔡,B-Per,B,nr,艹,cài
洪,I-Per,M,nr,氵,hóng
滨,E-Per,E,nr,氵,bīn
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,E-Time,S,m,干,nián
当,O,B,v,彐,dāng
选,O,E,v,辶,xuǎn
为,O,S,p,丶,wéi
世,B-Hon,B,n,一,shì
界,I-Hon,E,n,田,jiè
计,I-Hon,B,n,讠,jì
量,I-Hon,M,n,里,liáng
经,I-Hon,M,n,纟,jīng
济,I-Hon,M,n,氵,jì
学,I-Hon,E,n,子,xué
会,I-Hon,B,n,人,huì
会,I-Hon,M,n,人,huì
士,I-Hon,E,n,士,shì
(,I-Hon,S,x,UNK,UNK
F,I-Hon,B,eng,UNK,UNK
e,I-Hon,M,eng,UNK,UNK
l,I-Hon,M,eng,UNK,UNK
l,I-Hon,M,eng,UNK,UNK
o,I-Hon,M,eng,UNK,UNK
w,I-Hon,E,eng,UNK,UNK
),E-Hon,S,x,UNK,UNK
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
他,O,S,r,亻,tā
曾,O,B,d,曰,zēng
经,O,E,d,纟,jīng
担,O,B,v,扌,dān
任,O,E,v,亻,rèn
全,B-Hon,B,n,入,quán
国,I-Hon,E,n,囗,guó
人,I-Hon,B,nz,人,rén
大,I-Hon,M,nz,大,dà
代,I-Hon,M,nz,亻,dài
表,I-Hon,E,nz,衣,biǎo
及,I-Hon,S,c,又,jí
北,I-Hon,B,nt,匕,běi
京,I-Hon,M,nt,亠,jīng
市,I-Hon,M,nt,巾,shì
政,I-Hon,M,nt,攵,zhèng
协,I-Hon,E,nt,十,xié
委,I-Hon,B,n,女,wěi
员,E-Hon,E,n,口,yuán
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
石,I-Com,B,n,石,shí
油,I-Com,M,n,氵,yóu
化,I-Com,M,n,亻,huà
工,I-Com,E,n,工,gōng
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
、,O,S,x,UNK,UNK
正,B-Com,B,n,止,zhèng
源,I-Com,E,n,氵,yuán
控,I-Com,B,v,扌,kòng
股,I-Com,E,v,月,gǔ
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
及,O,S,c,又,jí
建,B-Com,B,nt,廴,jiàn
银,I-Com,E,nt,钅,yín
国,I-Com,B,n,囗,guó
际,I-Com,E,n,阝,jì
(,I-Com,S,x,UNK,UNK
控,I-Com,B,v,扌,kòng
股,I-Com,E,v,月,gǔ
),I-Com,S,x,UNK,UNK
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
等,O,S,u,竹,děng
独,B-Zhi,B,v,犭,dú
立,I-Zhi,E,v,立,lì
非,I-Zhi,S,h,非,fēi
执,I-Zhi,B,v,扌,zhí
行,I-Zhi,E,v,行,háng
董,I-Zhi,B,n,艹,dǒng
事,E-Zhi,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
