word,label,bound,flag,radical,pinyin
纪,O,B,j,纟,jì
委,O,E,j,女,wěi
副,O,S,b,刂,fù
书,O,B,n,乙,shū
记,O,E,n,讠,jì
、,O,S,x,UNK,UNK
首,O,B,n,首,shǒu
席,O,E,n,巾,xí
审,O,B,n,宀,shěn
计,O,M,n,讠,jì
官,O,E,n,宀,guān
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
",",O,S,x,UNK,UNK
历,O,B,n,厂,lì
任,O,E,n,亻,rèn
中,B-Com,B,nt,丨,zhōng
国,I-Com,M,nt,囗,guó
人,I-Com,M,nt,人,rén
民,I-Com,M,nt,乛,mín
银,I-Com,M,nt,钅,yín
行,I-Com,E,nt,行,háng
深,I-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
经,I-Com,M,nt,纟,jīng
济,I-Com,M,nt,氵,jì
特,I-Com,M,nt,牜,tè
区,I-Com,E,nt,匚,qū
分,I-Com,B,v,刀,fēn
行,I-Com,E,v,行,háng
计,I-Com,B,n,讠,jì
划,I-Com,E,n,刂,huá
资,I-Com,B,n,贝,zī
金,I-Com,E,n,金,jīn
处,E-Com,S,n,夂,chǔ
副,O,S,b,刂,fù
主,O,B,n,丶,zhǔ
任,O,M,n,亻,rèn
科,O,M,n,禾,kē
员,O,E,n,口,yuán
、,O,S,x,UNK,UNK
主,O,B,n,丶,zhǔ
任,O,M,n,亻,rèn
科,O,M,n,禾,kē
员,O,E,n,口,yuán
、,O,S,x,UNK,UNK
副,O,B,b,刂,fù
处,O,M,b,夂,chǔ
级,O,E,b,纟,jí
调,O,B,n,讠,tiáo
研,O,M,n,石,yán
员,O,E,n,口,yuán
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
",",O,S,x,UNK,UNK
历,O,B,n,厂,lì
任,O,E,n,亻,rèn
深,B-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,I-Com,E,nt,行,háng
计,I-Com,B,n,讠,jì
划,I-Com,E,n,刂,huá
资,I-Com,B,n,贝,zī
金,I-Com,E,n,金,jīn
部,E-Com,B,n,阝,bù
副,O,E,n,刂,fù
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
金,O,B,n,金,jīn
融,O,M,n,虫,róng
机,O,M,n,木,jī
构,O,E,n,木,gòu
部,O,B,n,阝,bù
副,O,E,n,刂,fù
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
金,O,B,n,金,jīn
融,O,E,n,虫,róng
同,O,B,j,口,tóng
业,O,E,j,一,yè
银,O,B,n,钅,yín
行,O,E,n,行,háng
部,O,B,n,阝,bù
副,O,E,n,刂,fù
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
",",O,S,x,UNK,UNK
历,O,B,n,厂,lì
任,O,E,n,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
银,I-Com,B,j,钅,yín
监,I-Com,M,j,皿,jiān
局,I-Com,E,j,尸,jú
股,I-Com,B,n,月,gǔ
份,I-Com,M,n,亻,fèn
制,I-Com,E,n,刂,zhì
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
监,O,B,vn,皿,jiān
管,O,E,vn,竹,guǎn
一,O,B,m,一,yī
处,O,E,m,夂,chǔ
调,O,B,n,讠,tiáo
研,O,M,n,石,yán
员,O,E,n,口,yuán
、,O,S,x,UNK,UNK
政,O,B,n,攵,zhèng
策,O,M,n,竹,cè
法,O,M,n,氵,fǎ
规,O,E,n,见,guī
处,O,S,n,夂,chǔ
调,O,B,n,讠,tiáo
研,O,M,n,石,yán
员,O,E,n,口,yuán
、,O,S,x,UNK,UNK
监,O,B,vn,皿,jiān
察,O,E,vn,宀,chá
室,O,B,n,宀,shì
主,O,M,n,丶,zhǔ
任,O,E,n,亻,rèn
、,O,S,x,UNK,UNK
外,O,B,nt,夕,wài
资,O,M,nt,贝,zī
银,O,M,nt,钅,yín
行,O,E,nt,行,háng
监,O,B,vn,皿,jiān
管,O,E,vn,竹,guǎn
处,O,B,v,夂,chǔ
处,O,M,v,夂,chǔ
长,O,E,v,长,cháng
、,O,S,x,UNK,UNK
人,O,B,n,人,rén
事,O,M,n,亅,shì
处,O,E,n,夂,chǔ
处,O,B,v,夂,chǔ
长,O,E,v,长,cháng
(,O,S,x,UNK,UNK
党,O,B,j,儿,dǎng
委,O,E,j,女,wěi
组,O,B,n,纟,zǔ
织,O,M,n,纟,zhī
部,O,M,n,阝,bù
长,O,E,n,长,cháng
),O,S,x,UNK,UNK
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,B,d,至,zhì
今,O,E,d,人,jīn
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
纪,O,B,j,纟,jì
委,O,E,j,女,wěi
副,O,S,b,刂,fù
书,O,B,n,乙,shū
记,O,E,n,讠,jì
、,O,S,x,UNK,UNK
首,O,B,n,首,shǒu
席,O,E,n,巾,xí
审,O,B,n,宀,shěn
计,O,M,n,讠,jì
官,O,E,n,宀,guān
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
