word,label,bound,flag,radical,pinyin
师,E-Zhi,E,n,巾,shī
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,B,d,至,zhì
今,E-Time,E,d,人,jīn
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
独,B-Zhi,B,v,犭,dú
立,I-Zhi,E,v,立,lì
董,I-Zhi,B,n,艹,dǒng
事,E-Zhi,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
郭,B-Per,B,nr,阝,guō
田,I-Per,M,nr,田,tián
勇,E-Per,E,nr,力,yǒng
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
于,O,S,p,二,yú
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,E-Time,S,m,干,nián
在,O,S,p,土,zài
山,B-Com,B,nt,山,shān
东,I-Com,M,nt,一,dōng
大,I-Com,M,nt,大,dà
学,E-Com,E,nt,子,xué
数,B-Col,B,n,攵,shù
学,I-Col,M,n,子,xué
系,E-Col,E,n,糸,xì
获,O,S,v,艹,huò
理,B-Edu,B,n,王,lǐ
学,I-Edu,E,n,子,xué
学,I-Edu,B,n,子,xué
士,I-Edu,M,n,士,shì
学,I-Edu,M,n,子,xué
位,E-Edu,E,n,亻,wèi
",",O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,E-Time,S,m,干,nián
任,O,B,v,亻,rèn
职,O,E,v,耳,zhí
于,O,S,p,二,yú
中,B-Com,B,nt,丨,zhōng
国,I-Com,M,nt,囗,guó
人,I-Com,M,nt,人,rén
民,I-Com,M,nt,乛,mín
银,I-Com,M,nt,钅,yín
行,I-Com,E,nt,行,háng
烟,I-Com,B,n,火,yān
台,I-Com,E,n,口,tái
分,I-Com,B,v,刀,fēn
行,E-Com,E,v,行,háng
",",O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,E-Time,S,m,干,nián
在,O,S,p,土,zài
中,B-Sch,B,nt,丨,zhōng
国,I-Sch,M,nt,囗,guó
人,I-Sch,M,nt,人,rén
民,I-Sch,M,nt,乛,mín
大,I-Sch,M,nt,大,dà
学,E-Sch,E,nt,子,xué
财,B-Col,B,n,贝,cái
政,I-Col,E,n,攵,zhèng
金,I-Col,B,n,金,jīn
融,I-Col,M,n,虫,róng
系,E-Col,E,n,糸,xì
获,O,S,v,艹,huò
经,B-Maj,B,n,纟,jīng
济,I-Maj,M,n,氵,jì
学,E-Maj,E,n,子,xué
硕,B-Edu,B,n,石,shuò
士,E-Edu,M,n,士,shì
学,O,M,n,子,xué
位,O,E,n,亻,wèi
",",O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,E-Time,S,m,干,nián
在,O,S,p,土,zài
中,B-Sch,B,nt,丨,zhōng
国,I-Sch,M,nt,囗,guó
人,I-Sch,M,nt,人,rén
民,I-Sch,M,nt,乛,mín
银,I-Sch,M,nt,钅,yín
行,I-Sch,E,nt,行,háng
研,I-Sch,B,n,石,yán
究,I-Sch,M,n,穴,jiū
生,I-Sch,M,n,生,shēng
部,E-Sch,E,n,阝,bù
获,O,S,v,艹,huò
经,B-Maj,B,n,纟,jīng
济,I-Maj,M,n,氵,jì
学,E-Maj,E,n,子,xué
博,B-Edu,B,n,十,bó
士,E-Edu,M,n,士,shì
学,O,M,n,子,xué
位,O,E,n,亻,wèi
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
至,I-Time,B,d,至,zhì
今,E-Time,E,d,人,jīn
任,O,B,v,亻,rèn
职,O,E,v,耳,zhí
于,O,S,p,二,yú
中,O,B,j,丨,zhōng
央,O,M,j,大,yāng
财,O,M,j,贝,cái
经,O,E,j,纟,jīng
大,O,B,n,大,dà
学,O,E,n,子,xué
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
恒,B-Com,B,nz,忄,héng
生,I-Com,E,nz,生,shēng
电,I-Com,B,n,田,diàn
子,I-Com,E,n,子,zǐ
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
、,O,S,x,UNK,UNK
鼎,B-Com,B,z,鼎,dǐng
捷,I-Com,E,z,扌,jié
软,I-Com,B,n,车,ruǎn
件,I-Com,E,n,亻,jiàn
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
和,O,S,c,口,hé
艾,B-Com,B,nr,艹,ài
艾,I-Com,E,nr,艹,ài
精,I-Com,B,a,米,jīng
密,I-Com,E,a,宀,mì
工,I-Com,B,n,工,gōng
业,I-Com,E,n,一,yè
输,I-Com,B,v,车,shū
送,I-Com,E,v,辶,sòng
系,I-Com,B,n,糸,xì
统,I-Com,E,n,纟,tǒng
(,I-Com,S,x,UNK,UNK
上,I-Com,B,ns,一,shàng
海,I-Com,E,ns,氵,hǎi
),I-Com,S,x,UNK,UNK
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
独,B-Zhi,B,v,犭,dú
立,I-Zhi,E,v,立,lì
董,I-Zhi,B,n,艹,dǒng
事,E-Zhi,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
曾,O,S,d,曰,zēng
任,O,S,v,亻,rèn
贵,B-Com,B,ns,贝,guì
阳,I-Com,E,ns,阝,yáng
银,I-Com,B,n,钅,yín
行,I-Com,E,n,行,háng
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
和,O,S,c,口,hé
浙,B-Com,B,ns,氵,zhè
江,I-Com,E,ns,氵,jiāng
东,I-Com,B,s,一,dōng
方,I-Com,E,s,方,fāng
金,I-Com,B,n,金,jīn
融,I-Com,E,n,虫,róng
控,I-Com,B,nz,扌,kòng
股,I-Com,M,nz,月,gǔ
集,I-Com,M,nz,隹,jí
团,I-Com,E,nz,囗,tuán
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
独,B-Job,B,v,犭,dú
立,I-Job,E,v,立,lì
董,I-Job,B,n,艹,dǒng
事,E-Job,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
