word,label,bound,flag,radical,pinyin
上,B-Com,B,nt,一,shàng
海,I-Com,M,nt,氵,hǎi
财,I-Com,M,nt,贝,cái
经,I-Com,M,nt,纟,jīng
大,I-Com,M,nt,大,dà
学,E-Com,E,nt,子,xué
会,O,B,n,人,huì
计,O,M,n,讠,jì
学,O,E,n,子,xué
教,O,B,n,攵,jiào
授,O,E,n,扌,shòu
、,O,S,x,UNK,UNK
博,O,B,nr,十,bó
士,O,M,nr,士,shì
生,O,E,nr,生,shēng
导,O,B,n,寸,dǎo
师,O,E,n,巾,shī
",",O,S,x,UNK,UNK
财,B-Com,B,nt,贝,cái
政,I-Com,M,nt,攵,zhèng
部,I-Com,E,nt,阝,bù
企,I-Com,B,n,人,qǐ
业,I-Com,E,n,一,yè
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
准,I-Com,M,n,冫,zhǔn
则,I-Com,E,n,刂,zé
咨,I-Com,B,vn,口,zī
询,I-Com,E,vn,讠,xún
委,I-Com,B,n,女,wěi
员,I-Com,M,n,口,yuán
会,E-Com,E,n,人,huì
委,O,B,n,女,wěi
员,O,E,n,口,yuán
",",O,S,x,UNK,UNK
公,B-Com,B,n,八,gōng
安,I-Com,M,n,宀,ān
部,I-Com,E,n,阝,bù
公,I-Com,B,n,八,gōng
安,I-Com,E,n,宀,ān
现,I-Com,B,n,见,xiàn
役,I-Com,E,n,彳,yì
部,I-Com,B,n,阝,bù
队,I-Com,E,n,阝,duì
会,I-Com,S,v,人,huì
(,I-Com,S,x,UNK,UNK
审,I-Com,S,v,宀,shěn
),I-Com,S,x,UNK,UNK
计,I-Com,S,n,讠,jì
系,I-Com,B,q,糸,xì
列,I-Com,E,q,刂,liè
高,I-Com,B,b,高,gāo
级,I-Com,E,b,纟,jí
专,I-Com,B,n,一,zhuān
业,I-Com,E,n,一,yè
技,I-Com,B,n,扌,jì
术,I-Com,M,n,木,shù
资,I-Com,M,n,贝,zī
格,I-Com,E,n,木,gé
评,I-Com,B,vn,讠,píng
审,I-Com,E,vn,宀,shěn
委,I-Com,B,n,女,wěi
员,I-Com,M,n,口,yuán
会,E-Com,E,n,人,huì
委,O,B,n,女,wěi
员,O,E,n,口,yuán
",",O,S,x,UNK,UNK
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
学,I-Com,E,n,子,xué
会,I-Com,S,v,人,huì
会,I-Com,B,v,人,huì
计,I-Com,E,v,讠,jì
教,I-Com,B,vn,攵,jiào
育,I-Com,E,vn,月,yù
分,I-Com,B,n,刀,fēn
会,E-Com,E,n,人,huì
执,O,B,v,扌,zhí
行,O,E,v,行,háng
秘,O,B,n,禾,mì
书,O,M,n,乙,shū
长,O,E,n,长,cháng
",",O,S,x,UNK,UNK
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
学,I-Com,E,n,子,xué
会,E-Com,S,v,人,huì
理,O,B,n,王,lǐ
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
兼,O,B,v,丷,jiān
任,O,E,v,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
巨,I-Com,B,nr,工,jù
石,I-Com,E,nr,石,shí
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
、,O,S,x,UNK,UNK
上,B-Com,B,ns,一,shàng
海,I-Com,E,ns,氵,hǎi
同,I-Com,B,n,口,tóng
济,I-Com,E,n,氵,jì
科,I-Com,B,n,禾,kē
技,I-Com,M,n,扌,jì
股,I-Com,M,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
、,O,S,x,UNK,UNK
泰,B-Com,B,nr,水,tài
豪,I-Com,E,nr,豕,háo
科,I-Com,B,n,禾,kē
技,I-Com,M,n,扌,jì
股,I-Com,M,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
和,O,B,nr,口,hé
环,B-Com,M,nr,王,huán
旭,I-Com,E,nr,日,xù
电,I-Com,B,n,田,diàn
子,I-Com,E,n,子,zǐ
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
独,O,B,v,犭,dú
立,O,E,v,立,lì
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
曾,O,S,d,曰,zēng
任,O,S,v,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
(,O,S,x,UNK,UNK
原,B-Com,S,n,厂,yuán
深,I-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
),O,S,x,UNK,UNK
和,O,S,c,口,hé
上,B-Com,B,ns,一,shàng
海,I-Com,E,ns,氵,hǎi
金,I-Com,B,nr,金,jīn
枫,I-Com,E,nr,木,fēng
酒,I-Com,B,n,酉,jiǔ
业,I-Com,E,n,一,yè
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
独,O,B,v,犭,dú
立,O,E,v,立,lì
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
