word,label,bound,flag,radical,pinyin
副,B-Job,B,n,刂,fù
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
、,O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
奥,I-Com,S,nr,大,ào
康,I-Com,B,nr,广,kāng
德,I-Com,E,nr,彳,dé
糖,I-Com,B,n,米,táng
烟,I-Com,M,n,火,yān
酒,I-Com,E,n,酉,jiǔ
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
审,B-Job,B,n,宀,shěn
计,I-Job,M,n,讠,jì
部,I-Job,E,n,阝,bù
主,I-Job,B,b,丶,zhǔ
任,E-Job,E,b,亻,rèn
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
本,O,S,r,木,běn
公,O,B,n,八,gōng
司,O,E,n,口,sī
副,B-Zhi,B,n,刂,fù
总,I-Zhi,M,n,心,zǒng
经,I-Zhi,M,n,纟,jīng
理,E-Zhi,E,n,王,lǐ
。,O,S,x,UNK,UNK
该,O,S,r,讠,gāi
候,O,B,n,亻,hòu
选,O,M,n,辶,xuǎn
人,O,E,n,人,rén
系,O,B,n,糸,xì
本,O,E,n,木,běn
公,O,B,n,八,gōng
司,O,E,n,口,sī
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
董,O,B,n,艹,dǒng
事,O,M,n,亅,shì
会,O,E,n,人,huì
成,O,B,n,戈,chéng
员,O,E,n,口,yuán
",",O,S,x,UNK,UNK
并,O,S,c,干,bìng
由,O,S,p,田,yóu
本,O,S,r,木,běn
公,O,B,n,八,gōng
司,O,E,n,口,sī
股,O,B,n,月,gǔ
东,O,E,n,一,dōng
-,O,S,x,UNK,UNK
-,O,S,x,UNK,UNK
-,O,S,x,UNK,UNK
-,O,S,x,UNK,UNK
深,O,B,ns,氵,shēn
圳,O,M,ns,土,zhèn
市,O,E,ns,巾,shì
福,O,B,nr,礻,fú
万,O,M,nr,一,wàn
田,O,E,nr,田,tián
投,O,B,vn,扌,tóu
资,O,E,vn,贝,zī
有,O,B,n,月,yǒu
限,O,M,n,阝,xiàn
公,O,M,n,八,gōng
司,O,E,n,口,sī
推,O,B,v,扌,tuī
荐,O,E,v,艹,jiàn
为,O,S,p,丶,wéi
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
候,O,B,n,亻,hòu
选,O,M,n,辶,xuǎn
人,O,E,n,人,rén
该,O,S,r,讠,gāi
候,O,B,n,亻,hòu
选,O,M,n,辶,xuǎn
人,O,E,n,人,rén
不,O,S,d,一,bù
持,O,B,v,扌,chí
有,O,E,v,月,yǒu
本,O,S,r,木,běn
公,O,B,n,八,gōng
司,O,E,n,口,sī
股,O,B,n,月,gǔ
份,O,E,n,亻,fèn
",",O,S,x,UNK,UNK
未,O,S,d,木,wèi
受,O,B,v,又,shòu
过,O,E,v,辶,guò
中,O,B,nt,丨,zhōng
国,O,M,nt,囗,guó
证,O,M,nt,讠,zhèng
监,O,M,nt,皿,jiān
会,O,E,nt,人,huì
及,O,B,c,又,jí
其,O,E,c,八,qí
他,O,S,r,亻,tā
有,O,B,vn,月,yǒu
关,O,E,vn,丷,guān
部,O,B,n,阝,bù
门,O,E,n,门,mén
的,O,S,uj,白,dí
处,O,B,v,夂,chǔ
罚,O,E,v,罒,fá
和,O,S,c,口,hé
证,O,B,n,讠,zhèng
券,O,E,n,刀,quàn
交,O,B,nt,亠,jiāo
易,O,M,nt,日,yì
所,O,E,nt,户,suǒ
惩,O,B,vn,心,chéng
戒,O,E,vn,戈,jiè
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
