word,label,bound,flag,radical,pinyin
工,I-Com,B,n,工,gōng
程,I-Com,E,n,禾,chéng
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
财,B-Job,B,nt,贝,cái
务,I-Job,M,nt,力,wù
处,I-Job,E,nt,夂,chǔ
会,I-Job,B,v,人,huì
计,E-Job,E,v,讠,jì
、,O,S,x,UNK,UNK
金,B-Com,B,nr,金,jīn
田,I-Com,E,nr,田,tián
实,I-Com,B,n,宀,shí
业,I-Com,M,n,一,yè
集,I-Com,M,n,隹,jí
团,I-Com,E,n,囗,tuán
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
审,B-Job,B,v,宀,shěn
计,I-Job,E,v,讠,jì
室,I-Job,S,n,宀,shì
审,I-Job,B,n,宀,shěn
计,I-Job,M,n,讠,jì
师,E-Job,E,n,巾,shī
、,O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
龙,I-Com,B,n,龙,lóng
岗,I-Com,M,n,山,gǎng
区,I-Com,E,n,匚,qū
燃,I-Com,B,n,火,rán
气,I-Com,E,n,气,qì
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
财,B-Job,B,nt,贝,cái
务,I-Job,M,nt,力,wù
部,I-Job,E,nt,阝,bù
部,I-Job,B,n,阝,bù
长,E-Job,E,n,长,cháng
、,O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
深,I-Com,S,a,氵,shēn
燃,I-Com,S,n,火,rán
石,I-Com,B,n,石,shí
油,I-Com,M,n,氵,yóu
气,I-Com,E,n,气,qì
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
财,B-Job,B,nt,贝,cái
务,I-Job,M,nt,力,wù
部,I-Job,E,nt,阝,bù
部,I-Job,B,n,阝,bù
长,E-Job,E,n,长,cháng
、,O,S,x,UNK,UNK
深,B-Per,B,nt,氵,shēn
圳,I-Per,M,nt,土,zhèn
市,I-Per,M,nt,巾,shì
人,I-Per,M,nt,人,rén
民,I-Per,M,nt,乛,mín
政,I-Per,M,nt,攵,zhèng
府,I-Per,E,nt,广,fǔ
国,I-Per,B,n,囗,guó
有,I-Per,M,n,月,yǒu
资,I-Per,M,n,贝,zī
产,I-Per,E,n,亠,chǎn
监,I-Per,B,n,皿,jiān
督,I-Per,M,n,目,dū
管,I-Per,M,n,竹,guǎn
理,I-Per,E,n,王,lǐ
委,I-Per,B,n,女,wěi
员,I-Per,M,n,口,yuán
会,E-Per,E,n,人,huì
业,B-Job,B,n,一,yè
绩,I-Job,M,n,纟,jì
考,I-Job,M,n,耂,kǎo
核,I-Job,E,n,木,hé
（,I-Job,S,x,UNK,UNK
审,I-Job,B,v,宀,shěn
计,I-Job,E,v,讠,jì
）,I-Job,S,x,UNK,UNK
处,I-Job,S,n,夂,chǔ
、,I-Job,S,x,UNK,UNK
监,I-Job,B,vn,皿,jiān
督,I-Job,E,vn,目,dū
稽,I-Job,B,vn,禾,jī
查,I-Job,E,vn,木,chá
处,I-Job,S,n,夂,chǔ
（,I-Job,S,x,UNK,UNK
审,I-Job,B,i,宀,shěn
计,I-Job,M,i,讠,jì
处,I-Job,E,i,夂,chǔ
）,I-Job,S,x,UNK,UNK
副,I-Job,S,b,刂,fù
主,I-Job,B,n,丶,zhǔ
任,I-Job,M,n,亻,rèn
科,I-Job,M,n,禾,kē
员,E-Job,E,n,口,yuán
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
SPACE,I-Time,S,x,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
SPACE,I-Time,S,x,UNK,UNK
月,I-Time,S,m,月,yuè
起,E-Time,B,v,走,qǐ
任,O,E,v,亻,rèn
本,O,S,r,木,běn
公,O,B,n,八,gōng
司,O,E,n,口,sī
财,O,B,nt,贝,cái
务,O,M,nt,力,wù
部,O,E,nt,阝,bù
副,B-Zhi,B,n,刂,fù
经,I-Zhi,M,n,纟,jīng
理,E-Zhi,E,n,王,lǐ
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
