word,label,bound,flag,radical,pinyin
自,O,S,r,自,zì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
起,O,S,v,走,qǐ
在,O,S,p,土,zài
中,B-Com,B,j,丨,zhōng
央,I-Com,M,j,大,yāng
财,I-Com,M,j,贝,cái
经,I-Com,E,j,纟,jīng
大,I-Com,B,n,大,dà
学,E-Com,E,n,子,xué
任,O,S,r,亻,rèn
副,O,B,n,刂,fù
教,O,M,n,攵,jiào
授,O,E,n,扌,shòu
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
中,B-Com,S,f,丨,zhōng
青,I-Com,B,nz,青,qīng
旅,I-Com,M,nz,方,lǚ
控,I-Com,M,nz,扌,kòng
股,I-Com,E,nz,月,gǔ
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
独,O,B,v,犭,dú
立,O,E,v,立,lì
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
与,O,S,p,一,yǔ
本,O,B,n,木,běn
司,O,E,n,口,sī
控,O,B,v,扌,kòng
股,O,E,v,月,gǔ
股,O,B,n,月,gǔ
东,O,E,n,一,dōng
不,O,S,d,一,bù
存,O,B,v,子,cún
在,O,E,v,土,zài
关,O,B,ns,丷,guān
联,O,E,ns,耳,lián
关,O,B,n,丷,guān
系,O,E,n,糸,xì
",",O,S,x,UNK,UNK
未,O,S,d,木,wèi
持,O,B,v,扌,chí
有,O,E,v,月,yǒu
本,O,B,n,木,běn
司,O,E,n,口,sī
股,O,B,n,月,gǔ
份,O,E,n,亻,fèn
",",O,S,x,UNK,UNK
未,O,S,d,木,wèi
受,O,B,v,又,shòu
过,O,E,v,辶,guò
中,O,B,nt,丨,zhōng
国,O,M,nt,囗,guó
证,O,M,nt,讠,zhèng
监,O,M,nt,皿,jiān
会,O,E,nt,人,huì
及,O,B,c,又,jí
其,O,E,c,八,qí
他,O,S,r,亻,tā
有,O,B,vn,月,yǒu
关,O,E,vn,丷,guān
部,O,B,n,阝,bù
门,O,E,n,门,mén
的,O,S,uj,白,dí
处,O,B,v,夂,chǔ
罚,O,E,v,罒,fá
和,O,S,c,口,hé
证,O,B,n,讠,zhèng
券,O,E,n,刀,quàn
交,O,B,nt,亠,jiāo
易,O,M,nt,日,yì
所,O,E,nt,户,suǒ
惩,O,B,vn,心,chéng
戒,O,E,vn,戈,jiè
",",O,S,x,UNK,UNK
不,O,S,d,一,bù
属,O,B,v,尸,shǔ
于,O,E,v,二,yú
失,O,B,v,大,shī
信,O,E,v,亻,xìn
被,O,B,n,衤,bèi
执,O,M,n,扌,zhí
行,O,M,n,行,háng
人,O,E,n,人,rén
",",O,S,x,UNK,UNK
具,O,B,v,八,jù
备,O,E,v,夂,bèi
法,O,B,n,氵,fǎ
律,O,E,n,彳,lǜ
、,O,S,x,UNK,UNK
行,O,B,n,行,háng
政,O,E,n,攵,zhèng
法,O,B,n,氵,fǎ
规,O,E,n,见,guī
及,O,S,c,又,jí
《,O,S,x,UNK,UNK
公,O,B,n,八,gōng
司,O,M,n,口,sī
章,O,M,n,立,zhāng
程,O,E,n,禾,chéng
》,O,S,x,UNK,UNK
规,O,B,n,见,guī
定,O,E,n,宀,dìng
的,O,S,uj,白,dí
任,O,B,v,亻,rèn
职,O,E,v,耳,zhí
资,O,B,n,贝,zī
格,O,E,n,木,gé
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
