word,label,bound,flag,radical,pinyin
圳,I-Com,E,ns,土,zhèn
智,I-Com,B,nr,日,zhì
慧,I-Com,E,nr,心,huì
空,I-Com,B,n,穴,kōng
间,I-Com,E,n,门,jiān
物,I-Com,B,n,牜,wù
业,I-Com,M,n,一,yè
管,I-Com,M,n,竹,guǎn
理,I-Com,E,n,王,lǐ
服,I-Com,B,vn,月,fú
务,I-Com,E,vn,力,wù
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
人,B-Job,B,nt,人,rén
力,I-Job,M,nt,力,lì
资,I-Job,M,nt,贝,zī
源,I-Job,M,nt,氵,yuán
部,I-Job,E,nt,阝,bù
副,I-Job,B,n,刂,fù
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
、,O,S,x,UNK,UNK
物,B-Job,B,n,牜,wù
业,I-Job,E,n,一,yè
项,I-Job,B,n,页,xiàng
目,I-Job,M,n,目,mù
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
;,O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
花,I-Com,B,nr,艹,huā
千,I-Com,M,nr,十,qiān
树,I-Com,E,nr,木,shù
文,I-Com,B,n,文,wén
化,I-Com,E,n,亻,huà
传,I-Com,B,vn,亻,chuán
播,I-Com,E,vn,扌,bō
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
执,B-Job,B,v,扌,zhí
行,I-Job,E,v,行,háng
总,I-Job,B,n,心,zǒng
监,E-Job,E,n,皿,jiān
;,O,S,x,UNK,UNK
现,O,B,t,见,xiàn
在,O,E,t,土,zài
本,O,B,n,木,běn
司,O,E,n,口,sī
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
未,B-Hon,S,d,木,wèi
持,I-Hon,B,v,扌,chí
有,I-Hon,E,v,月,yǒu
本,I-Hon,B,n,木,běn
司,I-Hon,E,n,口,sī
股,I-Hon,B,n,月,gǔ
份,I-Hon,E,n,亻,fèn
",",I-Hon,S,x,UNK,UNK
未,I-Hon,S,d,木,wèi
受,I-Hon,B,v,又,shòu
过,I-Hon,E,v,辶,guò
中,I-Hon,B,nt,丨,zhōng
国,I-Hon,M,nt,囗,guó
证,I-Hon,M,nt,讠,zhèng
监,I-Hon,M,nt,皿,jiān
会,I-Hon,E,nt,人,huì
及,I-Hon,B,c,又,jí
其,I-Hon,E,c,八,qí
他,I-Hon,S,r,亻,tā
有,I-Hon,B,vn,月,yǒu
关,I-Hon,E,vn,丷,guān
部,I-Hon,B,n,阝,bù
门,I-Hon,E,n,门,mén
的,I-Hon,S,uj,白,dí
处,I-Hon,B,v,夂,chǔ
罚,I-Hon,E,v,罒,fá
和,I-Hon,S,c,口,hé
证,I-Hon,B,n,讠,zhèng
券,I-Hon,E,n,刀,quàn
交,I-Hon,B,nt,亠,jiāo
易,I-Hon,M,nt,日,yì
所,I-Hon,E,nt,户,suǒ
惩,I-Hon,B,vn,心,chéng
戒,I-Hon,E,vn,戈,jiè
",",I-Hon,S,x,UNK,UNK
不,I-Hon,S,d,一,bù
属,I-Hon,B,v,尸,shǔ
于,I-Hon,E,v,二,yú
失,I-Hon,B,v,大,shī
信,I-Hon,E,v,亻,xìn
被,I-Hon,B,n,衤,bèi
执,I-Hon,M,n,扌,zhí
行,I-Hon,M,n,行,háng
人,I-Hon,E,n,人,rén
",",I-Hon,S,x,UNK,UNK
具,I-Hon,B,v,八,jù
备,I-Hon,E,v,夂,bèi
法,I-Hon,B,n,氵,fǎ
律,I-Hon,E,n,彳,lǜ
、,I-Hon,S,x,UNK,UNK
行,I-Hon,B,n,行,háng
政,I-Hon,E,n,攵,zhèng
法,I-Hon,B,n,氵,fǎ
规,I-Hon,E,n,见,guī
及,I-Hon,S,c,又,jí
《,I-Hon,S,x,UNK,UNK
公,I-Hon,B,n,八,gōng
司,I-Hon,M,n,口,sī
章,I-Hon,M,n,立,zhāng
程,I-Hon,E,n,禾,chéng
》,I-Hon,S,x,UNK,UNK
规,I-Hon,B,n,见,guī
定,I-Hon,E,n,宀,dìng
的,I-Hon,S,uj,白,dí
任,I-Hon,B,v,亻,rèn
职,I-Hon,E,v,耳,zhí
资,I-Hon,B,n,贝,zī
格,E-Hon,E,n,木,gé
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
