word,label,bound,flag,radical,pinyin
硕,O,B,n,石,shuò
士,O,M,n,士,shì
学,O,M,n,子,xué
位,O,E,n,亻,wèi
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
获,O,B,v,艹,huò
得,O,E,v,彳,dé
中,B-Sch,B,nt,丨,zhōng
南,I-Sch,M,nt,十,nán
财,I-Sch,M,nt,贝,cái
经,I-Sch,M,nt,纟,jīng
政,I-Sch,M,nt,攵,zhèng
法,I-Sch,M,nt,氵,fǎ
大,I-Sch,M,nt,大,dà
学,E-Sch,E,nt,子,xué
经,B-Maj,B,n,纟,jīng
济,I-Maj,M,n,氵,jì
学,E-Maj,E,n,子,xué
博,O,B,n,十,bó
士,O,M,n,士,shì
学,O,M,n,子,xué
位,O,E,n,亻,wèi
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
祝,O,S,v,礻,zhù
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
在,O,S,p,土,zài
中,B-Com,B,nt,丨,zhōng
国,I-Com,M,nt,囗,guó
建,I-Com,M,nt,廴,jiàn
设,I-Com,M,nt,讠,shè
银,I-Com,M,nt,钅,yín
行,I-Com,E,nt,行,háng
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
(,O,S,x,UNK,UNK
上,O,B,nt,一,shàng
海,O,M,nt,氵,hǎi
证,O,M,nt,讠,zhèng
券,O,M,nt,刀,quàn
交,O,M,nt,亠,jiāo
易,O,M,nt,日,yì
所,O,E,nt,户,suǒ
上,O,B,nt,一,shàng
市,O,M,nt,巾,shì
公,O,M,nt,八,gōng
司,O,E,nt,口,sī
",",O,S,x,UNK,UNK
股,O,B,n,月,gǔ
份,O,E,n,亻,fèn
代,O,B,n,亻,dài
码,O,E,n,石,mǎ
:,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
/,O,S,x,UNK,UNK
联,O,B,nt,耳,lián
交,O,M,nt,亠,jiāo
所,O,E,nt,户,suǒ
上,O,B,nt,一,shàng
市,O,M,nt,巾,shì
公,O,M,nt,八,gōng
司,O,E,nt,口,sī
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
股,O,B,n,月,gǔ
份,O,E,n,亻,fèn
代,O,B,n,亻,dài
码,O,E,n,石,mǎ
:,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
深,O,B,ns,氵,shēn
圳,O,M,ns,土,zhèn
市,O,E,ns,巾,shì
分,O,B,v,刀,fēn
行,O,E,v,行,háng
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
",",O,S,x,UNK,UNK
历,O,B,n,厂,lì
任,O,E,n,亻,rèn
福,O,B,ns,礻,fú
田,O,E,ns,田,tián
支,O,B,v,支,zhī
行,O,E,v,行,háng
副,O,B,n,刂,fù
行,O,M,n,行,háng
长,O,E,n,长,cháng
(,O,S,x,UNK,UNK
主,O,B,v,丶,zhǔ
持,O,E,v,扌,chí
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
),O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
分,O,B,v,刀,fēn
行,O,E,v,行,háng
信,O,B,n,亻,xìn
贷,O,M,n,贝,dài
部,O,E,n,阝,bù
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
公,O,B,n,八,gōng
司,O,E,n,口,sī
部,O,S,n,阝,bù
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
分,O,B,v,刀,fēn
行,O,E,v,行,háng
副,O,B,n,刂,fù
行,O,M,n,行,háng
长,O,E,n,长,cháng
等,O,S,u,竹,děng
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
加,O,B,v,力,jiā
入,O,E,v,入,rù
万,O,B,nz,一,wàn
科,O,E,nz,禾,kē
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
担,O,B,v,扌,dān
任,O,E,v,亻,rèn
公,O,B,n,八,gōng
司,O,E,n,口,sī
高,O,B,b,高,gāo
级,O,E,b,纟,jí
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
裁,O,E,n,衣,cái
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
至,O,B,d,至,zhì
今,O,E,d,人,jīn
担,O,B,v,扌,dān
任,O,E,v,亻,rèn
万,O,B,nz,一,wàn
科,O,E,nz,禾,kē
全,O,B,n,入,quán
资,O,E,n,贝,zī
附,O,B,b,阝,fù
属,O,E,b,尸,shǔ
企,O,B,n,人,qǐ
业,O,E,n,一,yè
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
万,I-Com,B,nz,一,wàn
科,I-Com,E,nz,禾,kē
财,I-Com,B,l,贝,cái
务,I-Com,M,l,力,wù
顾,I-Com,M,l,页,gù
问,I-Com,E,l,门,wèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,M,n,亅,shì
长,O,E,n,长,cháng
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
担,O,B,v,扌,dān
任,O,E,v,亻,rèn
万,O,B,nz,一,wàn
科,O,E,nz,禾,kē
联,O,B,n,耳,lián
营,O,M,n,艹,yíng
企,O,M,n,人,qǐ
业,O,E,n,一,yè
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
鹏,I-Com,S,nr,鸟,péng
鼎,I-Com,S,ng,鼎,dǐng
创,I-Com,B,n,刂,chuàng
盈,I-Com,E,n,皿,yíng
金,I-Com,B,n,金,jīn
融,I-Com,M,n,虫,róng
信,I-Com,M,n,亻,xìn
息,I-Com,E,n,心,xī
服,I-Com,B,vn,月,fú
务,I-Com,E,vn,力,wù
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,M,n,亅,shì
长,O,E,n,长,cháng
兼,O,S,v,丷,jiān
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
日,O,S,m,日,rì
起,O,B,v,走,qǐ
任,O,E,v,亻,rèn
公,O,B,n,八,gōng
司,O,M,n,口,sī
总,O,M,n,心,zǒng
裁,O,E,n,衣,cái
、,O,S,x,UNK,UNK
首,O,B,n,首,shǒu
席,O,E,n,巾,xí
执,O,B,n,扌,zhí
行,O,M,n,行,háng
官,O,E,n,宀,guān
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
