word,label,bound,flag,radical,pinyin
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
执,O,B,v,扌,zhí
行,O,E,v,行,háng
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,B,d,至,zhì
今,O,E,d,人,jīn
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
首,O,B,n,首,shǒu
席,O,E,n,巾,xí
人,O,B,n,人,rén
力,O,M,n,力,lì
资,O,M,n,贝,zī
源,O,E,n,氵,yuán
执,O,B,n,扌,zhí
行,O,M,n,行,háng
官,O,E,n,宀,guān
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,B,d,至,zhì
今,O,E,d,人,jīn
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
蔡,B-Per,S,nr,艹,cài
方,I-Per,B,n,方,fāng
方,E-Per,E,n,方,fāng
女,B-Gdr,B,n,女,nǚ
士,E-Gdr,E,n,士,shì
于,O,S,p,二,yú
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
加,O,B,v,力,jiā
入,O,E,v,入,rù
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
期,O,B,f,月,qī
间,O,E,f,门,jiān
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
出,O,B,v,凵,chū
任,O,E,v,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
人,O,B,n,人,rén
力,O,M,n,力,lì
资,O,M,n,贝,zī
源,O,E,n,氵,yuán
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
薪,O,B,n,艹,xīn
酬,O,E,n,酉,chóu
规,O,B,n,见,guī
划,O,E,n,刂,huá
管,O,B,n,竹,guǎn
理,O,M,n,王,lǐ
部,O,E,n,阝,bù
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
和,O,S,c,口,hé
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
职,O,B,n,耳,zhí
务,O,E,n,力,wù
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
副,O,S,b,刂,fù
首,O,B,n,首,shǒu
席,O,E,n,巾,xí
财,O,B,n,贝,cái
务,O,E,n,力,wù
执,O,B,n,扌,zhí
行,O,M,n,行,háng
官,O,E,n,宀,guān
兼,O,S,v,丷,jiān
企,O,B,n,人,qǐ
划,O,M,n,刂,huá
部,O,E,n,阝,bù
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
副,O,S,b,刂,fù
首,O,B,n,首,shǒu
席,O,E,n,巾,xí
人,O,B,n,人,rén
力,O,M,n,力,lì
资,O,M,n,贝,zī
源,O,E,n,氵,yuán
执,O,B,n,扌,zhí
行,O,M,n,行,háng
官,O,E,n,宀,guān
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
加,O,B,v,力,jiā
入,O,E,v,入,rù
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
前,O,S,f,刂,qián
",",O,S,x,UNK,UNK
蔡,O,S,nr,艹,cài
方,O,B,n,方,fāng
方,O,E,n,方,fāng
女,O,B,n,女,nǚ
士,O,E,n,士,shì
曾,O,B,nr,曰,zēng
任,O,M,nr,亻,rèn
华,B-Com,E,nr,十,huá
信,I-Com,B,nr,亻,xìn
惠,I-Com,M,nr,心,huì
悦,I-Com,E,nr,忄,yuè
咨,I-Com,B,vn,口,zī
询,I-Com,E,vn,讠,xún
(,I-Com,S,x,UNK,UNK
上,I-Com,B,ns,一,shàng
海,I-Com,E,ns,氵,hǎi
),I-Com,S,x,UNK,UNK
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
咨,O,B,vn,口,zī
询,O,E,vn,讠,xún
总,O,B,n,心,zǒng
监,O,E,n,皿,jiān
和,O,S,c,口,hé
英,B-Com,B,ns,艹,yīng
国,I-Com,E,ns,囗,guó
标,I-Com,B,n,木,biāo
准,I-Com,E,n,冫,zhǔn
管,I-Com,B,n,竹,guǎn
理,I-Com,M,n,王,lǐ
体,I-Com,M,n,亻,tǐ
系,I-Com,E,n,糸,xì
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
金,O,B,n,金,jīn
融,O,M,n,虫,róng
业,O,E,n,一,yè
审,O,B,v,宀,shěn
核,O,E,v,木,hé
总,O,B,n,心,zǒng
监,O,E,n,皿,jiān
等,O,S,u,竹,děng
职,O,B,n,耳,zhí
务,O,E,n,力,wù
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
