word,label,bound,flag,radical,pinyin
年,E-Time,S,m,干,nián
在,O,S,p,土,zài
德,B-Com,B,nt,彳,dé
意,I-Com,M,nt,心,yì
志,I-Com,M,nt,心,zhì
银,I-Com,M,nt,钅,yín
行,I-Com,E,nt,行,háng
慕,I-Com,B,nr,小,mù
尼,I-Com,M,nr,尸,ní
黑,I-Com,E,nr,黑,hēi
分,I-Com,B,v,刀,fēn
行,E-Com,E,v,行,háng
国,O,B,n,囗,guó
际,O,E,n,阝,jì
贸,O,B,n,贝,mào
易,O,M,n,日,yì
部,O,E,n,阝,bù
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,E-Time,S,m,干,nián
在,O,S,p,土,zài
D,B-Com,B,eng,UNK,UNK
y,I-Com,M,eng,UNK,UNK
w,I-Com,M,eng,UNK,UNK
i,I-Com,M,eng,UNK,UNK
d,I-Com,M,eng,UNK,UNK
a,I-Com,M,eng,UNK,UNK
g,I-Com,M,eng,UNK,UNK
S,I-Com,M,eng,UNK,UNK
y,I-Com,M,eng,UNK,UNK
s,I-Com,M,eng,UNK,UNK
t,I-Com,M,eng,UNK,UNK
e,I-Com,M,eng,UNK,UNK
m,I-Com,M,eng,UNK,UNK
s,I-Com,M,eng,UNK,UNK
I,I-Com,M,eng,UNK,UNK
n,I-Com,M,eng,UNK,UNK
t,I-Com,M,eng,UNK,UNK
e,I-Com,M,eng,UNK,UNK
r,I-Com,M,eng,UNK,UNK
n,I-Com,M,eng,UNK,UNK
a,I-Com,M,eng,UNK,UNK
t,I-Com,M,eng,UNK,UNK
i,I-Com,M,eng,UNK,UNK
o,I-Com,M,eng,UNK,UNK
n,I-Com,M,eng,UNK,UNK
a,I-Com,M,eng,UNK,UNK
l,E-Com,E,eng,UNK,UNK
(,O,S,x,UNK,UNK
D,O,B,eng,UNK,UNK
S,O,M,eng,UNK,UNK
I,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
欧,B-Job,B,ns,欠,ōu
洲,I-Job,E,ns,氵,zhōu
、,I-Job,S,x,UNK,UNK
中,I-Job,B,ns,丨,zhōng
东,I-Job,E,ns,一,dōng
和,I-Job,S,c,口,hé
非,I-Job,B,ns,非,fēi
洲,I-Job,M,ns,氵,zhōu
地,I-Job,M,ns,土,dì
区,I-Job,E,ns,匚,qū
贸,I-Job,B,n,贝,mào
易,I-Job,M,n,日,yì
部,E-Job,E,n,阝,bù
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
-,I-Time,S,x,UNK,UNK
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,E-Time,S,m,干,nián
在,O,S,p,土,zài
德,B-Com,B,ns,彳,dé
国,I-Com,E,ns,囗,guó
慕,I-Com,B,nr,小,mù
尼,I-Com,M,nr,尸,ní
黑,I-Com,E,nr,黑,hēi
机,I-Com,B,n,木,jī
场,I-Com,E,n,土,cháng
凯,I-Com,B,nrt,几,kǎi
宾,I-Com,M,nrt,宀,bīn
斯,I-Com,M,nrt,斤,sī
基,I-Com,E,nrt,土,jī
酒,I-Com,B,n,酉,jiǔ
店,E-Com,E,n,广,diàn
任,O,S,r,亻,rèn
助,B-Job,B,vn,力,zhù
理,I-Job,E,vn,王,lǐ
主,I-Job,B,b,丶,zhǔ
任,E-Job,E,b,亻,rèn
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
-,I-Time,S,x,UNK,UNK
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,E-Time,S,m,干,nián
在,O,S,p,土,zài
广,B-Com,B,ns,广,guǎng
州,I-Com,E,ns,川,zhōu
开,I-Com,B,n,廾,kāi
发,I-Com,M,n,又,fā
区,I-Com,E,n,匚,qū
政,I-Com,B,n,攵,zhèng
府,I-Com,E,n,广,fǔ
国,I-Com,B,n,囗,guó
际,I-Com,M,n,阝,jì
事,I-Com,M,n,亅,shì
务,I-Com,E,n,力,wù
协,I-Com,B,v,十,xié
调,I-Com,E,v,讠,tiáo
及,I-Com,S,c,又,jí
促,I-Com,B,v,亻,cù
进,I-Com,E,v,辶,jìn
外,I-Com,B,j,夕,wài
商,I-Com,M,j,口,shāng
投,I-Com,M,j,扌,tóu
资,I-Com,E,j,贝,zī
处,E-Com,S,n,夂,chǔ
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
-,I-Time,S,x,UNK,UNK
至,I-Time,B,d,至,zhì
今,E-Time,E,d,人,jīn
在,O,S,p,土,zài
本,O,B,n,木,běn
司,O,E,n,口,sī
任,O,S,v,亻,rèn
助,B-Zhi,B,vn,力,zhù
理,I-Zhi,E,vn,王,lǐ
总,I-Zhi,B,n,心,zǒng
裁,I-Zhi,E,n,衣,cái
、,I-Zhi,S,x,UNK,UNK
董,I-Zhi,B,n,艹,dǒng
事,E-Zhi,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
与,O,S,p,一,yǔ
本,O,B,n,木,běn
司,O,E,n,口,sī
控,O,B,v,扌,kòng
股,B-Hon,E,v,月,gǔ
股,I-Hon,B,n,月,gǔ
东,I-Hon,E,n,一,dōng
不,I-Hon,S,d,一,bù
存,I-Hon,B,v,子,cún
在,I-Hon,E,v,土,zài
关,I-Hon,B,ns,丷,guān
联,I-Hon,E,ns,耳,lián
关,I-Hon,B,n,丷,guān
系,I-Hon,E,n,糸,xì
",",I-Hon,S,x,UNK,UNK
未,I-Hon,S,d,木,wèi
持,I-Hon,B,v,扌,chí
有,I-Hon,E,v,月,yǒu
本,I-Hon,B,n,木,běn
司,I-Hon,E,n,口,sī
股,I-Hon,B,n,月,gǔ
份,I-Hon,E,n,亻,fèn
",",I-Hon,S,x,UNK,UNK
未,I-Hon,S,d,木,wèi
受,I-Hon,B,v,又,shòu
过,I-Hon,E,v,辶,guò
中,I-Hon,B,nt,丨,zhōng
国,I-Hon,M,nt,囗,guó
证,I-Hon,M,nt,讠,zhèng
监,I-Hon,M,nt,皿,jiān
会,I-Hon,E,nt,人,huì
及,I-Hon,B,c,又,jí
其,I-Hon,E,c,八,qí
他,I-Hon,S,r,亻,tā
有,I-Hon,B,vn,月,yǒu
关,I-Hon,E,vn,丷,guān
部,I-Hon,B,n,阝,bù
门,I-Hon,E,n,门,mén
的,I-Hon,S,uj,白,dí
处,I-Hon,B,v,夂,chǔ
罚,I-Hon,E,v,罒,fá
和,I-Hon,S,c,口,hé
证,I-Hon,B,n,讠,zhèng
券,I-Hon,E,n,刀,quàn
交,I-Hon,B,nt,亠,jiāo
易,I-Hon,M,nt,日,yì
所,I-Hon,E,nt,户,suǒ
惩,I-Hon,B,vn,心,chéng
戒,I-Hon,E,vn,戈,jiè
",",I-Hon,S,x,UNK,UNK
不,I-Hon,S,d,一,bù
属,I-Hon,B,v,尸,shǔ
于,I-Hon,E,v,二,yú
失,I-Hon,B,v,大,shī
信,I-Hon,E,v,亻,xìn
被,I-Hon,B,n,衤,bèi
执,I-Hon,M,n,扌,zhí
行,I-Hon,M,n,行,háng
人,I-Hon,E,n,人,rén
",",I-Hon,S,x,UNK,UNK
具,I-Hon,B,v,八,jù
备,I-Hon,E,v,夂,bèi
法,I-Hon,B,n,氵,fǎ
律,I-Hon,E,n,彳,lǜ
、,I-Hon,S,x,UNK,UNK
行,I-Hon,B,n,行,háng
政,I-Hon,E,n,攵,zhèng
法,I-Hon,B,n,氵,fǎ
规,I-Hon,E,n,见,guī
及,I-Hon,S,c,又,jí
《,I-Hon,S,x,UNK,UNK
公,I-Hon,B,n,八,gōng
司,I-Hon,M,n,口,sī
章,I-Hon,M,n,立,zhāng
程,I-Hon,E,n,禾,chéng
》,I-Hon,S,x,UNK,UNK
规,I-Hon,B,n,见,guī
定,I-Hon,E,n,宀,dìng
的,I-Hon,S,uj,白,dí
任,I-Hon,B,v,亻,rèn
职,I-Hon,E,v,耳,zhí
资,I-Hon,B,n,贝,zī
格,E-Hon,E,n,木,gé
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
