word,label,bound,flag,radical,pinyin
法,B-Zhi,B,n,氵,fǎ
定,I-Zhi,M,n,宀,dìng
代,I-Zhi,M,n,亻,dài
表,I-Zhi,E,n,衣,biǎo
人,E-Zhi,S,n,人,rén
、,O,S,x,UNK,UNK
董,B-Zhi,B,n,艹,dǒng
事,I-Zhi,M,n,亅,shì
长,E-Zhi,E,n,长,cháng
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,B,d,至,zhì
今,E-Time,E,d,人,jīn
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
(,O,S,x,UNK,UNK
原,B-Com,S,n,厂,yuán
深,I-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
),O,S,x,UNK,UNK
股,B-Zhi,B,n,月,gǔ
东,I-Zhi,E,n,一,dōng
监,I-Zhi,B,n,皿,jiān
事,E-Zhi,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
车,B-Per,S,zg,车,chē
国,I-Per,B,nz,囗,guó
宝,E-Per,E,nz,宀,bǎo
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,E-Time,S,m,干,nián
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
北,B-Com,B,ns,匕,běi
京,I-Com,E,ns,亠,jīng
建,I-Com,B,n,廴,jiàn
筑,I-Com,E,n,竹,zhù
轻,I-Com,B,n,车,qīng
钢,I-Com,E,n,钅,gāng
结,I-Com,B,n,纟,jié
构,I-Com,M,n,木,gòu
厂,E-Com,E,n,厂,chǎng
副,B-Job,B,n,刂,fù
厂,I-Job,M,n,厂,chǎng
长,E-Job,E,n,长,cháng
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,E-Time,S,m,干,nián
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
蛇,I-Com,B,n,虫,shé
口,I-Com,E,n,口,kǒu
区,I-Com,S,n,匚,qū
管,I-Com,B,n,竹,guǎn
理,I-Com,M,n,王,lǐ
局,E-Com,E,n,尸,jú
副,B-Job,B,n,刂,fù
局,I-Job,M,n,尸,jú
长,E-Job,E,n,长,cháng
、,O,S,x,UNK,UNK
党,B-Job,B,n,儿,dǎng
委,I-Job,M,n,女,wěi
书,I-Job,M,n,乙,shū
记,E-Job,E,n,讠,jì
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,E-Time,S,m,干,nián
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
广,B-Com,B,ns,广,guǎng
东,I-Com,M,ns,一,dōng
省,I-Com,E,ns,目,shěng
招,I-Com,B,nt,扌,zhāo
商,I-Com,M,nt,口,shāng
局,I-Com,E,nt,尸,jú
蛇,I-Com,B,n,虫,shé
口,I-Com,M,n,口,kǒu
工,I-Com,M,n,工,gōng
业,I-Com,M,n,一,yè
区,I-Com,E,n,匚,qū
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,B-Job,B,n,艹,dǒng
事,I-Job,E,n,亅,shì
副,I-Job,B,n,刂,fù
总,I-Job,M,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
分,O,B,vn,刀,fēn
管,O,E,vn,竹,guǎn
招,O,B,n,扌,zhāo
商,O,M,n,口,shāng
引,O,M,n,弓,yǐn
资,O,E,n,贝,zī
、,O,S,x,UNK,UNK
金,O,B,n,金,jīn
融,O,E,n,虫,róng
、,O,S,x,UNK,UNK
进,O,B,vn,辶,jìn
出,O,M,vn,凵,chū
口,O,E,vn,口,kǒu
贸,O,B,vn,贝,mào
易,O,E,vn,日,yì
、,O,S,x,UNK,UNK
港,O,B,n,氵,gǎng
务,O,E,n,力,wù
等,O,S,u,竹,děng
方,O,B,n,方,fāng
面,O,E,n,面,miàn
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
至,I-Time,B,d,至,zhì
今,E-Time,E,d,人,jīn
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
盈,I-Com,B,nz,皿,yíng
中,I-Com,M,nz,丨,zhōng
泰,I-Com,E,nz,水,tài
投,I-Com,B,vn,扌,tóu
资,I-Com,E,vn,贝,zī
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,B-Zhi,B,n,艹,dǒng
事,I-Zhi,M,n,亅,shì
长,E-Zhi,E,n,长,cháng
、,O,S,x,UNK,UNK
法,B-Zhi,B,n,氵,fǎ
定,I-Zhi,M,n,宀,dìng
代,I-Zhi,M,n,亻,dài
表,I-Zhi,E,n,衣,biǎo
人,E-Zhi,S,n,人,rén
、,O,S,x,UNK,UNK
股,B-Zhi,B,n,月,gǔ
东,E-Zhi,E,n,一,dōng
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
