word,label,bound,flag,radical,pinyin
滨,I-Sch,M,nt,氵,bīn
工,I-Sch,M,nt,工,gōng
业,I-Sch,M,nt,一,yè
大,I-Sch,M,nt,大,dà
学,E-Sch,E,nt,子,xué
计,B-Maj,B,n,讠,jì
算,I-Maj,M,n,竹,suàn
机,I-Maj,M,n,木,jī
科,I-Maj,M,n,禾,kē
学,I-Maj,E,n,子,xué
工,I-Maj,B,n,工,gōng
程,E-Maj,E,n,禾,chéng
硕,O,B,n,石,shuò
士,O,M,n,士,shì
学,O,M,n,子,xué
位,O,E,n,亻,wèi
，,O,S,x,UNK,UNK
高,O,B,b,高,gāo
级,O,E,b,纟,jí
工,O,B,n,工,gōng
程,O,M,n,禾,chéng
师,O,E,n,巾,shī
，,O,S,x,UNK,UNK
中,O,B,n,丨,zhōng
共,O,M,n,八,gòng
党,O,M,n,儿,dǎng
员,O,E,n,口,yuán
，,O,S,x,UNK,UNK
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
深,B-Com,B,nt,氵,shēn
圳,I-Com,M,nt,土,zhèn
发,I-Com,M,nt,又,fā
展,I-Com,M,nt,尸,zhǎn
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
代,O,B,n,亻,dài
理,O,E,n,王,lǐ
信,O,B,n,亻,xìn
息,O,E,n,心,xī
执,O,B,n,扌,zhí
行,O,M,n,行,háng
官,O,E,n,宀,guān
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
在,O,S,p,土,zài
工,B-Com,B,j,工,gōng
商,I-Com,M,j,口,shāng
银,I-Com,M,j,钅,yín
行,E-Com,E,j,行,háng
营,O,B,vn,艹,yíng
口,O,E,vn,口,kǒu
分,O,B,v,刀,fēn
行,O,E,v,行,háng
科,O,B,n,禾,kē
技,O,E,n,扌,jì
科,O,S,n,禾,kē
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
，,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
任,O,S,v,亻,rèn
科,O,B,n,禾,kē
技,O,E,n,扌,jì
科,O,S,n,禾,kē
副,O,B,n,刂,fù
科,O,M,n,禾,kē
长,O,E,n,长,cháng
，,O,S,x,UNK,UNK
负,O,B,v,贝,fù
责,O,E,v,贝,zé
软,O,B,l,车,ruǎn
件,O,M,l,亻,jiàn
开,O,M,l,廾,kāi
发,O,E,l,又,fā
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
调,O,S,v,讠,tiáo
工,B-Com,B,j,工,gōng
商,I-Com,M,j,口,shāng
银,I-Com,M,j,钅,yín
行,E-Com,E,j,行,háng
总,O,B,n,心,zǒng
行,O,E,n,行,háng
软,O,B,l,车,ruǎn
件,O,M,l,亻,jiàn
开,O,M,l,廾,kāi
发,O,E,l,又,fā
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
，,O,S,x,UNK,UNK
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
任,O,S,r,亻,rèn
项,O,B,n,页,xiàng
目,O,M,n,目,mù
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
开,O,B,nt,廾,kāi
发,O,M,nt,又,fā
部,O,E,nt,阝,bù
副,O,B,n,刂,fù
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
经,O,B,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
助,O,B,vn,力,zhù
理,O,E,vn,王,lǐ
，,O,S,x,UNK,UNK
负,O,B,v,贝,fù
责,O,E,v,贝,zé
组,O,B,v,纟,zǔ
织,O,E,v,纟,zhī
了,O,S,ul,乙,liǎo
信,O,B,n,亻,xìn
贷,O,M,n,贝,dài
管,O,M,n,竹,guǎn
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
会,O,B,n,人,huì
计,O,M,n,讠,jì
报,O,M,n,扌,bào
表,O,E,n,衣,biǎo
、,O,S,x,UNK,UNK
新,O,S,a,斤,xīn
终,O,B,n,纟,zhōng
端,O,E,n,立,duān
、,O,S,x,UNK,UNK
通,O,B,v,辶,tōng
用,O,E,v,用,yòng
网,O,B,n,冂,wǎng
关,O,E,n,丷,guān
、,O,S,x,UNK,UNK
C,O,B,eng,UNK,UNK
B,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
等,O,S,u,竹,děng
多,O,B,m,夕,duō
个,O,E,m,人,gè
项,O,B,n,页,xiàng
目,O,E,n,目,mù
的,O,S,uj,白,dí
开,O,B,v,廾,kāi
发,O,E,v,又,fā
或,O,S,c,戈,huò
推,O,B,v,扌,tuī
广,O,E,v,广,guǎng
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
；,O,S,x,UNK,UNK
组,O,B,v,纟,zǔ
织,O,E,v,纟,zhī
制,O,B,v,刂,zhì
定,O,E,v,宀,dìng
了,O,S,ul,乙,liǎo
有,O,B,vn,月,yǒu
关,O,E,vn,丷,guān
软,O,B,l,车,ruǎn
件,O,M,l,亻,jiàn
开,O,M,l,廾,kāi
发,O,E,l,又,fā
管,O,B,vn,竹,guǎn
理,O,E,vn,王,lǐ
办,O,B,n,力,bàn
法,O,E,n,氵,fǎ
、,O,S,x,UNK,UNK
人,O,B,n,人,rén
员,O,E,n,口,yuán
晋,O,B,nr,日,jìn
级,O,E,nr,纟,jí
奖,O,B,vn,大,jiǎng
励,O,E,vn,力,lì
办,O,B,n,力,bàn
法,O,E,n,氵,fǎ
等,O,S,u,竹,děng
，,O,S,x,UNK,UNK
提,O,B,v,扌,tí
升,O,E,v,十,shēng
了,O,S,ul,乙,liǎo
软,O,B,l,车,ruǎn
件,O,M,l,亻,jiàn
开,O,M,l,廾,kāi
发,O,E,l,又,fā
管,O,B,vn,竹,guǎn
理,O,E,vn,王,lǐ
水,O,S,n,水,shuǐ
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
受,O,S,v,又,shòu
工,B-Com,B,j,工,gōng
商,I-Com,M,j,口,shāng
银,I-Com,M,j,钅,yín
行,E-Com,E,j,行,háng
总,O,B,n,心,zǒng
行,O,E,n,行,háng
领,O,B,n,页,lǐng
导,O,E,n,寸,dǎo
委,O,B,n,女,wěi
托,O,E,n,扌,tuō
，,O,S,x,UNK,UNK
在,O,S,p,土,zài
深,O,B,ns,氵,shēn
圳,O,E,ns,土,zhèn
筹,O,B,v,竹,chóu
建,O,E,v,廴,jiàn
海,O,B,s,氵,hǎi
外,O,E,s,夕,wài
数,O,B,n,攵,shù
据,O,M,n,扌,jù
中,O,M,n,丨,zhōng
心,O,E,n,心,xīn
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
调,O,B,v,讠,tiáo
入,O,E,v,入,rù
工,B-Com,B,j,工,gōng
商,I-Com,M,j,口,shāng
银,I-Com,M,j,钅,yín
行,E-Com,E,j,行,háng
总,O,B,n,心,zǒng
行,O,E,n,行,háng
信,O,B,n,亻,xìn
息,O,E,n,心,xī
科,O,B,n,禾,kē
技,O,M,n,扌,jì
部,O,E,n,阝,bù
任,O,S,r,亻,rèn
总,O,B,n,心,zǒng
工,O,E,n,工,gōng
办,O,S,v,力,bàn
副,O,S,b,刂,fù
主,O,B,b,丶,zhǔ
任,O,E,b,亻,rèn
（,O,S,x,UNK,UNK
主,O,B,v,丶,zhǔ
持,O,E,v,扌,chí
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
）,O,S,x,UNK,UNK
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
制,O,B,v,刂,zhì
定,O,E,v,宀,dìng
了,O,S,ul,乙,liǎo
科,O,B,n,禾,kē
技,O,E,n,扌,jì
项,O,B,n,页,xiàng
目,O,M,n,目,mù
管,O,M,n,竹,guǎn
理,O,E,n,王,lǐ
办,O,B,n,力,bàn
法,O,E,n,氵,fǎ
，,O,S,x,UNK,UNK
完,O,B,v,宀,wán
善,O,E,v,口,shàn
了,O,S,ul,乙,liǎo
科,O,B,n,禾,kē
技,O,E,n,扌,jì
项,O,B,n,页,xiàng
目,O,M,n,目,mù
管,O,M,n,竹,guǎn
理,O,E,n,王,lǐ
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
任,O,S,r,亻,rèn
信,O,B,n,亻,xìn
息,O,E,n,心,xī
应,O,B,v,广,yīng
用,O,E,v,用,yòng
处,O,S,n,夂,chǔ
副,O,B,n,刂,fù
处,O,M,n,夂,chǔ
长,O,E,n,长,cháng
（,O,S,x,UNK,UNK
主,O,B,v,丶,zhǔ
持,O,E,v,扌,chí
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
）,O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
处,O,B,v,夂,chǔ
长,O,E,v,长,cháng
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
其,O,B,r,八,qí
间,O,E,r,门,jiān
，,O,S,x,UNK,UNK
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
组,O,B,v,纟,zǔ
织,O,E,v,纟,zhī
开,O,B,v,廾,kāi
发,O,E,v,又,fā
了,O,S,ul,乙,liǎo
包,O,B,v,勹,bāo
括,O,E,v,扌,kuò
信,O,B,n,亻,xìn
贷,O,M,n,贝,dài
风,O,M,n,风,fēng
险,O,E,n,阝,xiǎn
、,O,S,x,UNK,UNK
管,O,B,vn,竹,guǎn
理,O,E,vn,王,lǐ
会,O,B,v,人,huì
计,O,E,v,讠,jì
、,O,S,x,UNK,UNK
财,O,B,n,贝,cái
务,O,E,n,力,wù
核,O,B,n,木,hé
算,O,E,n,竹,suàn
、,O,S,x,UNK,UNK
客,O,B,n,宀,kè
户,O,E,n,户,hù
管,O,B,vn,竹,guǎn
理,O,E,vn,王,lǐ
、,O,S,x,UNK,UNK
成,O,B,n,戈,chéng
本,O,E,n,木,běn
控,O,B,v,扌,kòng
制,O,E,v,刂,zhì
、,O,S,x,UNK,UNK
人,O,B,n,人,rén
力,O,M,n,力,lì
资,O,M,n,贝,zī
源,O,E,n,氵,yuán
、,O,S,x,UNK,UNK
绩,O,B,n,纟,jì
效,O,M,n,攵,xiào
考,O,M,n,耂,kǎo
核,O,E,n,木,hé
、,O,S,x,UNK,UNK
档,O,B,n,木,dàng
案,O,M,n,木,àn
管,O,M,n,竹,guǎn
理,O,E,n,王,lǐ
等,O,S,u,竹,děng
方,O,B,n,方,fāng
面,O,E,n,面,miàn
的,O,S,uj,白,dí
多,O,B,m,夕,duō
个,O,E,m,人,gè
管,O,B,n,竹,guǎn
理,O,M,n,王,lǐ
系,O,M,n,糸,xì
统,O,E,n,纟,tǒng
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
组,O,B,v,纟,zǔ
织,O,E,v,纟,zhī
开,O,B,v,廾,kāi
发,O,E,v,又,fā
或,O,S,c,戈,huò
参,O,B,v,厶,cān
加,O,E,v,力,jiā
开,O,B,v,廾,kāi
发,O,E,v,又,fā
的,O,S,uj,白,dí
项,O,B,n,页,xiàng
目,O,E,n,目,mù
多,O,B,m,夕,duō
次,O,E,m,欠,cì
获,O,B,v,艹,huò
得,O,E,v,彳,dé
人,O,B,n,人,rén
行,O,E,n,行,háng
或,O,S,c,戈,huò
行,O,B,n,行,háng
内,O,E,n,冂,nèi
奖,O,B,vn,大,jiǎng
励,O,E,vn,力,lì
，,O,S,x,UNK,UNK
在,O,S,p,土,zài
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
-,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
次,O,B,t,欠,cì
年,O,E,t,干,nián
中,O,S,f,丨,zhōng
考,O,B,v,耂,kǎo
评,O,E,v,讠,píng
中,O,S,f,丨,zhōng
，,O,S,x,UNK,UNK
获,O,B,v,艹,huò
得,O,E,v,彳,dé
num,O,S,m,UNK,UNK
次,O,S,t,欠,cì
"""",O,S,x,UNK,UNK
优,O,B,a,亻,yōu
秀,O,E,a,禾,xiù
"""",O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
num,O,S,m,UNK,UNK
次,O,S,t,欠,cì
"""",O,S,x,UNK,UNK
良,O,B,a,艮,liáng
好,O,E,a,女,hǎo
"""",O,S,x,UNK,UNK
的,O,S,uj,白,dí
考,O,B,v,耂,kǎo
评,O,E,v,讠,píng
结,O,B,n,纟,jié
果,O,E,n,木,guǒ
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
外,O,B,n,夕,wài
派,O,E,n,氵,pài
工,B-Com,B,n,工,gōng
银,I-Com,E,n,钅,yín
亚,I-Com,B,ns,二,yà
洲,E-Com,E,ns,氵,zhōu
，,O,S,x,UNK,UNK
任,O,S,r,亻,rèn
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
助,O,B,vn,力,zhù
理,O,E,vn,王,lǐ
（,O,S,x,UNK,UNK
总,O,B,n,心,zǒng
行,O,E,n,行,háng
部,O,B,n,阝,bù
门,O,E,n,门,mén
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
级,O,S,q,纟,jí
）,O,S,x,UNK,UNK
，,O,S,x,UNK,UNK
兼,O,S,v,丷,jiān
电,O,B,n,田,diàn
脑,O,M,n,月,nǎo
部,O,E,n,阝,bù
主,O,B,n,丶,zhǔ
管,O,E,n,竹,guǎn
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
