word,label,bound,flag,radical,pinyin
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
柳,B-Com,B,nt,木,liǔ
州,I-Com,M,nt,川,zhōu
铁,I-Com,M,nt,钅,tiě
路,I-Com,M,nt,足,lù
局,E-Com,E,nt,尸,jú
柳,B-Job,B,ns,木,liǔ
州,I-Job,E,ns,川,zhōu
南,I-Job,B,ns,十,nán
站,I-Job,E,ns,立,zhàn
助,I-Job,B,vn,力,zhù
理,I-Job,E,vn,王,lǐ
工,I-Job,B,n,工,gōng
程,I-Job,M,n,禾,chéng
师,I-Job,E,n,巾,shī
、,I-Job,S,x,UNK,UNK
运,I-Job,B,vn,辶,yùn
输,I-Job,E,vn,车,shū
组,I-Job,B,v,纟,zǔ
织,I-Job,E,v,纟,zhī
员,E-Job,S,zg,口,yuán
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
柳,B-Com,B,ns,木,liǔ
州,I-Com,E,ns,川,zhōu
铁,I-Com,B,n,钅,tiě
路,I-Com,M,n,足,lù
分,I-Com,M,n,刀,fēn
局,E-Com,E,n,尸,jú
办,B-Job,B,n,力,bàn
公,I-Job,M,n,八,gōng
室,I-Job,E,n,宀,shì
秘,I-Job,B,n,禾,mì
书,I-Job,E,n,乙,shū
、,I-Job,S,x,UNK,UNK
工,I-Job,B,n,工,gōng
程,I-Job,M,n,禾,chéng
师,E-Job,E,n,巾,shī
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
柳,B-Com,B,nt,木,liǔ
州,I-Com,M,nt,川,zhōu
铁,I-Com,M,nt,钅,tiě
路,I-Com,M,nt,足,lù
局,E-Com,E,nt,尸,jú
柳,B-Job,B,ns,木,liǔ
州,I-Job,E,ns,川,zhōu
南,I-Job,B,ns,十,nán
站,I-Job,E,ns,立,zhàn
副,I-Job,S,b,刂,fù
站,I-Job,B,v,立,zhàn
长,E-Job,E,v,长,cháng
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
柳,B-Com,B,nt,木,liǔ
州,I-Com,M,nt,川,zhōu
铁,I-Com,M,nt,钅,tiě
路,I-Com,M,nt,足,lù
局,E-Com,E,nt,尸,jú
柳,B-Job,B,ns,木,liǔ
州,I-Job,E,ns,川,zhōu
南,I-Job,B,ns,十,nán
站,I-Job,E,ns,立,zhàn
站,I-Job,B,v,立,zhàn
长,I-Job,E,v,长,cháng
、,I-Job,S,x,UNK,UNK
党,I-Job,B,j,儿,dǎng
委,I-Job,E,j,女,wěi
副,I-Job,S,b,刂,fù
书,I-Job,B,n,乙,shū
记,I-Job,E,n,讠,jì
、,I-Job,S,x,UNK,UNK
高,I-Job,B,b,高,gāo
级,I-Job,E,b,纟,jí
工,I-Job,B,n,工,gōng
程,I-Job,M,n,禾,chéng
师,E-Job,E,n,巾,shī
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,O,B,ns,氵,shēn
圳,O,M,ns,土,zhèn
市,O,E,ns,巾,shì
地,O,B,n,土,dì
铁,O,E,n,钅,tiě
有,O,B,n,月,yǒu
限,O,M,n,阝,xiàn
公,O,M,n,八,gōng
司,O,E,n,口,sī
总,B-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,I-Job,E,n,王,lǐ
助,I-Job,B,vn,力,zhù
理,I-Job,E,vn,王,lǐ
兼,I-Job,S,v,丷,jiān
运,I-Job,B,n,辶,yùn
营,I-Job,M,n,艹,yíng
部,I-Job,E,n,阝,bù
经,I-Job,B,n,纟,jīng
理,E-Job,E,n,王,lǐ
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
地,I-Com,B,n,土,dì
铁,I-Com,E,n,钅,tiě
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
党,B-Job,B,n,儿,dǎng
委,I-Job,M,n,女,wěi
委,I-Job,M,n,女,wěi
员,I-Job,E,n,口,yuán
、,I-Job,S,x,UNK,UNK
工,I-Job,B,n,工,gōng
会,I-Job,M,n,人,huì
主,I-Job,M,n,丶,zhǔ
席,I-Job,E,n,巾,xí
、,I-Job,S,x,UNK,UNK
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,I-Job,E,n,王,lǐ
助,I-Job,B,vn,力,zhù
理,I-Job,E,vn,王,lǐ
兼,I-Job,S,v,丷,jiān
运,I-Job,B,n,辶,yùn
营,I-Job,M,n,艹,yíng
部,I-Job,E,n,阝,bù
经,I-Job,B,n,纟,jīng
理,I-Job,E,n,王,lǐ
、,I-Job,S,x,UNK,UNK
办,I-Job,B,n,力,bàn
公,I-Job,M,n,八,gōng
室,I-Job,E,n,宀,shì
主,I-Job,B,b,丶,zhǔ
任,E-Job,E,b,亻,rèn
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
地,I-Com,B,n,土,dì
铁,I-Com,E,n,钅,tiě
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
党,B-Job,B,n,儿,dǎng
委,I-Job,M,n,女,wěi
委,I-Job,M,n,女,wěi
员,I-Job,E,n,口,yuán
、,I-Job,S,x,UNK,UNK
工,I-Job,B,n,工,gōng
会,I-Job,M,n,人,huì
主,I-Job,M,n,丶,zhǔ
席,E-Job,E,n,巾,xí
",",O,S,x,UNK,UNK
兼,O,B,v,丷,jiān
任,O,E,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
地,I-Com,B,n,土,dì
铁,I-Com,E,n,钅,tiě
物,I-Com,B,n,牜,wù
业,I-Com,M,n,一,yè
管,I-Com,M,n,竹,guǎn
理,I-Com,E,n,王,lǐ
发,I-Com,B,vn,又,fā
展,I-Com,E,vn,尸,zhǎn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,B-Job,B,n,艹,dǒng
事,I-Job,M,n,亅,shì
长,E-Job,E,n,长,cháng
、,O,S,x,UNK,UNK
厦,B-Com,S,j,厂,shà
深,I-Com,S,a,氵,shēn
铁,I-Com,B,n,钅,tiě
路,I-Com,E,n,足,lù
广,I-Com,B,ns,广,guǎng
东,I-Com,E,ns,一,dōng
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
监,B-Job,B,n,皿,jiān
事,I-Job,M,n,亅,shì
会,I-Job,E,n,人,huì
主,I-Job,B,n,丶,zhǔ
席,E-Job,E,n,巾,xí
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,B,d,至,zhì
今,E-Time,E,d,人,jīn
任,O,B,n,亻,rèn
本,B-Job,E,n,木,běn
公,I-Job,B,n,八,gōng
司,I-Job,E,n,口,sī
监,I-Job,B,n,皿,jiān
事,I-Job,M,n,亅,shì
会,I-Job,E,n,人,huì
主,I-Job,B,n,丶,zhǔ
席,E-Job,E,n,巾,xí
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
起,E-Time,S,v,走,qǐ
兼,O,B,v,丷,jiān
任,O,E,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
城,I-Com,B,ns,土,chéng
市,I-Com,E,ns,巾,shì
公,I-Com,B,nr,八,gōng
共,I-Com,M,nr,八,gòng
安,I-Com,M,nr,宀,ān
全,E-Com,E,nr,入,quán
技,O,B,n,扌,jì
术,O,E,n,木,shù
研,B-Job,B,n,石,yán
究,I-Job,M,n,穴,jiū
院,I-Job,E,n,阝,yuàn
监,I-Job,B,n,皿,jiān
事,E-Job,E,n,亅,shì
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
起,E-Time,S,v,走,qǐ
兼,O,B,v,丷,jiān
任,O,E,v,亻,rèn
本,B-Zhi,S,r,木,běn
公,I-Zhi,B,n,八,gōng
司,I-Zhi,E,n,口,sī
党,I-Zhi,B,n,儿,dǎng
委,I-Zhi,M,n,女,wěi
委,I-Zhi,M,n,女,wěi
员,I-Zhi,E,n,口,yuán
、,I-Zhi,S,x,UNK,UNK
纪,I-Zhi,B,n,纟,jì
委,I-Zhi,M,n,女,wěi
书,I-Zhi,M,n,乙,shū
记,E-Zhi,E,n,讠,jì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
