word,label,bound,flag,radical,pinyin
济,O,M,n,氵,jì
师,O,E,n,巾,shī
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
曾,O,S,d,曰,zēng
任,O,S,v,亻,rèn
安,B-Com,B,ns,宀,ān
徽,I-Com,E,ns,彳,huī
诚,I-Com,B,nz,讠,chéng
信,I-Com,E,nz,亻,xìn
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,I-Com,M,n,力,wù
所,E-Com,E,n,户,suǒ
项,O,B,n,页,xiàng
目,O,M,n,目,mù
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
评,O,B,vn,讠,píng
估,O,E,vn,亻,gū
部,O,S,n,阝,bù
主,O,B,b,丶,zhǔ
任,O,E,b,亻,rèn
",",O,S,x,UNK,UNK
浙,B-Com,B,ns,氵,zhè
江,I-Com,E,ns,氵,jiāng
嘉,I-Com,B,nr,口,jiā
兴,I-Com,E,nr,八,xīng
亚,I-Com,B,ns,二,yà
达,I-Com,E,ns,辶,dá
不,I-Com,B,n,一,bù
锈,I-Com,M,n,钅,xiù
钢,I-Com,E,n,钅,gāng
制,I-Com,B,v,刂,zhì
造,I-Com,E,v,辶,zào
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
财,O,B,nt,贝,cái
务,O,M,nt,力,wù
部,O,E,nt,阝,bù
部,O,B,n,阝,bù
长,O,E,n,长,cháng
",",O,S,x,UNK,UNK
广,B-Com,B,ns,广,guǎng
东,I-Com,E,ns,一,dōng
南,I-Com,B,ns,十,nán
海,I-Com,E,ns,氵,hǎi
现,I-Com,B,t,见,xiàn
代,I-Com,E,t,亻,dài
国,I-Com,B,n,囗,guó
际,I-Com,E,n,阝,jì
企,I-Com,B,n,人,qǐ
业,I-Com,E,n,一,yè
集,I-Com,B,n,隹,jí
团,E-Com,E,n,囗,tuán
财,O,B,nt,贝,cái
务,O,M,nt,力,wù
部,O,E,nt,阝,bù
经,O,B,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
财,O,B,n,贝,cái
务,O,M,n,力,wù
总,O,M,n,心,zǒng
监,O,E,n,皿,jiān
",",O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
北,I-Com,B,j,匕,běi
大,I-Com,E,j,大,dà
高,I-Com,B,nr,高,gāo
科,I-Com,E,nr,禾,kē
五,I-Com,B,ns,二,wǔ
洲,I-Com,E,ns,氵,zhōu
医,I-Com,B,n,匚,yī
药,I-Com,E,n,艹,yào
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
财,O,B,n,贝,cái
务,O,M,n,力,wù
总,O,M,n,心,zǒng
监,O,E,n,皿,jiān
;,O,S,x,UNK,UNK
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
山,B-Com,B,ns,山,shān
东,I-Com,E,ns,一,dōng
北,I-Com,B,j,匕,běi
大,I-Com,E,j,大,dà
高,I-Com,B,nr,高,gāo
科,I-Com,E,nr,禾,kē
华,I-Com,B,nz,十,huá
泰,I-Com,E,nz,水,tài
制,I-Com,B,n,刂,zhì
药,I-Com,E,n,艹,yào
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
;,O,S,x,UNK,UNK
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
中,I-Com,B,nz,丨,zhōng
农,I-Com,E,nz,冖,nóng
大,I-Com,S,a,大,dà
科,I-Com,B,n,禾,kē
技,I-Com,E,n,扌,jì
投,I-Com,B,vn,扌,tóu
资,I-Com,E,vn,贝,zī
有,I-Com,B,n,月,yǒu
限,E-Com,M,n,阝,xiàn
公,O,M,n,八,gōng
司,O,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
起,O,B,v,走,qǐ
任,O,E,v,亻,rèn
本,O,S,r,木,běn
公,O,B,n,八,gōng
司,O,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
