word,label,bound,flag,radical,pinyin
年,O,S,m,干,nián
获,O,S,v,艹,huò
北,B-Sch,B,nt,匕,běi
京,I-Sch,M,nt,亠,jīng
大,I-Sch,M,nt,大,dà
学,E-Sch,E,nt,子,xué
经,B-Maj,B,n,纟,jīng
济,I-Maj,M,n,氵,jì
学,E-Maj,E,n,子,xué
硕,O,B,n,石,shuò
士,O,M,n,士,shì
学,O,M,n,子,xué
位,O,E,n,亻,wèi
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
郁,O,B,nr,阝,yù
先,B-Gdr,M,nr,儿,xiān
生,E-Gdr,E,nr,生,shēng
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
加,O,B,v,力,jiā
入,O,E,v,入,rù
公,O,B,n,八,gōng
司,O,E,n,口,sī
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
起,O,B,v,走,qǐ
任,O,E,v,亻,rèn
公,O,B,n,八,gōng
司,O,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
任,O,S,v,亻,rèn
公,O,B,n,八,gōng
司,O,E,n,口,sī
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
任,O,S,v,亻,rèn
公,O,B,n,八,gōng
司,O,E,n,口,sī
常,O,B,n,巾,cháng
务,O,E,n,力,wù
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
兼,O,S,v,丷,jiān
财,O,B,n,贝,cái
务,O,E,n,力,wù
负,O,B,n,贝,fù
责,O,M,n,贝,zé
人,O,E,n,人,rén
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
-,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
任,O,S,v,亻,rèn
公,O,B,n,八,gōng
司,O,M,n,口,sī
总,O,M,n,心,zǒng
裁,O,E,n,衣,cái
、,O,S,x,UNK,UNK
首,O,B,n,首,shǒu
席,O,E,n,巾,xí
执,O,B,n,扌,zhí
行,O,M,n,行,háng
官,O,E,n,宀,guān
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
任,O,S,v,亻,rèn
公,O,B,n,八,gōng
司,O,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,M,n,亅,shì
会,O,E,n,人,huì
主,O,B,n,丶,zhǔ
席,O,E,n,巾,xí
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
加,O,B,v,力,jiā
入,O,E,v,入,rù
万,O,B,nz,一,wàn
科,O,E,nz,禾,kē
之,O,B,f,丶,zhī
前,O,E,f,刂,qián
",",O,S,x,UNK,UNK
郁,O,B,nr,阝,yù
先,O,M,nr,儿,xiān
生,O,E,nr,生,shēng
曾,O,S,d,曰,zēng
供,O,B,vn,亻,gōng
职,O,E,vn,耳,zhí
于,O,S,p,二,yú
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
外,I-Com,B,n,夕,wài
贸,I-Com,E,n,贝,mào
集,I-Com,B,n,隹,jí
团,E-Com,E,n,囗,tuán
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
郁,O,B,nr,阝,yù
先,O,M,nr,儿,xiān
生,O,E,nr,生,shēng
曾,O,S,d,曰,zēng
兼,O,B,v,丷,jiān
任,O,E,v,亻,rèn
中,B-Com,S,f,丨,zhōng
城,I-Com,S,n,土,chéng
联,I-Com,B,j,耳,lián
盟,I-Com,E,j,皿,méng
投,I-Com,B,vn,扌,tóu
资,I-Com,E,vn,贝,zī
管,I-Com,B,vn,竹,guǎn
理,I-Com,E,vn,王,lǐ
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
、,O,S,x,UNK,UNK
上,B-Com,B,ns,一,shàng
海,I-Com,E,ns,氵,hǎi
美,I-Com,B,ns,八,měi
特,I-Com,M,ns,牜,tè
斯,I-Com,E,ns,斤,sī
邦,I-Com,S,ng,阝,bāng
威,I-Com,S,ng,女,wēi
服,I-Com,B,n,月,fú
饰,I-Com,E,n,饣,shì
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
(,O,S,x,UNK,UNK
深,O,B,j,氵,shēn
交,O,M,j,亠,jiāo
所,O,E,j,户,suǒ
上,O,B,nt,一,shàng
市,O,M,nt,巾,shì
公,O,M,nt,八,gōng
司,O,E,nt,口,sī
",",O,S,x,UNK,UNK
股,O,B,n,月,gǔ
份,O,E,n,亻,fèn
代,O,B,n,亻,dài
码,O,E,n,石,mǎ
:,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
独,O,B,v,犭,dú
立,O,E,v,立,lì
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
