word,label,bound,flag,radical,pinyin
",",O,S,x,UNK,UNK
上,B-Edu,B,nt,一,shàng
海,I-Edu,M,nt,氵,hǎi
交,I-Edu,M,nt,亠,jiāo
通,I-Edu,M,nt,辶,tōng
大,I-Edu,M,nt,大,dà
学,E-Edu,E,nt,子,xué
应,B-Maj,B,n,广,yīng
用,I-Maj,M,n,用,yòng
化,I-Maj,M,n,亻,huà
学,I-Maj,E,n,子,xué
专,I-Maj,B,n,一,zhuān
业,E-Maj,M,n,一,yè
本,B-Edu,M,n,木,běn
科,E-Edu,E,n,禾,kē
(,O,S,x,UNK,UNK
全,O,B,nz,入,quán
日,O,M,nz,日,rì
制,O,E,nz,刂,zhì
),O,S,x,UNK,UNK
毕,O,B,n,比,bì
业,O,E,n,一,yè
",",O,S,x,UNK,UNK
学,B-Edu,B,n,子,xué
士,E-Edu,E,n,士,shì
",",O,S,x,UNK,UNK
中,B-Hon,B,b,丨,zhōng
级,I-Hon,E,b,纟,jí
政,I-Hon,B,n,攵,zhèng
工,I-Hon,M,n,工,gōng
师,E-Hon,E,n,巾,shī
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
第,I-Com,B,m,竹,dì
五,I-Com,E,m,二,wǔ
建,I-Com,B,n,廴,jiàn
筑,I-Com,M,n,竹,zhù
工,I-Com,M,n,工,gōng
程,I-Com,E,n,禾,chéng
公,I-Com,B,n,八,gōng
司,I-Com,E,n,口,sī
四,I-Com,B,m,囗,sì
分,I-Com,E,m,刀,fēn
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
、,O,S,x,UNK,UNK
人,B-Job,B,n,人,rén
事,I-Job,M,n,亅,shì
部,I-Job,E,n,阝,bù
科,I-Job,B,n,禾,kē
员,E-Job,E,n,口,yuán
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
建,I-Com,B,vn,廴,jiàn
设,I-Com,E,vn,讠,shè
集,I-Com,B,n,隹,jí
团,I-Com,M,n,囗,tuán
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
人,B-Job,B,n,人,rén
事,I-Job,M,n,亅,shì
部,I-Job,E,n,阝,bù
科,I-Job,B,n,禾,kē
员,E-Job,E,n,口,yuán
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
建,I-Com,B,vn,廴,jiàn
设,I-Com,E,vn,讠,shè
投,I-Com,B,vn,扌,tóu
资,I-Com,E,vn,贝,zī
控,I-Com,B,n,扌,kòng
股,I-Com,M,n,月,gǔ
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
工,B-Job,B,n,工,gōng
会,I-Job,E,n,人,huì
、,I-Job,S,x,UNK,UNK
房,I-Job,B,j,户,fáng
地,I-Job,M,j,土,dì
产,I-Job,E,j,亠,chǎn
开,I-Job,B,nt,廾,kāi
发,I-Job,M,nt,又,fā
部,I-Job,E,nt,阝,bù
、,I-Job,S,x,UNK,UNK
经,I-Job,B,n,纟,jīng
营,I-Job,M,n,艹,yíng
部,I-Job,E,n,阝,bù
主,I-Job,B,b,丶,zhǔ
办,I-Job,E,b,力,bàn
科,I-Job,B,n,禾,kē
员,E-Job,E,n,口,yuán
",",O,S,x,UNK,UNK
经,O,B,vn,纟,jīng
营,O,E,vn,艹,yíng
部,O,B,n,阝,bù
副,B-Job,E,n,刂,fù
部,I-Job,B,n,阝,bù
长,I-Job,E,n,长,cháng
、,I-Job,S,x,UNK,UNK
部,I-Job,B,n,阝,bù
长,E-Job,E,n,长,cháng
(,O,S,x,UNK,UNK
其,O,B,r,八,qí
中,O,E,r,丨,zhōng
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,E-Time,S,m,月,yuè
借,O,B,v,亻,jiè
调,O,E,v,讠,tiáo
到,O,S,v,刂,dào
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
企,I-Com,B,n,人,qǐ
务,I-Com,E,n,力,wù
公,I-Com,B,ad,八,gōng
开,I-Com,E,ad,廾,kāi
领,I-Com,B,n,页,lǐng
导,I-Com,M,n,寸,dǎo
小,I-Com,M,n,小,xiǎo
组,I-Com,E,n,纟,zǔ
办,I-Com,B,n,力,bàn
公,I-Com,M,n,八,gōng
室,E-Com,E,n,宀,shì
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
金,I-Com,B,n,金,jīn
众,I-Com,E,n,人,zhòng
房,I-Com,B,j,户,fáng
地,I-Com,M,j,土,dì
产,I-Com,E,j,亠,chǎn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
副,B-Job,B,n,刂,fù
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
东,B-Com,B,ns,一,dōng
莞,I-Com,M,ns,艹,guān
市,I-Com,E,ns,巾,shì
金,I-Com,B,n,金,jīn
众,I-Com,E,n,人,zhòng
房,I-Com,B,j,户,fáng
地,I-Com,M,j,土,dì
产,I-Com,E,j,亠,chǎn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
总,B-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
益,I-Com,B,nz,皿,yì
华,I-Com,E,nz,十,huá
实,I-Com,B,n,宀,shí
业,I-Com,E,n,一,yè
发,I-Com,B,vn,又,fā
展,I-Com,E,vn,尸,zhǎn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
总,B-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,B,n,亻,rèn
本,O,E,n,木,běn
公,O,B,n,八,gōng
司,O,E,n,口,sī
资,B-Job,B,n,贝,zī
产,I-Job,E,n,亠,chǎn
经,I-Job,B,n,纟,jīng
营,I-Job,M,n,艹,yíng
部,I-Job,E,n,阝,bù
副,I-Job,B,n,刂,fù
总,I-Job,M,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
湖,B-Com,B,ns,氵,hú
南,I-Com,E,ns,十,nán
振,I-Com,B,n,扌,zhèn
业,I-Com,E,n,一,yè
房,I-Com,B,j,户,fáng
地,I-Com,M,j,土,dì
产,I-Com,E,j,亠,chǎn
开,I-Com,B,v,廾,kāi
发,I-Com,E,v,又,fā
有,E-Com,B,n,月,yǒu
限,O,M,n,阝,xiàn
公,O,M,n,八,gōng
司,O,E,n,口,sī
副,B-Job,B,n,刂,fù
总,I-Job,M,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,I-Job,E,n,王,lǐ
兼,I-Job,S,v,丷,jiān
营,I-Job,B,n,艹,yíng
销,I-Job,M,n,钅,xiāo
策,I-Job,M,n,竹,cè
划,I-Job,E,n,刂,huá
总,I-Job,B,n,心,zǒng
监,E-Job,E,n,皿,jiān
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,B,n,亻,rèn
本,O,E,n,木,běn
公,O,B,n,八,gōng
司,O,E,n,口,sī
办,B-Job,B,n,力,bàn
公,I-Job,M,n,八,gōng
室,I-Job,E,n,宀,shì
副,I-Job,S,b,刂,fù
主,I-Job,B,b,丶,zhǔ
任,E-Job,E,b,亻,rèn
(,O,S,x,UNK,UNK
主,O,B,v,丶,zhǔ
持,O,E,v,扌,chí
部,O,B,n,阝,bù
门,O,E,n,门,mén
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,B,n,亻,rèn
本,O,E,n,木,běn
公,O,B,n,八,gōng
司,O,E,n,口,sī
办,B-Job,B,n,力,bàn
公,I-Job,M,n,八,gōng
室,I-Job,E,n,宀,shì
主,I-Job,B,b,丶,zhǔ
任,E-Job,E,b,亻,rèn
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,E-Time,S,m,月,yuè
-,O,S,x,UNK,UNK
任,O,B,n,亻,rèn
本,O,E,n,木,běn
公,O,B,n,八,gōng
司,O,E,n,口,sī
资,B-Job,B,n,贝,zī
产,I-Job,E,n,亠,chǎn
经,I-Job,B,vn,纟,jīng
营,I-Job,E,vn,艹,yíng
经,I-Job,B,n,纟,jīng
营,I-Job,M,n,艹,yíng
部,I-Job,E,n,阝,bù
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,E-Time,S,m,月,yuè
任,O,S,v,亻,rèn
天,B-Com,B,ns,大,tiān
津,I-Com,M,ns,氵,jīn
市,I-Com,E,ns,巾,shì
振,I-Com,B,n,扌,zhèn
业,I-Com,E,n,一,yè
房,I-Com,B,j,户,fáng
地,I-Com,M,j,土,dì
产,I-Com,E,j,亠,chǎn
开,I-Com,B,v,廾,kāi
发,I-Com,E,v,又,fā
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,B-Job,B,n,艹,dǒng
事,I-Job,M,n,亅,shì
长,I-Job,E,n,长,cháng
、,I-Job,S,x,UNK,UNK
党,I-Job,B,j,儿,dǎng
支,I-Job,M,j,支,zhī
部,I-Job,E,j,阝,bù
书,I-Job,B,n,乙,shū
记,E-Job,E,n,讠,jì
;,O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,B,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,B,d,至,zhì
今,E-Time,E,d,人,jīn
本,B-Zhi,S,r,木,běn
公,I-Zhi,B,n,八,gōng
司,I-Zhi,E,n,口,sī
副,I-Zhi,B,n,刂,fù
总,I-Zhi,M,n,心,zǒng
裁,E-Zhi,E,n,衣,cái
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
