word,label,bound,flag,radical,pinyin
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,B,d,至,zhì
今,E-Time,E,d,人,jīn
",",O,S,x,UNK,UNK
任,O,S,r,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
独,B-Zhi,B,v,犭,dú
立,I-Zhi,E,v,立,lì
董,I-Zhi,B,n,艹,dǒng
事,E-Zhi,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
杨,B-Per,B,nr,木,yáng
如,I-Per,M,nr,女,rú
生,E-Per,E,nr,生,shēng
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
瑞,B-Com,B,ns,王,ruì
华,I-Com,E,ns,十,huá
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,I-Com,M,n,力,wù
所,E-Com,E,n,户,suǒ
合,B-Zhi,B,n,口,hé
伙,I-Zhi,M,n,亻,huǒ
人,E-Zhi,E,n,人,rén
",",O,S,x,UNK,UNK
兼,O,B,v,丷,jiān
任,O,E,v,亻,rèn
中,B-Com,B,nt,丨,zhōng
国,I-Com,M,nt,囗,guó
注,I-Com,M,nt,氵,zhù
册,I-Com,M,nt,丿,cè
会,I-Com,M,nt,人,huì
计,I-Com,M,nt,讠,jì
师,I-Com,M,nt,巾,shī
协,I-Com,M,nt,十,xié
会,E-Com,E,nt,人,huì
理,B-Zhi,B,n,王,lǐ
事,E-Zhi,E,n,亅,shì
、,O,S,x,UNK,UNK
广,B-Com,B,ns,广,guǎng
东,I-Com,M,ns,一,dōng
省,I-Com,E,ns,目,shěng
注,I-Com,B,v,氵,zhù
册,I-Com,E,v,丿,cè
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
师,I-Com,E,n,巾,shī
协,I-Com,B,n,十,xié
会,E-Com,M,n,人,huì
理,B-Zhi,M,n,王,lǐ
事,E-Zhi,E,n,亅,shì
、,O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
注,I-Com,B,v,氵,zhù
册,I-Com,E,v,丿,cè
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
师,I-Com,E,n,巾,shī
协,I-Com,B,n,十,xié
会,E-Com,M,n,人,huì
会,B-Zhi,M,n,人,huì
长,E-Zhi,E,n,长,cháng
、,O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
社,I-Com,B,n,礻,shè
会,I-Com,M,n,人,huì
保,I-Com,M,n,亻,bǎo
险,I-Com,E,n,阝,xiǎn
监,I-Com,B,vn,皿,jiān
督,I-Com,E,vn,目,dū
委,I-Com,B,n,女,wěi
员,I-Com,M,n,口,yuán
会,E-Com,E,n,人,huì
委,B-Zhi,B,n,女,wěi
员,E-Zhi,E,n,口,yuán
、,O,S,x,UNK,UNK
深,O,B,ns,氵,shēn
圳,O,M,ns,土,zhèn
市,O,E,ns,巾,shì
社,O,B,n,礻,shè
会,O,E,n,人,huì
组,O,B,v,纟,zǔ
织,O,E,v,纟,zhī
总,O,B,n,心,zǒng
会,O,E,n,人,huì
副,B-Zhi,B,n,刂,fù
会,I-Zhi,M,n,人,huì
长,E-Zhi,E,n,长,cháng
",",O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
前,I-Com,B,f,刂,qián
海,I-Com,E,f,氵,hǎi
微,I-Com,B,n,彳,wēi
众,I-Com,E,n,人,zhòng
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
独,B-Zhi,B,v,犭,dú
立,I-Zhi,E,v,立,lì
董,I-Zhi,B,n,艹,dǒng
事,E-Zhi,E,n,亅,shì
、,O,S,x,UNK,UNK
香,B-Com,B,ns,香,xiāng
港,I-Com,E,ns,氵,gǎng
国,I-Com,B,n,囗,guó
际,I-Com,E,n,阝,jì
精,I-Com,B,a,米,jīng
密,I-Com,E,a,宀,mì
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
独,B-Zhi,B,v,犭,dú
立,I-Zhi,E,v,立,lì
非,I-Zhi,S,h,非,fēi
执,I-Zhi,B,v,扌,zhí
行,I-Zhi,E,v,行,háng
董,I-Zhi,B,n,艹,dǒng
事,E-Zhi,E,n,亅,shì
、,O,S,x,UNK,UNK
国,B-Com,B,nz,囗,guó
富,I-Com,E,nz,宀,fù
人,I-Com,B,n,人,rén
寿,I-Com,M,n,寸,shòu
保,I-Com,M,n,亻,bǎo
险,I-Com,E,n,阝,xiǎn
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
独,B-Zhi,B,v,犭,dú
立,I-Zhi,E,v,立,lì
董,I-Zhi,B,n,艹,dǒng
事,E-Zhi,E,n,亅,shì
",",O,S,x,UNK,UNK
广,B-Com,B,ns,广,guǎng
东,I-Com,E,ns,一,dōng
财,I-Com,B,nt,贝,cái
经,I-Com,M,nt,纟,jīng
大,I-Com,M,nt,大,dà
学,E-Com,E,nt,子,xué
客,B-Zhi,B,n,宀,kè
座,I-Zhi,M,n,广,zuò
教,I-Zhi,M,n,攵,jiào
授,E-Zhi,E,n,扌,shòu
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
杨,B-Per,B,nr,木,yáng
如,I-Per,M,nr,女,rú
生,E-Per,E,nr,生,shēng
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
曾,O,S,d,曰,zēng
在,O,S,p,土,zài
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
建,I-Com,B,n,廴,jiàn
材,I-Com,M,n,木,cái
工,I-Com,M,n,工,gōng
业,I-Com,E,n,一,yè
(,I-Com,S,x,UNK,UNK
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
),I-Com,S,x,UNK,UNK
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
、,O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
永,I-Com,B,nz,水,yǒng
明,I-Com,E,nz,日,míng
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,I-Com,M,n,力,wù
所,E-Com,E,n,户,suǒ
、,O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
广,I-Com,B,b,广,guǎng
深,I-Com,E,b,氵,shēn
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,I-Com,M,n,力,wù
所,E-Com,E,n,户,suǒ
、,O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
友,I-Com,B,nz,又,yǒu
信,I-Com,E,nz,亻,xìn
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,I-Com,M,n,力,wù
所,E-Com,E,n,户,suǒ
、,O,S,x,UNK,UNK
万,B-Com,B,nr,一,wàn
隆,I-Com,E,nr,阝,lóng
亚,I-Com,B,ns,二,yà
洲,I-Com,E,ns,氵,zhōu
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,I-Com,M,n,力,wù
所,E-Com,E,n,户,suǒ
、,O,S,x,UNK,UNK
国,B-Com,B,nz,囗,guó
富,I-Com,E,nz,宀,fù
浩,I-Com,B,nz,氵,hào
华,I-Com,E,nz,十,huá
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,E-Com,M,n,力,wù
所,O,E,n,户,suǒ
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
曾,O,S,d,曰,zēng
为,O,S,p,丶,wéi
深,B-Com,B,t,氵,shēn
天,I-Com,E,t,大,tiān
健,E-Com,S,a,亻,jiàn
、,O,S,x,UNK,UNK
同,B-Com,B,ns,口,tóng
洲,I-Com,E,ns,氵,zhōu
电,I-Com,B,n,田,diàn
子,E-Com,E,n,子,zǐ
、,O,S,x,UNK,UNK
深,B-Com,B,nz,氵,shēn
赛,I-Com,M,nz,贝,sài
格,E-Com,E,nz,木,gé
和,O,S,c,口,hé
原,O,S,n,厂,yuán
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
独,B-Job,B,v,犭,dú
立,I-Job,E,v,立,lì
董,I-Job,B,n,艹,dǒng
事,E-Job,E,n,亅,shì
等,O,S,u,竹,děng
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
