word,label,bound,flag,radical,pinyin
安,E-Com,E,a,宀,ān
联,O,B,n,耳,lián
席,O,E,n,巾,xí
首,O,B,n,首,shǒu
席,O,E,n,巾,xí
执,O,B,n,扌,zhí
行,O,M,n,行,háng
官,O,E,n,宀,guān
",",O,S,x,UNK,UNK
自,O,S,r,自,zì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
起,O,S,v,走,qǐ
出,O,B,v,凵,chū
任,O,E,v,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
",",O,S,x,UNK,UNK
并,O,S,c,干,bìng
自,O,S,r,自,zì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
起,O,S,v,走,qǐ
出,O,B,v,凵,chū
任,O,E,v,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
董,O,B,n,艹,dǒng
事,O,M,n,亅,shì
长,O,E,n,长,cháng
至,O,B,d,至,zhì
今,O,E,d,人,jīn
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
\,O,S,x,UNK,UNK
r,O,S,x,UNK,UNK
\,O,S,x,UNK,UNK
n,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
谢,B-Per,B,nr,讠,xiè
永,I-Per,E,nr,水,yǒng
林,E-Per,B,nr,木,lín
先,B-Gdr,M,nr,儿,xiān
生,E-Gdr,E,nr,生,shēng
于,O,S,p,二,yú
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
加,O,B,v,力,jiā
入,O,E,v,入,rù
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
",",O,S,x,UNK,UNK
从,O,S,p,人,cóng
基,O,B,n,土,jī
层,O,E,n,尸,céng
业,O,B,n,一,yè
务,O,M,n,力,wù
员,O,E,n,口,yuán
做,O,B,v,亻,zuò
起,O,E,v,走,qǐ
",",O,S,x,UNK,UNK
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
担,O,B,v,扌,dān
任,O,E,v,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
产,I-Com,B,n,亠,chǎn
险,I-Com,E,n,阝,xiǎn
支,I-Com,B,n,支,zhī
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
寿,I-Com,B,n,寸,shòu
险,I-Com,E,n,阝,xiǎn
分,I-Com,B,n,刀,fēn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
平,O,B,a,干,píng
安,O,E,a,宀,ān
寿,O,B,n,寸,shòu
险,O,E,n,阝,xiǎn
市,O,B,n,巾,shì
场,O,M,n,土,cháng
营,O,M,n,艹,yíng
销,O,M,n,钅,xiāo
部,O,E,n,阝,bù
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
等,O,S,u,竹,děng
职,O,B,n,耳,zhí
务,O,E,n,力,wù
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
任,O,S,v,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
平,I-Com,B,a,干,píng
安,E-Com,E,a,宀,ān
发,O,B,vn,又,fā
展,O,E,vn,尸,zhǎn
改,O,B,vn,攵,gǎi
革,O,E,vn,革,gé
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
副,O,S,b,刂,fù
主,O,B,b,丶,zhǔ
任,O,E,b,亻,rèn
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
担,O,B,v,扌,dān
任,O,E,v,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
银,I-Com,B,n,钅,yín
行,E-Com,E,n,行,háng
运,O,B,vn,辶,yùn
营,O,E,vn,艹,yíng
总,O,B,n,心,zǒng
监,O,E,n,皿,jiān
、,O,S,x,UNK,UNK
人,O,B,n,人,rén
力,O,M,n,力,lì
资,O,M,n,贝,zī
源,O,E,n,氵,yuán
总,O,B,n,心,zǒng
监,O,E,n,皿,jiān
、,O,S,x,UNK,UNK
副,O,B,n,刂,fù
行,O,M,n,行,háng
长,O,E,n,长,cháng
等,O,S,u,竹,děng
职,O,B,n,耳,zhí
务,O,E,n,力,wù
",",O,S,x,UNK,UNK
并,O,S,c,干,bìng
自,O,S,r,自,zì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
至,O,S,p,至,zhì
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
月,O,S,m,月,yuè
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
担,O,B,v,扌,dān
任,O,E,v,亻,rèn
平,B-Com,B,a,干,píng
安,I-Com,E,a,宀,ān
证,I-Com,B,n,讠,zhèng
券,E-Com,E,n,刀,quàn
董,O,B,n,艹,dǒng
事,O,M,n,亅,shì
长,O,E,n,长,cháng
特,O,B,d,牜,tè
别,O,E,d,刂,bié
助,O,B,vn,力,zhù
理,O,E,vn,王,lǐ
、,O,S,x,UNK,UNK
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
兼,O,S,v,丷,jiān
C,O,B,eng,UNK,UNK
E,O,M,eng,UNK,UNK
O,O,E,eng,UNK,UNK
、,O,S,x,UNK,UNK
董,O,B,n,艹,dǒng
事,O,M,n,亅,shì
长,O,E,n,长,cháng
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
