word,label,bound,flag,radical,pinyin
中,B-Com,B,ns,丨,zhōng
海,I-Com,E,ns,氵,hǎi
地,I-Com,B,n,土,dì
产,I-Com,E,n,亠,chǎn
深,I-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
实,B-Job,B,n,宀,shí
业,I-Job,M,n,一,yè
部,I-Job,E,n,阝,bù
助,I-Job,B,vn,力,zhù
理,I-Job,E,vn,王,lǐ
经,I-Job,B,n,纟,jīng
理,E-Job,E,n,王,lǐ
、,O,S,x,UNK,UNK
北,B-Com,B,ns,匕,běi
京,I-Com,E,ns,亠,jīng
办,I-Com,B,n,力,bàn
事,I-Com,M,n,亅,shì
处,E-Com,E,n,夂,chǔ
助,B-Job,B,vn,力,zhù
理,I-Job,E,vn,王,lǐ
经,I-Job,B,n,纟,jīng
理,E-Job,E,n,王,lǐ
、,O,S,x,UNK,UNK
物,B-Job,B,n,牜,wù
资,I-Job,M,n,贝,zī
部,I-Job,E,n,阝,bù
副,I-Job,B,n,刂,fù
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
、,O,S,x,UNK,UNK
物,B-Job,B,n,牜,wù
资,I-Job,M,n,贝,zī
部,I-Job,E,n,阝,bù
经,I-Job,B,n,纟,jīng
理,E-Job,E,n,王,lǐ
、,O,S,x,UNK,UNK
投,B-Job,B,vn,扌,tóu
资,I-Job,E,vn,贝,zī
策,I-Job,B,n,竹,cè
划,I-Job,M,n,刂,huá
部,I-Job,E,n,阝,bù
经,I-Job,B,n,纟,jīng
理,E-Job,E,n,王,lǐ
、,O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
助,B-Job,B,vn,力,zhù
理,I-Job,E,vn,王,lǐ
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
中,B-Com,B,ns,丨,zhōng
海,I-Com,E,ns,氵,hǎi
发,I-Com,B,vn,又,fā
展,I-Com,E,vn,尸,zhǎn
(,I-Com,S,x,UNK,UNK
上,I-Com,B,ns,一,shàng
海,I-Com,E,ns,氵,hǎi
),I-Com,S,x,UNK,UNK
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
副,B-Job,B,n,刂,fù
总,I-Job,M,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
中,B-Com,B,ns,丨,zhōng
海,I-Com,E,ns,氵,hǎi
地,I-Com,B,n,土,dì
产,I-Com,E,n,亠,chǎn
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
营,B-Job,B,n,艹,yíng
销,I-Job,M,n,钅,xiāo
策,I-Job,M,n,竹,cè
划,I-Job,E,n,刂,huá
部,I-Job,S,n,阝,bù
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
、,O,S,x,UNK,UNK
招,B-Job,B,v,扌,zhāo
采,I-Job,E,v,采,cǎi
中,I-Job,B,n,丨,zhōng
心,I-Job,E,n,心,xīn
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
中,B-Com,B,ns,丨,zhōng
海,I-Com,E,ns,氵,hǎi
地,I-Com,B,n,土,dì
产,I-Com,E,n,亠,chǎn
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
助,B-Job,B,vn,力,zhù
理,I-Job,E,vn,王,lǐ
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
中,B-Com,B,ns,丨,zhōng
海,I-Com,E,ns,氵,hǎi
地,I-Com,B,n,土,dì
产,I-Com,E,n,亠,chǎn
深,I-Com,S,a,氵,shēn
管,I-Com,B,n,竹,guǎn
委,E-Com,E,n,女,wěi
主,B-Job,B,b,丶,zhǔ
任,E-Job,E,b,亻,rèn
",",O,S,x,UNK,UNK
深,O,B,ns,氵,shēn
圳,O,E,ns,土,zhèn
中,O,B,ns,丨,zhōng
海,O,E,ns,氵,hǎi
地,O,B,n,土,dì
产,O,E,n,亠,chǎn
有,O,B,n,月,yǒu
限,O,M,n,阝,xiàn
公,O,M,n,八,gōng
司,O,E,n,口,sī
总,B-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
中,B-Com,B,ns,丨,zhōng
海,I-Com,E,ns,氵,hǎi
地,I-Com,B,n,土,dì
产,I-Com,E,n,亠,chǎn
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
华,B-Job,B,ns,十,huá
南,I-Job,M,ns,十,nán
区,I-Job,E,ns,匚,qū
总,I-Job,B,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
、,O,S,x,UNK,UNK
中,B-Com,B,ns,丨,zhōng
海,I-Com,E,ns,氵,hǎi
地,I-Com,B,n,土,dì
产,I-Com,E,n,亠,chǎn
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
副,B-Job,B,n,刂,fù
总,I-Job,M,n,心,zǒng
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
(,O,S,x,UNK,UNK
期,O,B,f,月,qī
间,O,E,f,门,jiān
兼,O,B,v,丷,jiān
任,O,E,v,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
海,I-Com,B,s,氵,hǎi
外,I-Com,E,s,夕,wài
发,I-Com,B,vn,又,fā
展,I-Com,E,vn,尸,zhǎn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
副,B-Job,B,n,刂,fù
总,I-Job,M,n,心,zǒng
裁,I-Job,E,n,衣,cái
、,I-Job,S,x,UNK,UNK
董,I-Job,B,n,艹,dǒng
事,E-Job,E,n,亅,shì
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
中,B-Com,B,ns,丨,zhōng
海,I-Com,E,ns,氵,hǎi
地,I-Com,B,n,土,dì
产,I-Com,E,n,亠,chǎn
营,I-Com,B,vn,艹,yíng
销,I-Com,E,vn,钅,xiāo
公,I-Com,B,n,八,gōng
司,E-Com,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,M,n,亅,shì
长,O,E,n,长,cháng
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
大,I-Com,B,ns,大,dà
海,I-Com,E,ns,氵,hǎi
智,I-Com,B,n,日,zhì
地,I-Com,E,n,土,dì
投,I-Com,B,vn,扌,tóu
资,I-Com,E,vn,贝,zī
管,I-Com,B,vn,竹,guǎn
理,I-Com,E,vn,王,lǐ
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
创,B-Job,B,n,刂,chuàng
始,I-Job,M,n,女,shǐ
人,I-Job,E,n,人,rén
、,I-Job,S,x,UNK,UNK
董,I-Job,B,n,艹,dǒng
事,I-Job,M,n,亅,shì
长,E-Job,E,n,长,cháng
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
num,O,S,m,UNK,UNK
月,O,S,m,月,yuè
起,O,B,v,走,qǐ
任,O,E,v,亻,rèn
本,B-Zhi,S,r,木,běn
公,I-Zhi,B,n,八,gōng
司,I-Zhi,E,n,口,sī
独,I-Zhi,B,v,犭,dú
立,I-Zhi,E,v,立,lì
董,I-Zhi,B,n,艹,dǒng
事,E-Zhi,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
