word,label,bound,flag,radical,pinyin
出,O,B,n,凵,chū
口,O,M,n,口,kǒu
部,O,E,n,阝,bù
任,O,S,r,亻,rèn
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
;,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
-,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
在,O,S,p,土,zài
厦,B-Com,B,ns,厂,shà
门,I-Com,E,ns,门,mén
丰,I-Com,B,a,丨,fēng
盛,I-Com,E,a,皿,shèng
贸,I-Com,B,vn,贝,mào
易,I-Com,E,vn,日,yì
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
任,O,S,r,亻,rèn
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
;,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
-,O,S,x,UNK,UNK
至,O,B,d,至,zhì
今,O,E,d,人,jīn
任,O,B,n,亻,rèn
本,O,M,n,木,běn
司,O,E,n,口,sī
董,O,B,n,艹,dǒng
事,O,M,n,亅,shì
局,O,E,n,尸,jú
主,O,B,n,丶,zhǔ
席,O,E,n,巾,xí
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
是,O,S,v,日,shì
本,O,B,n,木,běn
司,O,E,n,口,sī
控,O,B,v,扌,kòng
股,O,E,v,月,gǔ
股,O,B,n,月,gǔ
东,O,E,n,一,dōng
(,O,S,x,UNK,UNK
香,O,B,ns,香,xiāng
港,O,E,ns,氵,gǎng
),O,S,x,UNK,UNK
中,O,B,nt,丨,zhōng
国,O,M,nt,囗,guó
投,O,M,nt,扌,tóu
资,O,M,nt,贝,zī
有,O,M,nt,月,yǒu
限,O,M,nt,阝,xiàn
公,O,M,nt,八,gōng
司,O,E,nt,口,sī
的,O,S,uj,白,dí
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
",",O,S,x,UNK,UNK
本,O,B,n,木,běn
司,O,E,n,口,sī
实,O,B,n,宀,shí
际,O,E,n,阝,jì
控,O,B,v,扌,kòng
制,O,E,v,刂,zhì
人,O,S,n,人,rén
",",O,S,x,UNK,UNK
未,O,S,d,木,wèi
受,O,B,v,又,shòu
过,O,E,v,辶,guò
中,O,B,nt,丨,zhōng
国,O,M,nt,囗,guó
证,O,M,nt,讠,zhèng
监,O,M,nt,皿,jiān
会,O,E,nt,人,huì
及,O,B,c,又,jí
其,O,E,c,八,qí
他,O,S,r,亻,tā
有,O,B,vn,月,yǒu
关,O,E,vn,丷,guān
部,O,B,n,阝,bù
门,O,E,n,门,mén
的,O,S,uj,白,dí
处,O,B,v,夂,chǔ
罚,O,E,v,罒,fá
和,O,S,c,口,hé
证,O,B,n,讠,zhèng
券,O,E,n,刀,quàn
交,O,B,nt,亠,jiāo
易,O,M,nt,日,yì
所,O,E,nt,户,suǒ
惩,O,B,vn,心,chéng
戒,O,E,vn,戈,jiè
",",O,S,x,UNK,UNK
不,O,S,d,一,bù
属,O,B,v,尸,shǔ
于,O,E,v,二,yú
失,O,B,v,大,shī
信,O,E,v,亻,xìn
被,O,B,n,衤,bèi
执,O,M,n,扌,zhí
行,O,M,n,行,háng
人,O,E,n,人,rén
",",O,S,x,UNK,UNK
具,O,B,v,八,jù
备,O,E,v,夂,bèi
法,O,B,n,氵,fǎ
律,O,E,n,彳,lǜ
、,O,S,x,UNK,UNK
行,O,B,n,行,háng
政,O,E,n,攵,zhèng
法,O,B,n,氵,fǎ
规,O,E,n,见,guī
及,O,S,c,又,jí
《,O,S,x,UNK,UNK
公,O,B,n,八,gōng
司,O,M,n,口,sī
章,O,M,n,立,zhāng
程,O,E,n,禾,chéng
》,O,S,x,UNK,UNK
规,O,B,n,见,guī
定,O,E,n,宀,dìng
的,O,S,uj,白,dí
任,O,B,v,亻,rèn
职,O,E,v,耳,zhí
资,O,B,n,贝,zī
格,O,E,n,木,gé
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
