word,label,bound,flag,radical,pinyin
会,O,B,n,人,huì
计,O,M,n,讠,jì
师,O,E,n,巾,shī
非,O,S,h,非,fēi
执,O,B,n,扌,zhí
业,O,E,n,一,yè
会,O,B,n,人,huì
员,O,E,n,口,yuán
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
王,B-Per,B,nr,王,wáng
文,I-Per,M,nr,文,wén
金,E-Per,E,nr,金,jīn
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
加,O,B,v,力,jiā
入,O,E,v,入,rù
万,O,B,nz,一,wàn
科,O,E,nz,禾,kē
",",O,S,x,UNK,UNK
历,O,B,n,厂,lì
任,O,E,n,亻,rèn
财,O,B,n,贝,cái
务,O,M,n,力,wù
管,O,M,n,竹,guǎn
理,O,E,n,王,lǐ
部,O,S,n,阝,bù
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
财,O,B,n,贝,cái
务,O,M,n,力,wù
总,O,M,n,心,zǒng
监,O,E,n,皿,jiān
、,O,S,x,UNK,UNK
首,O,B,n,首,shǒu
席,O,E,n,巾,xí
财,O,B,n,贝,cái
务,O,E,n,力,wù
官,O,S,n,宀,guān
、,O,S,x,UNK,UNK
首,O,B,n,首,shǒu
席,O,E,n,巾,xí
风,O,B,n,风,fēng
险,O,E,n,阝,xiǎn
官,O,S,n,宀,guān
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
在,O,S,p,土,zài
加,O,B,v,力,jiā
入,O,E,v,入,rù
万,O,B,nz,一,wàn
科,O,E,nz,禾,kē
之,O,B,f,丶,zhī
前,O,E,f,刂,qián
",",O,S,x,UNK,UNK
王,O,B,nr,王,wáng
文,O,M,nr,文,wén
金,O,E,nr,金,jīn
先,O,B,n,儿,xiān
生,O,E,n,生,shēng
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
供,O,B,vn,亻,gōng
职,O,E,vn,耳,zhí
于,O,S,p,二,yú
合,B-Com,B,ns,口,hé
肥,I-Com,M,ns,月,féi
市,I-Com,E,ns,巾,shì
塑,I-Com,B,n,土,sù
料,I-Com,E,n,斗,liào
十,I-Com,S,m,十,shí
厂,E-Com,S,n,厂,chǎng
、,O,S,x,UNK,UNK
中,B-Com,B,nt,丨,zhōng
科,I-Com,M,nt,禾,kē
院,I-Com,E,nt,阝,yuàn
安,I-Com,B,ns,宀,ān
徽,I-Com,E,ns,彳,huī
光,I-Com,B,n,儿,guāng
学,I-Com,E,n,子,xué
精,I-Com,B,n,米,jīng
密,I-Com,M,n,宀,mì
机,I-Com,M,n,木,jī
械,I-Com,E,n,木,xiè
研,I-Com,B,n,石,yán
究,I-Com,M,n,穴,jiū
所,E-Com,E,n,户,suǒ
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
王,B-Per,B,nr,王,wáng
文,I-Per,M,nr,文,wén
金,E-Per,E,nr,金,jīn
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
目,O,B,t,目,mù
前,O,E,t,刂,qián
兼,O,B,v,丷,jiān
任,O,E,v,亻,rèn
万,O,B,nz,一,wàn
科,O,E,nz,禾,kē
投,O,B,vn,扌,tóu
资,O,E,vn,贝,zī
的,O,S,uj,白,dí
徽,B-Com,B,n,彳,huī
商,I-Com,E,n,口,shāng
银,I-Com,B,n,钅,yín
行,I-Com,E,n,行,háng
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
(,O,S,x,UNK,UNK
香,O,B,ns,香,xiāng
港,O,E,ns,氵,gǎng
联,O,B,v,耳,lián
合,O,E,v,口,hé
交,O,B,nt,亠,jiāo
易,O,M,nt,日,yì
所,O,E,nt,户,suǒ
上,O,B,nt,一,shàng
市,O,M,nt,巾,shì
公,O,M,nt,八,gōng
司,O,E,nt,口,sī
",",O,S,x,UNK,UNK
股,O,B,n,月,gǔ
份,O,E,n,亻,fèn
代,O,B,n,亻,dài
码,O,E,n,石,mǎ
:,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
非,O,S,h,非,fēi
执,O,B,v,扌,zhí
行,O,E,v,行,háng
董,O,B,n,艹,dǒng
事,O,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
