word,label,bound,flag,radical,pinyin
、,O,S,x,UNK,UNK
副,B-Job,S,b,刂,fù
主,I-Job,B,n,丶,zhǔ
任,I-Job,M,n,亻,rèn
科,I-Job,M,n,禾,kē
员,E-Job,E,n,口,yuán
、,O,S,x,UNK,UNK
主,B-Job,B,n,丶,zhǔ
任,I-Job,M,n,亻,rèn
科,I-Job,M,n,禾,kē
员,E-Job,E,n,口,yuán
",",O,S,x,UNK,UNK
中,B-Com,B,nt,丨,zhōng
国,I-Com,M,nt,囗,guó
进,I-Com,M,nt,辶,jìn
出,I-Com,M,nt,凵,chū
口,I-Com,M,nt,口,kǒu
银,I-Com,M,nt,钅,yín
行,E-Com,E,nt,行,háng
项,B-Job,B,n,页,xiàng
目,I-Job,E,n,目,mù
评,I-Job,B,vn,讠,píng
审,I-Job,E,vn,宀,shěn
部,I-Job,S,n,阝,bù
职,I-Job,B,n,耳,zhí
员,E-Job,E,n,口,yuán
、,O,S,x,UNK,UNK
项,B-Job,B,n,页,xiàng
评,I-Job,E,n,讠,píng
处,I-Job,S,v,夂,chǔ
副,I-Job,B,n,刂,fù
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
、,O,S,x,UNK,UNK
法,B-Job,B,n,氵,fǎ
务,I-Job,E,n,力,wù
事,I-Job,B,n,亅,shì
务,I-Job,M,n,力,wù
处,I-Job,E,n,夂,chǔ
副,I-Job,B,n,刂,fù
经,I-Job,M,n,纟,jīng
理,E-Job,E,n,王,lǐ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
三,B-Com,B,ns,一,sān
亚,I-Com,M,ns,二,yà
市,I-Com,E,ns,巾,shì
国,I-Com,B,nt,囗,guó
有,I-Com,M,nt,月,yǒu
资,I-Com,M,nt,贝,zī
产,I-Com,M,nt,亠,chǎn
管,I-Com,M,nt,竹,guǎn
理,I-Com,M,nt,王,lǐ
局,E-Com,E,nt,尸,jú
局,B-Job,B,n,尸,jú
长,I-Job,E,n,长,cháng
兼,I-Job,S,v,丷,jiān
企,I-Job,B,n,人,qǐ
业,I-Job,E,n,一,yè
工,I-Job,B,n,工,gōng
委,I-Job,E,n,女,wěi
副,I-Job,S,b,刂,fù
书,I-Job,B,n,乙,shū
记,E-Job,E,n,讠,jì
",",O,S,x,UNK,UNK
三,B-Com,B,ns,一,sān
亚,I-Com,M,ns,二,yà
市,I-Com,E,ns,巾,shì
国,I-Com,B,n,囗,guó
有,I-Com,M,n,月,yǒu
资,I-Com,M,n,贝,zī
产,I-Com,E,n,亠,chǎn
监,I-Com,B,n,皿,jiān
督,I-Com,M,n,目,dū
管,I-Com,M,n,竹,guǎn
理,I-Com,E,n,王,lǐ
委,I-Com,B,n,女,wěi
员,I-Com,M,n,口,yuán
会,E-Com,E,n,人,huì
办,B-Job,B,n,力,bàn
公,I-Job,M,n,八,gōng
室,I-Job,E,n,宀,shì
主,I-Job,B,b,丶,zhǔ
任,E-Job,E,b,亻,rèn
",",O,S,x,UNK,UNK
三,B-Com,B,ns,一,sān
亚,I-Com,M,ns,二,yà
市,I-Com,E,ns,巾,shì
国,I-Com,B,n,囗,guó
有,I-Com,M,n,月,yǒu
资,I-Com,M,n,贝,zī
产,I-Com,E,n,亠,chǎn
监,I-Com,B,n,皿,jiān
督,I-Com,M,n,目,dū
管,I-Com,M,n,竹,guǎn
理,I-Com,E,n,王,lǐ
委,I-Com,B,n,女,wěi
员,I-Com,M,n,口,yuán
会,E-Com,E,n,人,huì
主,B-Job,B,b,丶,zhǔ
任,I-Job,E,b,亻,rèn
、,I-Job,S,x,UNK,UNK
党,I-Job,B,j,儿,dǎng
委,I-Job,E,j,女,wěi
副,I-Job,S,b,刂,fù
书,I-Job,B,n,乙,shū
记,E-Job,E,n,讠,jì
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
三,B-Com,B,ns,一,sān
亚,I-Com,M,ns,二,yà
市,I-Com,E,ns,巾,shì
政,I-Com,B,n,攵,zhèng
府,E-Com,E,n,广,fǔ
副,B-Job,S,b,刂,fù
秘,I-Job,B,n,禾,mì
书,I-Job,M,n,乙,shū
长,E-Job,E,n,长,cháng
",",O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
国,I-Com,B,nt,囗,guó
资,I-Com,M,nt,贝,zī
委,I-Com,E,nt,女,wěi
政,I-Com,B,n,攵,zhèng
策,I-Com,M,n,竹,cè
法,I-Com,M,n,氵,fǎ
规,I-Com,E,n,见,guī
处,E-Com,S,n,夂,chǔ
(,O,S,x,UNK,UNK
集,B-Com,B,n,隹,jí
体,I-Com,M,n,亻,tǐ
企,I-Com,M,n,人,qǐ
业,I-Com,E,n,一,yè
工,I-Com,B,vn,工,gōng
作,I-Com,E,vn,亻,zuò
处,E-Com,S,n,夂,chǔ
),O,S,x,UNK,UNK
处,B-Job,B,v,夂,chǔ
长,E-Job,E,v,长,cháng
",",O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
建,I-Com,B,n,廴,jiàn
筑,I-Com,M,n,竹,zhù
设,I-Com,M,n,讠,shè
计,I-Com,E,n,讠,jì
研,I-Com,B,vn,石,yán
究,I-Com,E,vn,穴,jiū
总,I-Com,B,n,心,zǒng
院,I-Com,E,n,阝,yuàn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
党,B-Job,B,n,儿,dǎng
委,I-Job,M,n,女,wěi
书,I-Job,M,n,乙,shū
记,I-Job,E,n,讠,jì
、,I-Job,S,x,UNK,UNK
董,I-Job,B,n,艹,dǒng
事,I-Job,M,n,亅,shì
长,E-Job,E,n,长,cháng
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
水,I-Com,B,n,水,shuǐ
务,I-Com,E,n,力,wù
(,I-Com,S,x,UNK,UNK
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
),I-Com,S,x,UNK,UNK
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
监,B-Job,B,n,皿,jiān
事,I-Job,M,n,亅,shì
会,I-Job,E,n,人,huì
主,I-Job,B,n,丶,zhǔ
席,E-Job,E,n,巾,xí
",",O,S,x,UNK,UNK
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
信,I-Com,B,n,亻,xìn
息,I-Com,E,n,心,xī
管,I-Com,B,n,竹,guǎn
线,I-Com,E,n,纟,xiàn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
董,B-Job,B,n,艹,dǒng
事,I-Job,M,n,亅,shì
长,I-Job,E,n,长,cháng
、,I-Job,S,x,UNK,UNK
党,I-Job,B,j,儿,dǎng
支,I-Job,M,j,支,zhī
部,I-Job,E,j,阝,bù
书,I-Job,B,n,乙,shū
记,E-Job,E,n,讠,jì
",",O,S,x,UNK,UNK
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
起,E-Time,B,v,走,qǐ
任,O,E,v,亻,rèn
本,B-Zhi,S,r,木,běn
公,I-Zhi,B,n,八,gōng
司,I-Zhi,M,n,口,sī
党,I-Zhi,M,n,儿,dǎng
委,I-Zhi,E,n,女,wěi
副,I-Zhi,S,b,刂,fù
书,I-Zhi,B,n,乙,shū
记,E-Zhi,E,n,讠,jì
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
起,E-Time,B,v,走,qǐ
任,O,E,v,亻,rèn
本,B-Zhi,S,r,木,běn
公,I-Zhi,B,n,八,gōng
司,I-Zhi,E,n,口,sī
董,I-Zhi,B,n,艹,dǒng
事,E-Zhi,E,n,亅,shì
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
