word,label,bound,flag,radical,pinyin
士,O,M,n,士,shì
学,O,M,n,子,xué
位,O,E,n,亻,wèi
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
毕,O,B,n,比,bì
业,O,E,n,一,yè
于,O,S,p,二,yú
中,B-Sch,B,nt,丨,zhōng
南,I-Sch,M,nt,十,nán
财,I-Sch,M,nt,贝,cái
经,I-Sch,M,nt,纟,jīng
政,I-Sch,M,nt,攵,zhèng
法,I-Sch,M,nt,氵,fǎ
大,I-Sch,M,nt,大,dà
学,E-Sch,E,nt,子,xué
会,B-Maj,B,n,人,huì
计,I-Maj,M,n,讠,jì
学,I-Maj,E,n,子,xué
专,I-Maj,B,n,一,zhuān
业,E-Maj,E,n,一,yè
",",O,S,x,UNK,UNK
获,O,S,v,艹,huò
管,B-Maj,B,n,竹,guǎn
理,I-Maj,M,n,王,lǐ
学,E-Maj,E,n,子,xué
学,O,B,n,子,xué
士,O,M,n,士,shì
学,O,M,n,子,xué
位,O,E,n,亻,wèi
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
其,O,B,c,八,qí
于,O,E,c,二,yú
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
加,O,B,v,力,jiā
入,O,E,v,入,rù
万,O,B,nz,一,wàn
科,O,E,nz,禾,kē
",",O,S,x,UNK,UNK
初,O,B,v,刀,chū
始,O,E,v,女,shǐ
就,O,B,v,尢,jiù
职,O,E,v,耳,zhí
于,O,S,p,二,yú
深,B-Com,B,ns,氵,shēn
圳,I-Com,M,ns,土,zhèn
市,I-Com,E,ns,巾,shì
万,I-Com,B,nz,一,wàn
科,I-Com,E,nz,禾,kē
房,I-Com,B,j,户,fáng
地,I-Com,M,j,土,dì
产,I-Com,E,j,亠,chǎn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
",",O,S,x,UNK,UNK
之,O,B,f,丶,zhī
后,O,E,f,口,hòu
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
担,O,B,v,扌,dān
任,O,E,v,亻,rèn
东,B-Com,B,ns,一,dōng
莞,I-Com,M,ns,艹,guān
市,I-Com,E,ns,巾,shì
万,I-Com,B,nz,一,wàn
科,I-Com,E,nz,禾,kē
房,I-Com,B,j,户,fáng
地,I-Com,M,j,土,dì
产,I-Com,E,j,亠,chǎn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
财,O,B,n,贝,cái
务,O,M,n,力,wù
管,O,M,n,竹,guǎn
理,O,E,n,王,lǐ
部,O,S,n,阝,bù
经,O,B,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
",",O,S,x,UNK,UNK
公,O,B,n,八,gōng
司,O,E,n,口,sī
高,O,B,b,高,gāo
级,O,E,b,纟,jí
副,O,B,n,刂,fù
总,O,M,n,心,zǒng
裁,O,E,n,衣,cái
",",O,S,x,UNK,UNK
中,B-Com,B,nt,丨,zhōng
西,I-Com,M,nt,覀,xī
部,I-Com,E,nt,阝,bù
区,I-Com,B,n,匚,qū
域,I-Com,E,n,土,yù
事,I-Com,B,n,亅,shì
业,I-Com,E,n,一,yè
集,I-Com,B,n,隹,jí
团,E-Com,E,n,囗,tuán
(,O,S,x,UNK,UNK
B,O,B,eng,UNK,UNK
G,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
首,O,B,n,首,shǒu
席,O,E,n,巾,xí
合,O,B,n,口,hé
伙,O,M,n,亻,huǒ
人,O,E,n,人,rén
、,O,S,x,UNK,UNK
首,O,B,n,首,shǒu
席,O,E,n,巾,xí
执,O,B,n,扌,zhí
行,O,M,n,行,háng
官,O,E,n,宀,guān
(,O,S,x,UNK,UNK
C,O,B,eng,UNK,UNK
E,O,M,eng,UNK,UNK
O,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
兼,O,S,v,丷,jiān
万,B-Com,B,nz,一,wàn
科,I-Com,E,nz,禾,kē
(,I-Com,S,x,UNK,UNK
成,I-Com,B,ns,戈,chéng
都,I-Com,E,ns,阝,dū
),I-Com,S,x,UNK,UNK
企,I-Com,B,n,人,qǐ
业,I-Com,E,n,一,yè
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
总,O,B,n,心,zǒng
经,O,M,n,纟,jīng
理,O,E,n,王,lǐ
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
在,O,S,p,土,zài
加,O,B,v,力,jiā
入,O,E,v,入,rù
万,O,B,nz,一,wàn
科,O,E,nz,禾,kē
之,O,B,f,丶,zhī
前,O,E,f,刂,qián
",",O,S,x,UNK,UNK
其,O,S,r,八,qí
曾,O,S,d,曰,zēng
任,O,B,v,亻,rèn
职,O,E,v,耳,zhí
于,O,S,p,二,yú
深,B-Com,B,ns,氵,shēn
圳,I-Com,E,ns,土,zhèn
同,I-Com,S,p,口,tóng
人,I-Com,S,n,人,rén
会,I-Com,B,n,人,huì
计,I-Com,M,n,讠,jì
师,I-Com,E,n,巾,shī
事,I-Com,B,n,亅,shì
务,I-Com,M,n,力,wù
所,I-Com,E,n,户,suǒ
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
其,O,S,r,八,qí
被,O,S,p,衤,bèi
深,O,B,ns,氵,shēn
圳,O,M,ns,土,zhèn
市,O,E,ns,巾,shì
评,O,B,v,讠,píng
为,O,E,v,丶,wéi
“,O,S,x,UNK,UNK
深,O,B,ns,氵,shēn
圳,O,M,ns,土,zhèn
市,O,E,ns,巾,shì
高,O,B,b,高,gāo
层,O,M,b,尸,céng
次,O,E,b,欠,cì
专,O,B,n,一,zhuān
业,O,M,n,一,yè
人,O,M,n,人,rén
才,O,E,n,扌,cái
”,O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
被,O,S,p,衤,bèi
四,O,B,nt,囗,sì
川,O,M,nt,川,chuān
省,O,M,nt,目,shěng
委,O,E,nt,女,wěi
省,O,B,n,目,shěng
政,O,M,n,攵,zhèng
府,O,E,n,广,fǔ
评,O,B,v,讠,píng
为,O,E,v,丶,wéi
“,O,S,x,UNK,UNK
四,O,B,ns,囗,sì
川,O,M,ns,川,chuān
省,O,E,ns,目,shěng
优,O,B,a,亻,yōu
秀,O,E,a,禾,xiù
民,O,B,b,乛,mín
营,O,E,b,艹,yíng
企,O,B,n,人,qǐ
业,O,M,n,一,yè
家,O,E,n,宀,jiā
”,O,S,x,UNK,UNK
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
